TANGGAL,ISPU_PM10,ISPU_PM2_5,ISPU_SO2,ISPU_CO,ISPU_O3,ISPU_NO2,STATUS_BY_PM10,STATUS_BY_PM2,STATUS_BY_SO2,STATUS_BY_CO,STATUS_BY_O3,STATUS_BY_NO2,OVERALL_ISPU_STATUS
3/14/2023,69,93,39,18,29,18,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
3/15/2023,69,93,39,18,29,18,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
3/16/2023,69,99,37,35,19,28,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
3/17/2023,65,92,36,23,25,22,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
3/18/2023,59,71,37,14,31,13,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
3/19/2023,51,78,36,18,32,12,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
3/20/2023,,,,,,,,,,,,,
3/21/2023,,,,,,,,,,,,,
3/22/2023,,,,,,,,,,,,,
3/23/2023,,,,,,,,,,,,,
3/24/2023,,,,,,,,,,,,,
3/25/2023,,,,,,,,,,,,,
3/26/2023,,,,,,,,,,,,,
3/27/2023,,,,,,,,,,,,,
3/28/2023,,,,,,,,,,,,,
3/29/2023,,,,,,,,,,,,,
3/30/2023,,,,,,,,,,,,,
3/31/2023,,,,,,,,,,,,,
4/1/2023,,,,,,,,,,,,,
4/2/2023,,,,,,,,,,,,,
4/3/2023,,,,,,,,,,,,,
4/4/2023,,,,,,,,,,,,,
4/5/2023,,,,,,,,,,,,,
4/6/2023,,,,,,,,,,,,,
4/7/2023,,,,,,,,,,,,,
4/8/2023,,,,,,,,,,,,,
4/9/2023,,,,,,,,,,,,,
4/11/2023,38,50,33,4,7,4,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK
4/12/2023,55,55,41,4,6,5,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
4/14/2023,51,66,51,6,13,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/15/2023,49,60,51,6,12,13,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/16/2023,47,65,50,7,15,11,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
4/17/2023,47,65,50,7,15,11,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
4/18/2023,52,69,52,7,23,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/19/2023,52,69,52,7,23,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/20/2023,52,69,52,7,23,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/21/2023,52,69,52,7,23,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/22/2023,52,69,52,7,23,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/23/2023,52,69,52,7,23,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
4/24/2023,,,,,,,,,,,,,
4/25/2023,,,,,,,,,,,,,
4/26/2023,,,,,,,,,,,,,
4/27/2023,,,,,,,,,,,,,
4/28/2023,,,,,,,,,,,,,
4/29/2023,,,,,,,,,,,,,
4/30/2023,,,,,,,,,,,,,
5/1/2023,,,,,,,,,,,,,
5/2/2023,,,,,,,,,,,,,
5/3/2023,,,,,,,,,,,,,
5/4/2023,,,,,,,,,,,,,
5/5/2023,,,,,,,,,,,,,
5/6/2023,,,,,,,,,,,,,
5/7/2023,,,,,,,,,,,,,
5/8/2023,,,,,,,,,,,,,
5/10/2023,,,,,,,,,,,,,
5/11/2023,,,,,,,,,,,,,
5/12/2023,,,,,,,,,,,,,
5/15/2023,,,,,,,,,,,,,
5/16/2023,,,,,,,,,,,,,
5/17/2023,,,,,,,,,,,,,
5/18/2023,,,,,,,,,,,,,
5/21/2023,67,93,51,11,25,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
5/22/2023,63,82,50,17,25,13,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
5/24/2023,87,118,52,19,24,24,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
5/27/2023,80,107,52,8,28,16,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
5/28/2023,81,104,51,9,26,17,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
5/29/2023,82,112,51,13,22,20,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
5/30/2023,87,114,51,4,26,19,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
5/31/2023,71,91,51,8,28,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/1/2023,64,83,51,8,30,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/2/2023,77,101,51,9,28,15,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
6/4/2023,,,,,,,,,,,,,
6/5/2023,,,,,,,,,,,,,
6/6/2023,,,,,,,,,,,,,
6/7/2023,,,,,,,,,,,,,
6/9/2023,65,85,51,4,20,21,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/10/2023,,,,,,,,,,,,,
6/11/2023,,,,,,,,,,,,,
6/13/2023,68,90,52,8,26,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/14/2023,70,90,53,7,28,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/16/2023,70,93,52,8,26,17,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/17/2023,63,79,53,7,22,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/19/2023,69,88,52,14,21,17,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/21/2023,68,92,53,14,26,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/22/2023,77,101,53,18,25,16,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
6/23/2023,69,84,53,12,26,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/24/2023,60,78,54,11,26,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/25/2023,,,,,,,,,,,,,
6/27/2023,62,76,53,15,28,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/28/2023,51,61,53,10,24,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/29/2023,41,53,53,8,26,10,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
6/30/2023,44,60,52,7,29,10,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/1/2023,63,81,53,9,26,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/2/2023,65,86,53,11,25,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/4/2023,65,77,53,9,28,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/5/2023,62,86,0,0,0,10,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
7/8/2023,63,75,52,10,21,18,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/9/2023,52,61,52,10,20,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/15/2023,60,69,53,7,27,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/17/2023,57,69,53,7,30,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/18/2023,70,86,54,8,29,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/19/2023,69,84,53,6,27,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/20/2023,63,80,53,8,35,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/23/2023,79,91,54,9,28,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/25/2023,82,102,54,6,26,15,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
7/27/2023,86,105,53,9,36,22,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
7/28/2023,85,98,53,8,35,18,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/29/2023,70,81,54,8,29,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
7/31/2023,69,77,53,9,28,11,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/3/2023,75,89,53,9,22,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/6/2023,74,91,53,6,27,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/8/2023,85,98,53,6,29,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/11/2023,75,93,53,9,30,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/12/2023,77,96,53,8,30,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/14/2023,65,79,53,9,30,10,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/15/2023,76,91,54,9,30,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/17/2023,67,80,54,8,27,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/19/2023,65,78,53,7,28,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/21/2023,67,82,53,7,25,11,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/22/2023,70,89,53,7,26,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/23/2023,71,87,53,7,28,10,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/24/2023,72,88,54,7,31,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/25/2023,75,88,54,6,33,11,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/26/2023,70,89,53,7,32,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/27/2023,66,90,53,8,33,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/28/2023,0,82,54,9,33,11,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
8/29/2023,66,89,54,10,27,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/2/2023,73,97,54,8,39,23,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/3/2023,66,84,54,8,39,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/5/2023,61,82,54,10,37,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/9/2023,63,82,55,7,30,10,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/10/2023,61,75,54,7,32,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/11/2023,59,73,54,7,33,6,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/12/2023,57,79,54,7,23,6,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/14/2023,60,77,54,8,31,7,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/15/2023,58,77,54,8,30,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/16/2023,62,86,55,9,32,10,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/18/2023,59,78,54,8,32,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/20/2023,64,82,54,9,33,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/21/2023,62,80,54,9,34,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/23/2023,55,70,54,9,33,11,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/24/2023,55,70,54,10,38,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/25/2023,57,73,54,10,39,7,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/27/2023,60,74,55,10,31,10,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/28/2023,59,75,55,10,31,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
9/29/2023,63,83,55,10,30,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/1/2023,72,94,54,8,39,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/5/2023,64,80,55,6,29,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/6/2023,65,86,55,5,29,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/7/2023,69,92,54,5,30,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/9/2023,57,74,55,6,27,2,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/10/2023,57,69,55,5,28,2,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/11/2023,67,77,55,4,26,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/12/2023,0,83,55,5,29,5,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/13/2023,70,93,54,5,33,3,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/17/2023,,,,,,,,,,,,,
10/19/2023,73,93,55,8,38,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/20/2023,58,76,55,6,32,2,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/21/2023,64,83,55,6,29,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/24/2023,69,91,55,8,37,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/25/2023,67,79,56,6,39,3,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/26/2023,66,82,55,4,34,3,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/27/2023,66,80,55,5,37,3,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/28/2023,69,87,55,7,34,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/29/2023,61,81,55,8,29,45,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
10/30/2023,61,72,55,6,39,40,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/3/2023,63,73,55,2,38,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/6/2023,51,68,54,1,21,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/7/2023,70,87,54,11,31,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/8/2023,65,78,56,12,30,5,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/9/2023,66,74,56,12,39,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/10/2023,66,74,56,12,39,4,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/11/2023,63,68,54,11,29,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/12/2023,63,68,54,11,29,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/13/2023,56,64,54,13,31,11,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/14/2023,63,67,55,13,31,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/15/2023,63,67,55,13,31,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/16/2023,63,67,55,13,31,9,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/17/2023,52,74,56,14,35,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/18/2023,51,79,55,12,31,12,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/20/2023,50,69,55,12,30,11,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/21/2023,53,77,55,12,30,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/22/2023,51,68,55,14,34,11,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/23/2023,54,83,56,14,34,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/24/2023,54,83,56,14,34,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/25/2023,64,93,56,12,25,17,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/26/2023,50,69,56,13,28,19,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/27/2023,55,78,56,13,32,17,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/28/2023,55,78,56,13,32,17,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
11/29/2023,57,86,57,14,23,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/1/2023,57,86,57,14,23,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/2/2023,56,80,55,14,22,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/3/2023,56,80,55,14,22,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/4/2023,57,70,55,16,20,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/5/2023,57,70,55,16,20,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/6/2023,59,85,56,26,28,20,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/7/2023,59,85,56,26,28,20,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/8/2023,58,83,56,20,26,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/9/2023,58,83,56,20,26,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/10/2023,58,83,56,20,26,19,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/11/2023,61,86,57,16,27,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/12/2023,56,82,56,15,27,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/13/2023,62,83,56,15,27,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/14/2023,62,83,56,15,27,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/15/2023,62,83,56,15,27,14,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/16/2023,60,81,56,16,20,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/17/2023,60,81,56,16,20,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/18/2023,55,78,55,16,19,8,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/19/2023,54,79,55,15,19,7,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/20/2023,54,79,55,15,19,7,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/21/2023,55,80,57,21,21,13,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/22/2023,67,95,59,22,23,20,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/23/2023,67,95,59,22,23,20,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/24/2023,76,110,57,20,34,21,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
12/25/2023,71,96,56,17,33,15,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/26/2023,,,,,,,,,,,,,
12/27/2023,,,,,,,,,,,,,
12/28/2023,,,,,,,,,,,,,
12/29/2023,57,84,57,25,23,16,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
12/30/2023,57,84,45,57,16,12,SEDANG,SEDANG,BAIK,SEDANG,BAIK,BAIK,SEDANG
12/31/2023,57,79,15,61,16,0,SEDANG,SEDANG,BAIK,SEDANG,BAIK,BAIK,SEDANG
1/1/2024,68,100,14,56,16,2,SEDANG,SEDANG,BAIK,SEDANG,BAIK,BAIK,SEDANG
1/2/2024,68,94,14,47,17,2,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/3/2024,52,71,14,38,16,0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/4/2024,51,73,14,36,8,0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/5/2024,,,,,,,,,,,,,
1/6/2024,52,69,15,47,19,3,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/7/2024,57,77,15,73,17,20,SEDANG,SEDANG,BAIK,SEDANG,BAIK,BAIK,SEDANG
1/8/2024,55,76,15,69,21,19,SEDANG,SEDANG,BAIK,SEDANG,BAIK,BAIK,SEDANG
1/9/2024,56,73,21,55,19,33,SEDANG,SEDANG,BAIK,SEDANG,BAIK,BAIK,SEDANG
1/10/2024,51,74,35,23,22,44,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/11/2024,59,81,39,16,20,45,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/12/2024,52,61,43,12,14,56,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/13/2024,,,,,,,,,,,,,
1/14/2024,,,,,,,,,,,,,
1/15/2024,58,79,44,16,10,54,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/16/2024,51,63,46,7,7,91,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/17/2024,52,71,48,10,7,0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
1/18/2024,,,,,,,,,,,,,
1/19/2024,36,37,45,7,9,84,BAIK,BAIK,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/20/2024,33,54,45,8,8,72,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/21/2024,52,65,45,9,8,81,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/22/2024,43,50,45,5,8,70,BAIK,BAIK,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/23/2024,31,52,46,6,9,52,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG,SEDANG
1/24/2024,47,66,47,9,10,45,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
