name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.19466, 106.8235",8/17/2023,33.6,23.2,28.5,35.6,23.2,30.5,21.5,67.2,0,0,0,,0,0,35.3,25.4,31.2,1011.2,38.1,6.3,232,19.9,8,10,2023-08-17T05:59:31,2023-08-17T17:54:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/18/2023,32,24,28.5,35.9,24,30.8,21.9,68.6,0,0,0,,0,0,29.9,16.5,270,1010.8,48.3,6.3,229.2,20,8,10,2023-08-18T05:59:09,2023-08-18T17:54:23,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",8/19/2023,33,24.2,28.8,37.1,24.2,31.3,22.8,72.1,0,0,0,rain,0,0,29.9,21.9,60.6,1010.6,44.4,5.9,239.3,20.7,8,10,2023-08-19T05:58:47,2023-08-19T17:54:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",8/20/2023,34.3,25.8,29.5,39.1,25.8,32.7,22.9,69.3,0,0,0,,0,0,33.5,19.7,72.2,1010.7,43.9,6.6,248.5,21.3,8,10,2023-08-20T05:58:25,2023-08-20T17:54:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",8/21/2023,33,24.5,29,37.6,24.5,31.8,22.4,69.3,0,0,0,rain,0,0,23.4,24.5,68.2,1010.7,49.2,6.1,238.2,20.6,9,10,2023-08-21T05:58:01,2023-08-21T17:54:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/22/2023,32.6,23.5,28.6,35.8,23.5,30.7,22.1,69.9,0,0,0,rain,0,0,29.5,23.7,77.6,1010.4,43.2,6.1,263.2,23,9,10,2023-08-22T05:57:38,2023-08-22T17:54:02,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/23/2023,32.8,24,28.9,37.3,24,31.4,22.3,69,0,0,0,rain,0,0,24.5,27.3,62.6,1010.5,41,6.2,249.9,21.6,8,10,2023-08-23T05:57:14,2023-08-23T17:53:55,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",8/24/2023,33.8,24.5,29.2,37.9,24.5,32,22.8,70.7,0,0,0,,0,0,28.4,30.4,77.9,1010.2,35.4,6.2,266.7,23.1,9,10,2023-08-24T05:56:49,2023-08-24T17:53:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/25/2023,33.8,24.2,29,37.8,24.2,32.4,23.3,72.5,0,0,0,,0,0,26.3,22.3,41,1010.6,43.3,6,252,21.8,8,10,2023-08-25T05:56:24,2023-08-25T17:53:41,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
"-6.19466, 106.8235",8/26/2023,32.8,27,29.3,37.5,30.3,33.6,23.9,73.6,0,0,0,rain,0,0,22.7,16.3,15.4,1010.4,56.2,5.9,236.3,20.4,8,10,2023-08-26T05:55:58,2023-08-26T17:53:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/27/2023,32,25,28.4,37,25,31.6,23.8,77.6,2.274,100,4.17,rain,0,0,31.7,22.3,348.9,1010.4,55.6,5.5,229,19.9,8,10,2023-08-27T05:55:32,2023-08-27T17:53:26,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",8/28/2023,32.8,24,28.1,35.4,24,30,22.4,72.8,0.013,100,4.17,rain,0,0,24.1,20.5,76.5,1010.2,53,5.8,221.1,19.1,8,10,2023-08-28T05:55:06,2023-08-28T17:53:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",8/29/2023,33.6,23.2,28.6,37.1,23.2,31,22.4,70.7,0,0,0,rain,0,0,28.8,26.5,57.9,1009.8,40.8,6.1,246.5,21.4,9,10,2023-08-29T05:54:39,2023-08-29T17:53:10,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/30/2023,34.6,23.8,28.5,36.9,23.8,30.6,22.4,71.8,0,0,0,rain,0,0,28.4,27.7,71.7,1010.6,37.3,6.2,268.2,23.2,9,10,2023-08-30T05:54:11,2023-08-30T17:53:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",8/31/2023,34.3,23,28.4,37,23,30.5,22.5,72.7,0,0,0,,0,0,22,18,317.1,1011.4,34,5.2,270.6,23.6,9,10,2023-08-31T05:53:43,2023-08-31T17:52:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/1/2023,33.6,23.2,28.2,37.7,23.2,30.4,22.4,72,0,0,0,,0,0,27,22.4,10.7,1010.8,43.2,5.5,282.8,24.5,10,10,2023-09-01T05:53:15,2023-09-01T17:52:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/2/2023,32.8,24.8,28.5,35.8,24.8,30.9,22.4,71.1,0,0,0,rain,0,0,30.2,14.7,329.8,1010.1,56.2,5.8,251.6,21.9,9,10,2023-09-02T05:52:47,2023-09-02T17:52:33,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/3/2023,34.6,24.2,28.6,37.5,24.2,30.2,21.2,65.8,0,0,0,rain,0,0,25.2,22.3,67.8,1009.4,41.8,5.7,223.6,19.3,9,10,2023-09-03T05:52:18,2023-09-03T17:52:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
"-6.19466, 106.8235",9/4/2023,33.8,23.2,28.2,35.8,23.2,29.2,19.2,59.8,0,0,0,rain,0,0,28.1,23.1,88.7,1009.1,39.3,6.8,266.4,23,9,10,2023-09-04T05:51:49,2023-09-04T17:52:13,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/5/2023,33.6,21.5,28.3,35.2,21.5,29.2,19.6,61.4,0,0,0,,0,0,37.1,26.9,80.3,1010.4,29.5,6.5,290.5,24.9,10,10,2023-09-05T05:51:20,2023-09-05T17:52:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/6/2023,34.6,23,28.9,37.2,23,30.6,20.6,62.4,0,0,0,,0,0,27.7,22.7,27.5,1011,36.2,6.3,283.8,24.6,10,10,2023-09-06T05:50:50,2023-09-06T17:51:53,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/7/2023,33.6,24,28.9,38.8,24,31.7,22.2,68,0,0,0,,0,0,25.9,18.1,341.4,1011.3,37.9,6.4,271.6,23.3,10,10,2023-09-07T05:50:20,2023-09-07T17:51:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/8/2023,34.3,25.2,29.3,39.2,25.2,32.4,23,70.2,0,0,0,,0,0,29.5,25.9,67.6,1011,39.4,6.1,260.2,22.3,9,10,2023-09-08T05:49:50,2023-09-08T17:51:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/9/2023,33.8,25.2,29.1,37.9,25.2,32,22.9,70.5,0,0,0,rain,0,0,26.3,22.3,25.9,1010.7,46.7,5.9,254.6,22.1,8,10,2023-09-09T05:49:19,2023-09-09T17:51:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/10/2023,33.6,24,28.4,36.8,24,30.5,21.5,67.1,0,0,0,rain,0,0,35.3,18.8,333.9,1011.4,44.7,6.4,246.1,21.1,8,10,2023-09-10T05:48:49,2023-09-10T17:51:10,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/11/2023,34.8,23.8,29.1,36.8,23.8,30.9,21,63.5,0,0,0,rain,0,0,25.6,36.9,73.9,1011.3,39.9,6.7,265.8,22.8,9,10,2023-09-11T05:48:18,2023-09-11T17:50:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/12/2023,34.8,23.8,29.4,37.8,23.8,31.6,21.3,63.7,0,0,0,,0,0,36.4,33.9,74.8,1011.8,31.6,7.1,289.1,25.2,10,10,2023-09-12T05:47:47,2023-09-12T17:50:47,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/13/2023,34.6,24.8,29.4,38.4,24.8,32,21.8,65,0,0,0,,0,0,30.6,18.4,22.1,1011.6,39.1,6.3,286.8,24.8,10,10,2023-09-13T05:47:16,2023-09-13T17:50:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/14/2023,33.8,24.2,29,37.1,24.2,30.8,20.7,62.4,0,0,0,rain,0,0,25.6,23.6,28.8,1011.5,38.2,6.4,268.5,23.1,9,10,2023-09-14T05:46:45,2023-09-14T17:50:25,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/15/2023,34,24.2,29.3,38.3,24.2,31.4,21.5,64.3,0,0,0,,0,0,31,27.7,75.1,1011.3,30,6.5,270.8,23.3,9,10,2023-09-15T05:46:14,2023-09-15T17:50:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/16/2023,35,24.2,29.4,38.8,24.2,32.2,22.1,66.2,0,0,0,,0,0,33.1,29,52.2,1011.1,32.4,6.4,285.5,24.6,10,10,2023-09-16T05:45:42,2023-09-16T17:50:02,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/17/2023,34,24.5,29.6,37.7,24.5,32.6,22.3,66.5,0,0,0,rain,0,0,23.4,23.1,23.9,1010.6,44.6,6.2,264.8,22.8,9,10,2023-09-17T05:45:11,2023-09-17T17:49:50,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/18/2023,34,26,29.7,38.1,26,33.4,23,68.3,0,0,0,rain,0,0,22.3,32.5,340.3,1010.3,45.5,6.4,253.5,21.7,8,10,2023-09-18T05:44:39,2023-09-18T17:49:39,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/19/2023,32.5,26.2,29.4,39.1,26.2,33.2,23.3,70.9,2,100,12.5,rain,0,0,25.6,18.8,357.3,1010.3,56.4,5.7,249.1,21.6,9,10,2023-09-19T05:44:08,2023-09-19T17:49:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/20/2023,35,24.4,29.4,39.5,24.4,32.4,22.7,69,0.4,100,8.33,rain,0,0,20.9,23.3,63.1,1009.9,37.6,6.5,256.4,22,9,10,2023-09-20T05:43:37,2023-09-20T17:49:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
"-6.19466, 106.8235",9/21/2023,34,25.5,29.7,40.6,25.5,33.4,22.9,67.5,0.059,100,4.17,rain,0,0,23.4,18.8,23.6,1010.4,46,6.1,262.3,22.8,9,10,2023-09-21T05:43:05,2023-09-21T17:49:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/22/2023,35.5,24.2,29.5,37.8,24.2,32.4,22,65.8,0,0,0,,0,0,37.1,26.5,359.1,1010.3,40.6,6.4,291.5,25.2,10,10,2023-09-22T05:42:34,2023-09-22T17:48:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/23/2023,33,24,28.8,35.8,24,31.1,21.2,64.3,0,0,0,rain,0,0,24.5,22.7,50.4,1010.3,48.2,6.2,256.3,22.2,8,10,2023-09-23T05:42:02,2023-09-23T17:48:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/24/2023,34,24,29.1,38.2,24,31.7,21.8,65.6,0,0,0,,0,0,25.2,22.3,11.3,1010.4,41.8,6.2,291,25,10,10,2023-09-24T05:41:31,2023-09-24T17:48:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/25/2023,36.6,24.2,29.9,37.9,24.2,31.7,20.7,60.3,0,0,0,,0,0,25.6,29.7,31.3,1009.9,28.1,6.6,289.3,24.9,10,10,2023-09-25T05:41:00,2023-09-25T17:48:21,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/26/2023,36,24.5,30.1,38.6,24.5,32,20.3,57.8,0,0,0,,0,0,30.6,25.5,44.9,1010,36,6.3,284.5,24.5,10,10,2023-09-26T05:40:29,2023-09-26T17:48:11,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/27/2023,36.2,23.5,29.9,36.7,23.5,30.8,19.2,56,0,0,0,,0,0,42.5,33.1,78.6,1010.1,29.3,7.1,302.5,26,10,10,2023-09-27T05:39:58,2023-09-27T17:48:00,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/28/2023,36,24.2,29.9,37.2,24.2,31.2,20,58.4,0,0,0,,0,0,51.8,39.1,78.1,1010.6,25.1,6.9,307.5,26.6,10,10,2023-09-28T05:39:28,2023-09-28T17:47:50,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",9/29/2023,36.8,24.2,30.2,36.6,24.2,31.6,20,58.9,0,0,0,,0,0,31.7,39.6,62.5,1012,22.9,6.5,293.4,25.4,10,10,2023-09-29T05:38:57,2023-09-29T17:47:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/30/2023,34.8,25,29.4,38.2,25,32.2,22.7,69.1,0,0,0,,0,0,24.8,21.9,255.3,1011.8,34.7,6.1,289.9,24.9,10,10,2023-09-30T05:38:27,2023-09-30T17:47:30,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/1/2023,33.8,24,29.3,38.5,24,32.3,22.8,69.8,0,0,0,,0,0,29.2,22.8,13.7,1011.3,41.4,5.7,282.2,24.2,10,10,2023-10-01T05:37:57,2023-10-01T17:47:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/2/2023,34.8,25,29.5,37.2,25,32.1,22.1,66.6,0,0,0,,0,0,31.3,20.2,7,1011.8,47,6.2,272.9,23.5,9,10,2023-10-02T05:37:28,2023-10-02T17:47:11,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/3/2023,34.2,25.2,29.6,39.1,25.2,32.7,21.9,64.2,0,0,0,,0,0,30.6,25.6,327.2,1012.2,39.8,6.7,267,23,10,10,2023-10-03T05:36:58,2023-10-03T17:47:03,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/4/2023,34.8,25,29.7,38.9,25,33,22.9,68.6,0,0,0,,0,0,25.2,24.2,29.9,1011.7,38.3,6.4,270.4,23.5,9,10,2023-10-04T05:36:29,2023-10-04T17:46:54,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/5/2023,35,25,29.9,39.9,25,33.6,23.4,69.9,0,0,0,,0,0,33.5,30.4,68.8,1010.7,32.9,6.2,298,25.7,10,10,2023-10-05T05:36:00,2023-10-05T17:46:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/6/2023,34.8,25.2,29.7,40.4,25.2,33.7,23.7,71.3,0,0,0,,0,0,33.5,22.3,346,1010.9,38.2,5.6,290.8,25.1,10,10,2023-10-06T05:35:32,2023-10-06T17:46:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
"-6.19466, 106.8235",10/7/2023,35.2,25.2,29.9,40.9,25.2,33.8,23.6,70.3,0,0,0,,0,0,24.8,25.6,16.6,1010.9,37.2,6.1,271.6,23.5,9,30,2023-10-07T05:35:04,2023-10-07T17:46:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/8/2023,35.2,26,30.1,39.9,26,33.7,23,67.5,0,0,0,,0,0,32.8,29.5,68.5,1011.4,40.6,6.2,253.4,21.9,9,10,2023-10-08T05:34:37,2023-10-08T17:46:23,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/9/2023,36.6,25.2,30.3,39.7,25.2,33.7,23,67.5,0,0,0,,0,0,35.3,35.4,53.6,1011.9,36.5,6.7,267.7,23,9,10,2023-10-09T05:34:09,2023-10-09T17:46:16,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/10/2023,35.6,28.2,30.9,40.1,31.8,35.6,23.4,65.9,0,0,0,,0,0,29.5,27.7,68.4,1011.3,47.6,6.8,279.2,24.1,10,10,2023-10-10T05:33:43,2023-10-10T17:46:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/11/2023,35,27.2,30.5,39.7,30.7,35.2,23.6,67.4,0.5,100,4.17,rain,0,0,25.2,23.3,46.3,1010.9,51.8,6.1,281.6,24.3,10,10,2023-10-11T05:33:16,2023-10-11T17:46:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/12/2023,35.8,26,30.7,40.2,26,35.2,23.7,68.3,0,0,0,rain,0,0,29.2,27.7,43.9,1011.6,46.6,6.1,265.9,22.9,9,30,2023-10-12T05:32:51,2023-10-12T17:45:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/13/2023,35.8,27.2,30.6,40.2,30.2,35.6,23.8,68.3,0.1,100,4.17,rain,0,0,26.3,32.5,328.4,1011.6,47.1,5.8,248.2,21.4,9,10,2023-10-13T05:32:25,2023-10-13T17:45:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96745099999,96749599999"
"-6.19466, 106.8235",10/14/2023,34.5,26.2,30.5,39.9,26.2,34.3,22.7,64.3,0,0,0,rain,0,0,21.6,27.3,33.9,1010.6,43.8,6.2,267.3,23.2,9,10,2023-10-14T05:32:01,2023-10-14T17:45:49,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/15/2023,36.6,26.2,30.9,38.6,26.2,34,21.8,61,0,0,0,rain,0,0,24.5,36.3,69.9,1010.8,45,6.6,261.2,22.5,9,10,2023-10-15T05:31:37,2023-10-15T17:45:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/16/2023,36.6,26,30.8,40.9,26,34.8,23.1,65.9,0,0,0,,0,0,30.2,29,2.4,1010.4,36.6,6.3,293.5,25.2,10,10,2023-10-16T05:31:13,2023-10-16T17:45:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/17/2023,37.8,26,31.3,40,26,34.2,21.5,59.2,0,0,0,,0,0,38.2,36.3,77.2,1010.7,36.2,6,299.4,25.8,10,10,2023-10-17T05:30:50,2023-10-17T17:45:38,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/18/2023,36.6,25.2,30.4,40.2,25.2,33,21.8,62.5,0,0,0,,0,0,33.1,25.2,43.3,1011.1,32.7,6.7,285.5,24.7,10,10,2023-10-18T05:30:28,2023-10-18T17:45:36,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
"-6.19466, 106.8235",10/19/2023,35,25.5,30.4,40.6,25.5,34.3,22.9,65.3,0,0,0,,0,0,42.5,28.6,70.7,1011.7,37.6,6.8,302,26,10,10,2023-10-19T05:30:06,2023-10-19T17:45:34,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/20/2023,35.8,27,30.2,40.9,29.6,34.5,23.3,67.6,0,0,0,rain,0,0,27,25.5,68.2,1011.4,41.2,6.5,264.6,22.8,10,30,2023-10-20T05:29:45,2023-10-20T17:45:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/21/2023,35.3,26.5,30.5,41.3,26.5,34.5,23.1,66.5,0,0,0,rain,0,0,35.3,26.9,27.9,1011.4,37.4,6.1,272.6,23.4,10,30,2023-10-21T05:29:25,2023-10-21T17:45:32,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/22/2023,37.3,26,30.7,38.5,26,34.4,22.5,63.6,0,0,0,,0,0,26.6,18,11.3,1011.9,43.1,6.2,250.7,21.8,9,10,2023-10-22T05:29:05,2023-10-22T17:45:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/23/2023,35,26,30.2,37.9,26,33.4,22.2,64,0,0,0,,0,0,25.6,19.3,38.6,1011.5,39.8,6.2,289.2,24.9,10,10,2023-10-23T05:28:46,2023-10-23T17:45:33,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/24/2023,34.3,26,29.6,39.3,26,32.9,22.5,66.4,0,0,0,rain,0,0,28.1,21,337.2,1011.2,45.5,5.8,243.6,21.1,8,30,2023-10-24T05:28:28,2023-10-24T17:45:34,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
