name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.207349, 106.753187",5/21/2023,33,26,29.1,40.6,26,33.2,25,80.1,2.828,100,8.33,rain,0,0,19.4,18.4,86.5,1011.6,47.9,5.5,220.3,18.9,8,30,2023-05-21T05:55:09,2023-05-21T17:44:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",5/22/2023,33,25.6,29,38.3,25.6,32.7,24.4,78.1,3.4,100,4.17,rain,0,0,18.7,16.6,37.4,1011.7,47,6.1,221.9,19.2,8,30,2023-05-22T05:55:18,2023-05-22T17:43:59,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",5/23/2023,32.4,26,28.9,36.8,26,32.8,24.3,77.9,0.285,100,8.33,rain,0,0,18.4,16.8,51.3,1011.7,47.9,6.1,209.6,18,8,10,2023-05-23T05:55:29,2023-05-23T17:43:58,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",5/24/2023,31.6,25.6,28.7,37.3,25.6,32.7,24.6,79.4,0,0,0,rain,0,0,19.8,15.8,71.3,1012.3,42.5,5.3,202.5,17.7,7,30,2023-05-24T05:55:39,2023-05-24T17:43:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",5/25/2023,33,26,29.2,38.6,26,32.9,24.2,76.1,0,0,0,rain,0,0,16.6,16.2,51.8,1011.9,45.4,5.5,221.4,19,7,30,2023-05-25T05:55:50,2023-05-25T17:43:58,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",5/26/2023,34,26.1,29.5,38.8,26.1,33.9,24.2,74.7,0,0,0,rain,0,0,17.6,21.1,78.5,1011.1,41.1,6.3,213.8,18.6,8,30,2023-05-26T05:56:01,2023-05-26T17:43:59,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",5/27/2023,33,26,28.9,38.7,26,33.3,24.9,80.1,9.707,100,8.33,rain,0,0,17.6,15.5,77.6,1009.7,45.4,5.4,200.8,17.3,6,30,2023-05-27T05:56:13,2023-05-27T17:44:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",5/28/2023,32.6,25.6,28.8,38.4,25.6,32.7,24.5,78.7,2.385,100,8.33,rain,0,0,19.8,14.8,44.6,1008.9,47.4,5.8,221.1,19,8,30,2023-05-28T05:56:25,2023-05-28T17:44:04,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",5/29/2023,32.4,26.6,29.3,38.4,26.6,34,24.8,78.1,0.772,100,8.33,rain,0,0,18,18.4,24,1009.5,56.3,5.6,183.8,15.8,7,10,2023-05-29T05:56:37,2023-05-29T17:44:07,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",5/30/2023,32.4,26,28.9,39.2,26,33.5,25.1,81,0.475,100,8.33,rain,0,0,20.9,17.1,29.9,1010,61.7,4.9,203.6,17.7,7,30,2023-05-30T05:56:49,2023-05-30T17:44:10,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",5/31/2023,33,24.4,28.9,38.5,24.4,32.3,24,76.2,0,0,0,rain,0,0,29.5,13.4,53.2,1009.8,41.8,5.6,227.7,19.6,8,30,2023-05-31T05:57:02,2023-05-31T17:44:14,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/1/2023,33,25.6,29,38.6,25.6,32.7,23.7,74,0,0,0,rain,0,0,19.1,18.4,70.7,1009.7,43.1,6.7,223.7,19.3,8,10,2023-06-01T05:57:15,2023-06-01T17:44:19,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/2/2023,34,25.6,29.6,39.1,25.6,34,24.2,74.5,0,0,0,rain,0,0,23.8,24.4,83.1,1009.8,42.7,6.6,231.6,19.9,8,30,2023-06-02T05:57:28,2023-06-02T17:44:25,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/3/2023,33,26.1,29.6,39.4,26.1,34.7,24.7,76.1,0,0,0,rain,0,0,20.2,19.6,73.2,1010.3,47.1,6.2,228.5,19.8,8,30,2023-06-03T05:57:41,2023-06-03T17:44:31,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/4/2023,33,26.6,29.4,39,26.6,34.3,24.7,76.7,0,0,0,rain,0,0,21.6,20.9,33.5,1009.6,44.5,6.1,215.1,18.5,8,30,2023-06-04T05:57:55,2023-06-04T17:44:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/5/2023,33,26.1,29.1,39.1,26.1,33.5,24.4,76.9,1.767,100,8.33,rain,0,0,19.8,16.6,69.5,1009.1,50,5.9,205,17.8,7,30,2023-06-05T05:58:09,2023-06-05T17:44:44,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/6/2023,31.6,25.6,27.5,36.8,25.6,30,24.6,85.1,6.235,100,12.5,rain,0,0,23.8,18.1,181,1009.7,59,5.3,203.3,17.5,8,10,2023-06-06T05:58:23,2023-06-06T17:44:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/7/2023,33.4,25,28.6,39.3,25,32,24.1,78.1,1.114,100,8.33,rain,0,0,27,25.1,87.9,1010.1,43.3,5.5,198.5,17.2,7,30,2023-06-07T05:58:36,2023-06-07T17:45:00,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/8/2023,33.4,25.1,29.1,38.8,25.1,33.3,24.6,78.7,0.1,100,4.17,rain,0,0,38.9,28.7,74.3,1010.6,46.3,6.7,207.6,17.9,7,30,2023-06-08T05:58:51,2023-06-08T17:45:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/9/2023,33.1,25.1,29.1,38.7,25.1,33.2,24.5,77.7,0,0,0,rain,0,0,25.6,26.7,63.9,1009.7,36.4,6.4,237.5,20.6,8,10,2023-06-09T05:59:05,2023-06-09T17:45:17,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/10/2023,32.4,26.1,29.1,38.7,26.1,33.3,24.4,77.1,0,0,0,rain,0,0,21.6,14.8,66.9,1009.1,43.7,6.2,220.8,19,8,30,2023-06-10T05:59:19,2023-06-10T17:45:27,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/11/2023,33.9,25.1,29.1,36.8,25.1,32.2,23.4,73.4,0,0,0,rain,0,0,18.7,15.8,50.3,1009.3,37.4,6.2,238.3,20.6,8,10,2023-06-11T05:59:33,2023-06-11T17:45:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/12/2023,33,25.6,29.2,38.7,25.6,33.4,24.3,76.2,0.677,100,4.17,rain,0,0,24.8,25.4,88.7,1009.7,40.2,6.2,230.5,19.9,8,30,2023-06-12T05:59:47,2023-06-12T17:45:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/13/2023,33.8,26.1,29.6,40.8,26.1,34.8,25,77.7,5.519,100,8.33,rain,0,0,28.4,24.6,84.7,1009.4,44.7,6.1,222,19.3,8,30,2023-06-13T06:00:02,2023-06-13T17:45:58,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/14/2023,33.4,26,28.7,40,26,32.9,24.8,80.2,0.118,100,8.33,rain,0,0,29.2,22.7,79,1010.5,53.3,5.5,165.5,14.3,6,30,2023-06-14T06:00:16,2023-06-14T17:46:09,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/15/2023,33,25.6,28.9,38.2,25.6,32.4,24.3,77.6,0.574,100,4.17,rain,0,0,28.1,25.1,64,1010.2,43.5,5.8,199.8,17.4,7,30,2023-06-15T06:00:30,2023-06-15T17:46:20,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/16/2023,28,24.6,25.7,33.7,24.6,26.1,24.5,93,33.594,100,20.83,rain,0,0,22,15.2,198.3,1010.7,74.6,4.7,131.2,11.2,6,10,2023-06-16T06:00:44,2023-06-16T17:46:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/17/2023,31,24,27.3,36.5,24,29.8,24.2,84,0,0,0,,0,0,19.8,13,125.2,1010.3,55.4,6.1,195,16.9,7,30,2023-06-17T06:00:58,2023-06-17T17:46:44,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/18/2023,31.6,25.6,28.1,38.6,25.6,31.7,24.9,83.7,0.343,100,4.17,rain,0,0,23.4,14.9,56.8,1010.1,45.7,6.1,216.5,18.8,8,30,2023-06-18T06:01:12,2023-06-18T17:46:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/19/2023,32,25,27,38.6,25,29.5,24.7,87.5,19.298,100,16.67,rain,0,0,20.2,15.7,248.8,1010.5,67.4,5.8,175.6,15.2,8,30,2023-06-19T06:01:26,2023-06-19T17:47:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/20/2023,32.6,24,28.4,38.7,24,32,24.2,79.1,0,0,0,rain,0,0,20.2,20.6,79.7,1010.5,42.5,6.5,223.3,19.3,8,30,2023-06-20T06:01:39,2023-06-20T17:47:21,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/21/2023,32.4,27,29.1,39.7,30.6,34.4,25,79.7,0.343,100,4.17,rain,0,0,21.6,17.3,63.5,1010.5,51.8,5.5,205.6,17.8,8,30,2023-06-21T06:01:52,2023-06-21T17:47:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/22/2023,32.9,25,28.9,39.7,25,32.9,24.6,78.6,2.283,100,8.33,rain,0,0,23,23.3,54.7,1009.7,49,5.5,219,18.9,8,30,2023-06-22T06:02:06,2023-06-22T17:47:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/23/2023,33,26,29.1,38.7,26,33.6,24.8,79.1,0.534,100,4.17,rain,0,0,18,17.3,71.2,1009.3,51.8,6.2,180.7,15.5,6,30,2023-06-23T06:02:18,2023-06-23T17:48:00,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/24/2023,32.4,26,28.8,39,26,33.4,25.1,81.2,0.604,100,4.17,rain,0,0,18,13.2,340.5,1008.9,55.6,5.4,213.2,18.5,8,30,2023-06-24T06:02:31,2023-06-24T17:48:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/25/2023,31.9,25,27.7,37.9,25,30.5,24.5,83.5,26.232,100,20.83,rain,0,0,48.2,17,107.7,1008.7,57.8,5.2,207.7,18.2,8,30,2023-06-25T06:02:43,2023-06-25T17:48:27,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/26/2023,31.4,24,27.7,37.6,24,30.8,24.1,81.6,0,0,0,rain,0,0,18.7,16.3,335.1,1009.5,42.1,5.6,200.4,17.4,7,10,2023-06-26T06:02:55,2023-06-26T17:48:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/27/2023,32.4,24,28,38.5,24,30.5,23.9,79.4,5.549,100,12.5,rain,0,0,17.6,18.8,328.2,1010.3,51.8,6.3,205.2,17.9,7,10,2023-06-27T06:03:07,2023-06-27T17:48:55,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",6/28/2023,32.9,24.6,28.6,37.8,24.6,31.5,23.4,75,1.131,100,4.17,rain,0,0,18,17.3,41.9,1010.9,46,7,217.5,18.8,7,10,2023-06-28T06:03:18,2023-06-28T17:49:08,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/29/2023,32.5,25,28.5,38.5,25,31.8,24.3,79.3,22.075,100,8.33,rain,0,0,19.4,13.7,237.6,1010.4,53.3,7.2,213.3,18.4,8,10,2023-06-29T06:03:29,2023-06-29T17:49:22,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",6/30/2023,32.5,26,28.8,39,26,32.4,24.2,77,0,0,0,rain,0,0,20.5,15.3,45.8,1009.9,50.6,7.1,211.2,18.1,7,30,2023-06-30T06:03:39,2023-06-30T17:49:36,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/1/2023,32.4,25.6,28.4,38.5,25.6,32.1,24.5,80.5,0.053,100,4.17,rain,0,0,22,15,296.8,1010.6,49.9,5.8,203.4,17.6,7,30,2023-07-01T06:03:49,2023-07-01T17:49:49,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/2/2023,32.4,25.6,28.6,37.9,25.6,33,24.6,79.7,0,0,0,rain,0,0,25.2,20.1,33.3,1011.4,49.7,6.1,199.2,17.2,7,10,2023-07-02T06:03:59,2023-07-02T17:50:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/3/2023,32.4,26,28.6,38,26,31.9,24.1,77.4,0,0,0,rain,0,0,20.2,14.5,352.4,1010.4,46.8,5.9,204.4,17.5,7,10,2023-07-03T06:04:08,2023-07-03T17:50:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/4/2023,32.1,25,28.2,37.3,25,31.4,23.9,78.4,0,0,0,rain,0,0,17.6,16.8,339.9,1009.6,44.7,6.7,207.2,17.9,7,10,2023-07-04T06:04:17,2023-07-04T17:50:30,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/5/2023,33,24.6,28.5,38.6,24.6,31.9,24,77.9,0.857,100,4.17,rain,0,0,19.4,18.8,9.4,1009.2,44,5.3,215.4,18.6,8,10,2023-07-05T06:04:25,2023-07-05T17:50:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/6/2023,29.4,25.6,27.3,35.8,25.6,30.2,24.8,86.3,4.006,100,16.67,rain,0,0,24.5,11.2,274.7,1010.8,55.2,4.9,177.1,15.3,7,30,2023-07-06T06:04:32,2023-07-06T17:50:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/7/2023,31.1,24.6,26.6,36.6,24.6,28.2,24.4,88.1,5.67,100,16.67,rain,0,0,29.5,17.7,108.1,1011.7,53.7,4.7,193.2,16.8,7,10,2023-07-07T06:04:40,2023-07-07T17:51:09,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/8/2023,31.7,24,27.5,37.3,24,29.8,24,82.4,8.691,100,8.33,rain,0,0,26.6,23.1,69.9,1011.7,58,5.7,174.5,15.1,6,30,2023-07-08T06:04:46,2023-07-08T17:51:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/9/2023,32.4,24,28.2,37.5,24,31.1,23.7,78,0,0,0,,0,0,27.4,26.7,84.2,1009.8,45.6,6.5,219.5,18.9,8,10,2023-07-09T06:04:52,2023-07-09T17:51:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/10/2023,32.4,26.6,29.1,37.9,26.6,33.4,24.1,75.6,1.26,100,8.33,rain,0,0,29.5,27.2,62.8,1009.8,50.5,7.1,159.3,13.8,6,30,2023-07-10T06:04:57,2023-07-10T17:51:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/11/2023,32.5,24.6,28.8,37.2,24.6,32,23.6,75,0,0,0,rain,0,0,20.2,18.3,39.9,1010.5,41.3,6.2,244.2,21,9,10,2023-07-11T06:05:02,2023-07-11T17:51:59,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/12/2023,32.4,25,28.7,38.5,25,32.2,24.2,77.8,0.829,100,8.33,rain,0,0,18.4,15.8,312.6,1010.6,52.6,4.9,218.4,18.9,7,10,2023-07-12T06:05:06,2023-07-12T17:52:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/13/2023,32.4,25,28.6,36.2,25,31.3,23.5,75.4,0.071,100,4.17,rain,0,0,19.1,16.3,300.8,1010.8,52.8,6.3,205.2,17.7,7,10,2023-07-13T06:05:10,2023-07-13T17:52:23,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/14/2023,33,25,28.5,37.4,25,31.5,23.6,75.9,0.086,100,4.17,rain,0,0,20.2,14.2,249.8,1010.7,49.8,5.8,225.2,19.5,8,30,2023-07-14T06:05:12,2023-07-14T17:52:34,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/15/2023,32,26,28.8,37.5,26,32.5,23.6,74.2,0,0,0,rain,0,0,18.7,14.9,339.2,1010.4,52.6,6.7,208.5,18,8,10,2023-07-15T06:05:15,2023-07-15T17:52:45,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/16/2023,32.4,25,28.9,38.5,25,32.4,23.8,75.1,0,0,0,rain,0,0,20.5,13,325.2,1010,48.6,6.3,203,17.4,7,10,2023-07-16T06:05:16,2023-07-16T17:52:56,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/17/2023,33,24.6,28.9,37.6,24.6,31.7,22.8,71,0,0,0,rain,0,0,21.6,22.1,78.9,1009.1,38.5,6.5,244,21,8,10,2023-07-17T06:05:17,2023-07-17T17:53:06,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/18/2023,33,24.1,28.5,35.9,24.1,30.4,22,69.4,0,0,0,,0,0,25.9,27.7,78.9,1010,37.2,6.8,253,21.9,9,10,2023-07-18T06:05:17,2023-07-18T17:53:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/19/2023,33.4,24,28.4,35,24,29.6,20.8,65.8,0,0,0,,0,0,18.4,26.7,64.4,1009.4,33.8,6.2,247,21.5,9,10,2023-07-19T06:05:17,2023-07-19T17:53:25,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/20/2023,32.4,24.1,28,33,24.1,28.7,19.6,62.2,0,0,0,,0,0,19.8,18.4,318.7,1009.4,37.5,6.7,214.9,18.5,8,10,2023-07-20T06:05:15,2023-07-20T17:53:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/21/2023,32.9,24.4,28.2,35.4,24.4,30.2,22.2,71.3,0,0,0,,0,0,26.6,19.1,17.9,1011.1,38.8,6.2,212.6,18.4,8,10,2023-07-21T06:05:13,2023-07-21T17:53:43,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/22/2023,32.5,26,28.6,36.7,26,30.9,22.8,72.1,0,0,0,,0,0,25.2,22.3,33.7,1011.6,43.7,5.9,204.6,17.5,7,10,2023-07-22T06:05:11,2023-07-22T17:53:52,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/23/2023,32.7,25,28.7,36.8,25,31.4,23.1,73.4,0,0,0,rain,0,0,26.3,21.1,58.1,1011.2,42.4,6.3,216.8,18.6,7,10,2023-07-23T06:05:07,2023-07-23T17:54:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.207349, 106.753187",7/24/2023,31,24,27.3,36.5,24,30.3,24.6,85.5,4.697,100,12.5,rain,0,0,25.6,15.4,357.7,1011.1,51.1,5,204.9,17.7,8,30,2023-07-24T06:05:03,2023-07-24T17:54:07,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/25/2023,31,24,27.6,36.5,24,30.4,24.1,82.2,0,0,0,rain,0,0,19.8,11.2,305.9,1011.2,50.6,4.5,196.3,16.9,7,30,2023-07-25T06:04:58,2023-07-25T17:54:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.207349, 106.753187",7/26/2023,31,25,27.6,35.6,25,30.1,23.4,78.4,0.289,100,8.33,rain,0,0,22,11.2,24.8,1011.9,52,5.4,207.1,17.9,7,10,2023-07-26T06:04:53,2023-07-26T17:54:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
