name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.236658728205383, 106.79319751533286",6/17/2022,28.4,24,26.5,33.6,24,28.6,24.6,89.5,0.066,100,12.5,rain,0,0,15.8,20.5,129.8,1010.3,64,5.2,103.7,8.9,5,30,2022-06-17T06:00:54,2022-06-17T17:46:33,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/18/2022,31,24,26.7,36.5,24,28.7,23.8,85,0.013,100,4.17,rain,0,0,19.4,11.6,293.2,1010.5,42.3,5.5,209.9,17.9,7,30,2022-06-18T06:01:08,2022-06-18T17:46:45,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/19/2022,32,24,27.9,37.9,24,31.3,24.2,81.6,0.007,100,4.17,rain,0,0,22,24.1,66.2,1009.4,41.8,6.1,223.9,19.3,8,30,2022-06-19T06:01:22,2022-06-19T17:46:58,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/20/2022,32,24,28,38,24,31.2,24.3,81.3,2.743,100,12.5,rain,0,0,19.1,14.4,303.6,1008.4,51.6,4.8,194.1,16.8,7,30,2022-06-20T06:01:35,2022-06-20T17:47:11,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/21/2022,32,25,28.2,39.2,25,31.5,24.2,79.6,0,0,0,rain,0,0,24.1,25.9,89.4,1007.9,49.9,5.8,223.1,19.3,8,30,2022-06-21T06:01:48,2022-06-21T17:47:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/22/2022,32,25,27.9,40.4,25,32,25.1,85.3,15.381,100,16.67,rain,0,0,44.6,24.1,93,1009.2,52.7,5.2,207.3,18,7,30,2022-06-22T06:02:01,2022-06-22T17:47:37,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/23/2022,33,25,28.3,37.1,25,31.2,23.8,78.3,0.009,100,4.17,rain,0,0,35.3,22.3,87.9,1010.1,43.2,6.5,227,19.7,8,30,2022-06-23T06:02:14,2022-06-23T17:47:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/24/2022,30,25,27.6,36.2,25,30.3,24.4,83.5,0.043,100,8.33,rain,0,0,22.7,22.3,72.9,1009.4,53.2,4.9,189.9,16.6,8,30,2022-06-24T06:02:27,2022-06-24T17:48:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/25/2022,32,24,27.5,37.9,24,29.8,24.1,82.7,4.925,100,16.67,rain,0,0,20.2,18.4,320.8,1008.6,54.9,5.6,188.5,16.4,7,10,2022-06-25T06:02:39,2022-06-25T17:48:17,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/26/2022,30,24,27.2,37.4,24,30,24.5,85.6,0.552,100,4.17,rain,0,0,19.4,14.8,41.1,1009.6,55.8,5.9,141.7,12.2,6,10,2022-06-26T06:02:51,2022-06-26T17:48:31,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/27/2022,32.2,25,28,37.4,25,31,24.6,82.5,16.472,100,20.83,rain,0,0,19.8,14.8,14.3,1009.8,60.8,5.6,171.8,14.9,7,10,2022-06-27T06:03:02,2022-06-27T17:48:45,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/28/2022,32,25,28.1,37.9,25,31.1,24.5,81.9,0.464,100,8.33,rain,0,0,20.2,15.4,44.9,1008.4,53.8,6,207.4,17.9,7,10,2022-06-28T06:03:13,2022-06-28T17:48:58,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/29/2022,31.7,25,28,36.5,25,31.1,23.8,79,0,0,0,rain,0,0,17.3,23,301.5,1007.8,47.5,7.2,229.6,20,8,10,2022-06-29T06:03:24,2022-06-29T17:49:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",6/30/2022,31.1,24,27.9,36.5,24,30.2,22.4,72.9,0,0,0,rain,0,0,18,17.3,351.5,1008.3,42.1,7.4,230.2,19.9,8,10,2022-06-30T06:03:34,2022-06-30T17:49:26,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/1/2022,32.5,25,28.4,36.3,25,31,23.1,74.1,0,0,0,rain,0,0,18.7,22.3,81,1008,45.1,7,246.4,21.3,8,10,2022-07-01T06:03:44,2022-07-01T17:49:39,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/2/2022,32.1,26,28.7,37.9,26,32.7,24,76.4,0.14,100,4.17,rain,0,0,23,18.4,288.6,1007.6,54.3,5.2,204.9,17.6,7,10,2022-07-02T06:03:54,2022-07-02T17:49:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/3/2022,32,26,28.5,40.7,26,33.6,25.6,84.8,17.74,100,12.5,rain,0,0,29.5,24.1,50.3,1007.5,57.4,6,212.6,18.4,8,30,2022-07-03T06:04:03,2022-07-03T17:50:06,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/4/2022,32.6,27,29.3,40.7,30.4,35,25.3,79.8,0.964,100,4.17,rain,0,0,33.8,33.5,81.6,1007.9,46.7,7.6,203.1,17.5,7,30,2022-07-04T06:04:11,2022-07-04T17:50:20,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/5/2022,33,26,29.4,39.7,26,34.9,25.3,79.7,0.088,100,12.5,rain,0,0,22.3,20.5,56.4,1008.5,43.1,7,207.8,17.9,8,30,2022-07-05T06:04:19,2022-07-05T17:50:33,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/6/2022,28.6,24,26.8,33.9,24,29.3,24.9,89.9,27.125,100,20.83,rain,0,0,20.2,13,45.6,1010.3,57.5,5.7,192.9,16.7,8,30,2022-07-06T06:04:27,2022-07-06T17:50:46,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/7/2022,32,25,28.4,39.2,25,32.4,25.2,83.9,0.093,100,4.17,rain,0,0,15.5,13,18.4,1009.8,43.2,5.6,207.5,18,7,30,2022-07-07T06:04:34,2022-07-07T17:50:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/8/2022,33,25,28.9,39.3,25,32.9,24.2,76.9,0,0,0,rain,0,0,16.2,18.4,309,1008.9,44.8,6.1,231.4,20,8,30,2022-07-08T06:04:40,2022-07-08T17:51:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/9/2022,32,24,28.2,35.8,24,30.6,22.4,72.3,0,0,0,rain,0,0,18.4,19.7,6.5,1008.4,47.8,8,216.4,18.7,8,10,2022-07-09T06:04:46,2022-07-09T17:51:25,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/10/2022,32.2,24,28.1,36,24,30.5,22.1,70.6,0,0,0,rain,0,0,35.3,25.9,84.1,1008.7,39.1,7.5,226.8,19.6,8,10,2022-07-10T06:04:51,2022-07-10T17:51:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/11/2022,32,25,28.3,35.8,25,31.1,23.2,74.7,0,0,0,rain,0,0,16.2,18.4,94.4,1009.4,41,6.8,197.9,17,8,10,2022-07-11T06:04:56,2022-07-11T17:51:49,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/12/2022,32.3,26,28.8,38.3,26,33.5,24.9,80,0.372,100,12.5,rain,0,0,24.5,27.7,85.4,1008.7,43.5,6.3,201.8,17.4,7,30,2022-07-12T06:05:00,2022-07-12T17:52:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/13/2022,31.4,24,26.9,37.4,24,29.3,24.6,87.8,4.762,100,16.67,rain,0,0,24.8,20.5,136.4,1008.4,65,5.2,131.6,11.3,5,30,2022-07-13T06:05:03,2022-07-13T17:52:12,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/14/2022,32.2,25,28.1,38.3,25,31.7,24.6,82.3,0.023,100,12.5,rain,0,0,30.6,25.9,76.9,1008.3,47.2,6.7,163.3,14.1,7,30,2022-07-14T06:05:05,2022-07-14T17:52:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/15/2022,32.5,24,28,40.7,24,31.8,24.6,82.4,12.243,100,16.67,rain,0,0,23.8,25.9,68.8,1008.9,53.3,6.7,166.7,14.4,6,60,2022-07-15T06:05:07,2022-07-15T17:52:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/16/2022,29.5,23,25.5,32.9,23,26.5,23,86.7,38.114,100,16.67,rain,0,0,25.9,22.3,224.4,1010.4,69.5,6.8,77.2,6.7,4,10,2022-07-16T06:05:09,2022-07-16T17:52:45,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/17/2022,32,25,27.4,39.2,25,30.1,24.5,85,0,0,0,rain,0,0,30.6,22.3,96,1009.9,60.8,6.7,146.7,12.7,6,30,2022-07-17T06:05:09,2022-07-17T17:52:55,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/18/2022,32,25,28.1,39.2,25,31.8,24.7,82.5,0.01,100,4.17,rain,0,0,17.6,14.8,10.3,1008.9,49.9,5.6,224.9,19.3,8,30,2022-07-18T06:05:09,2022-07-18T17:53:05,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/19/2022,32,26,28.7,39.2,26,33.3,25,81,0,0,0,rain,0,0,17.6,25.9,65.3,1008.4,41.7,6.3,232.7,20.1,8,30,2022-07-19T06:05:09,2022-07-19T17:53:15,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/20/2022,32.5,26,28.9,39.4,26,33.9,25.1,80.8,0,0,0,rain,0,0,22,20.5,63.9,1009,46.6,5.9,216.4,18.9,8,30,2022-07-20T06:05:07,2022-07-20T17:53:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/21/2022,32,25,28.4,37.9,25,31.7,24.2,79,0,0,0,,0,0,20.5,18.6,341.8,1009.3,38.3,6,239.8,20.6,8,10,2022-07-21T06:05:05,2022-07-21T17:53:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.236658728205383, 106.79319751533286",7/22/2022,32,26,28.3,37.9,26,32.3,24.6,81,0.155,100,8.33,rain,0,0,31.7,29.5,73.6,1010.2,49.5,5.3,201,17.4,7,30,2022-07-22T06:05:02,2022-07-22T17:53:41,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
