date,location_name,latitude,longitude,hourly_observations_count,temperature_2m_c_daily_mean,temperature_2m_c_daily_min,temperature_2m_c_daily_max,dewpoint_temperature_2m_c_daily_mean,dewpoint_temperature_2m_c_daily_min,dewpoint_temperature_2m_c_daily_max,wind_speed_10m_daily_mean,wind_speed_10m_daily_max,u_wind_10m_daily_mean,v_wind_10m_daily_mean,wind_direction_10m_daily_mean,temperature_2m_c_daily_range,resultant_wind_speed
2023-08-17,jagakarsa,-6.457,106.904,24,26.107462,22.015839,31.424011,20.742292,19.59195,22.040192,1.3884473,3.371823,-0.06761538,-0.34737107,168.70082,9.408173,0.3538905
2023-08-17,kebun_jeruk,-6.206,106.653,24,28.126642,24.827362,32.403168,21.501947,20.372772,22.629242,1.8197422,4.614136,-0.4269999,-0.8185536,178.81511,7.5758057,0.92323285
2023-08-17,kelapa_gading,-6.206,106.904,24,27.756922,24.597137,31.93454,21.6643,20.48642,22.617767,2.0767653,5.266984,-0.9898577,-0.7762906,176.82375,7.3374023,1.2579528
2023-08-17,lubang_buaya,-6.206,106.904,24,27.756922,24.597137,31.93454,21.6643,20.48642,22.617767,2.0767653,5.266984,-0.9898577,-0.7762906,176.82375,7.3374023,1.2579528
2023-08-18,bundaran_hi,-6.206,106.904,24,27.847876,24.530548,31.565979,21.705866,20.413666,22.440552,1.7815374,4.1592712,-0.20053263,-0.7881608,192.06148,7.035431,0.81327164
2023-08-18,jagakarsa,-6.457,106.904,24,26.331263,22.410675,31.297607,20.861364,19.552063,21.834503,1.316601,2.7242472,0.10835566,-0.33950314,168.19267,8.886932,0.35637525
2023-08-18,kebun_jeruk,-6.206,106.653,24,28.183516,25.046967,32.223114,21.770346,20.219757,22.745667,1.7183505,3.7667844,0.18043594,-0.77422595,181.88356,7.1761475,0.79497355
2023-08-18,kelapa_gading,-6.206,106.904,24,27.847876,24.530548,31.565979,21.705866,20.413666,22.440552,1.7815374,4.1592712,-0.20053263,-0.7881608,192.06148,7.035431,0.81327164
2023-08-18,lubang_buaya,-6.206,106.904,24,27.847876,24.530548,31.565979,21.705866,20.413666,22.440552,1.7815374,4.1592712,-0.20053263,-0.7881608,192.06148,7.035431,0.81327164
2023-08-19,bundaran_hi,-6.206,106.904,24,27.927526,24.853119,31.78424,22.191137,20.198181,23.460114,2.4984071,4.93407,-1.920745,-0.73309726,183.07727,6.931122,2.0558922
2023-08-19,jagakarsa,-6.457,106.904,24,26.377523,22.610199,31.091492,21.37474,19.817078,22.68393,1.4300427,3.0500152,-0.61815685,-0.6220406,184.78093,8.481293,0.87695634
2023-08-19,kebun_jeruk,-6.206,106.653,24,28.354034,25.080536,32.2536,22.13732,20.1846,23.57846,1.8757778,3.963624,-1.1961459,-0.8778555,188.02278,7.173065,1.4837099
2023-08-19,kelapa_gading,-6.206,106.904,24,27.927526,24.853119,31.78424,22.191137,20.198181,23.460114,2.4984071,4.93407,-1.920745,-0.73309726,183.07727,6.931122,2.0558922
2023-08-19,lubang_buaya,-6.206,106.904,24,27.927526,24.853119,31.78424,22.191137,20.198181,23.460114,2.4984071,4.93407,-1.920745,-0.73309726,183.07727,6.931122,2.0558922
2023-08-20,bundaran_hi,-6.206,106.904,24,28.456657,25.112335,32.595978,22.544954,20.94693,23.60315,1.8460593,3.9838438,-1.0244119,-0.76284975,206.49925,7.4836426,1.2772468
2023-08-20,jagakarsa,-6.457,106.904,24,26.928034,22.583282,32.2117,21.797974,20.47052,23.264221,1.1462766,1.9623111,-0.108395,-0.26997206,197.58972,9.628418,0.2909199
2023-08-20,kebun_jeruk,-6.206,106.653,24,28.737478,25.402191,33.108795,22.513468,21.073944,23.442902,1.5787627,3.1640213,-0.6367643,-0.78868914,193.01106,7.706604,1.0136564
2023-08-20,kelapa_gading,-6.206,106.904,24,28.456657,25.112335,32.595978,22.544954,20.94693,23.60315,1.8460593,3.9838438,-1.0244119,-0.76284975,206.49925,7.4836426,1.2772468
2023-08-20,lubang_buaya,-6.206,106.904,24,28.456657,25.112335,32.595978,22.544954,20.94693,23.60315,1.8460593,3.9838438,-1.0244119,-0.76284975,206.49925,7.4836426,1.2772468
2023-08-21,bundaran_hi,-6.206,106.904,24,27.702286,23.61679,32.049957,21.531769,19.679443,22.864655,2.1926641,4.3787804,-1.5635443,-0.56940526,179.6822,8.4331665,1.6639991
2023-08-21,jagakarsa,-6.457,106.904,24,25.923483,21.135529,30.8638,20.806734,19.746826,22.035065,1.4650192,2.655497,-0.48134956,-0.5758409,193.39006,9.7282715,0.75052655
2023-08-21,kebun_jeruk,-6.206,106.653,24,28.148539,24.132538,32.120728,21.667168,20.844238,22.741089,1.6803073,3.5288384,-0.9179035,-0.6139657,186.18962,7.9881897,1.10431
2023-08-21,kelapa_gading,-6.206,106.904,24,27.702286,23.61679,32.049957,21.531769,19.679443,22.864655,2.1926641,4.3787804,-1.5635443,-0.56940526,179.6822,8.4331665,1.6639991
2023-08-21,lubang_buaya,-6.206,106.904,24,27.702286,23.61679,32.049957,21.531769,19.679443,22.864655,2.1926641,4.3787804,-1.5635443,-0.56940526,179.6822,8.4331665,1.6639991
2023-08-22,bundaran_hi,-6.206,106.904,24,27.72561,24.061737,31.94101,21.547752,19.249268,23.119171,2.1738744,4.597231,-0.6829074,-0.49451467,149.62091,7.8792725,0.8431532
2023-08-22,jagakarsa,-6.457,106.904,24,25.885153,21.336884,31.138672,20.61109,19.031952,22.392548,1.7132345,3.5149932,-0.16701348,-0.16552864,159.06291,9.801788,0.23514514
2023-08-22,kebun_jeruk,-6.206,106.653,24,28.1191,24.20047,32.48172,21.560328,19.564117,22.958252,1.922729,4.349102,-0.372687,-0.48007247,151.53923,8.28125,0.60775423
2023-08-22,kelapa_gading,-6.206,106.904,24,27.72561,24.061737,31.94101,21.547752,19.249268,23.119171,2.1738744,4.597231,-0.6829074,-0.49451467,149.62091,7.8792725,0.8431532
2023-08-22,lubang_buaya,-6.206,106.904,24,27.72561,24.061737,31.94101,21.547752,19.249268,23.119171,2.1738744,4.597231,-0.6829074,-0.49451467,149.62091,7.8792725,0.8431532
2023-08-23,bundaran_hi,-6.206,106.904,24,27.856806,24.214325,31.712097,22.042463,21.21228,22.996124,2.1136458,3.8419626,-1.4402269,-0.7181743,182.93486,7.497772,1.6093563
2023-08-23,jagakarsa,-6.457,106.904,24,26.124018,21.677582,30.934906,21.053495,20.124146,22.146454,1.5107371,3.1718605,-0.50526386,-0.56101465,190.32072,9.257324,0.7550027
2023-08-23,kebun_jeruk,-6.206,106.653,24,28.109198,24.641632,32.013245,22.06722,21.162994,23.031555,1.7320002,3.5833802,-0.93044907,-0.8095293,186.75117,7.3716125,1.233318
2023-08-23,kelapa_gading,-6.206,106.904,24,27.856806,24.214325,31.712097,22.042463,21.21228,22.996124,2.1136458,3.8419626,-1.4402269,-0.7181743,182.93486,7.497772,1.6093563
2023-08-23,lubang_buaya,-6.206,106.904,24,27.856806,24.214325,31.712097,22.042463,21.21228,22.996124,2.1136458,3.8419626,-1.4402269,-0.7181743,182.93486,7.497772,1.6093563
2023-08-24,bundaran_hi,-6.206,106.904,24,27.955927,24.582123,32.214813,22.509253,20.39914,23.744781,2.644804,4.8475156,-1.9912294,-0.6999669,181.53412,7.6326904,2.1106749
2023-08-24,jagakarsa,-6.457,106.904,24,26.536911,22.205536,31.912415,21.589193,20.200592,22.975006,1.6439482,3.0161898,-0.8029645,-0.6541527,186.48889,9.706879,1.0356967
2023-08-24,kebun_jeruk,-6.206,106.653,24,28.361954,25.030487,32.599213,22.686724,20.903656,23.947876,2.1893282,4.0526547,-1.4914926,-0.84641695,184.92256,7.5687256,1.7149262
2023-08-24,kelapa_gading,-6.206,106.904,24,27.955927,24.582123,32.214813,22.509253,20.39914,23.744781,2.644804,4.8475156,-1.9912294,-0.6999669,181.53412,7.6326904,2.1106749
2023-08-24,lubang_buaya,-6.206,106.904,24,27.955927,24.582123,32.214813,22.509253,20.39914,23.744781,2.644804,4.8475156,-1.9912294,-0.6999669,181.53412,7.6326904,2.1106749
2023-08-25,bundaran_hi,-6.206,106.904,24,28.459663,25.376434,32.49179,22.794916,21.513275,23.515137,1.5016319,3.4292774,-0.22692718,-0.7953314,157.3916,7.1153564,0.82707196
2023-08-25,jagakarsa,-6.457,106.904,24,26.83142,23.23404,31.862946,22.49119,21.273285,23.347443,1.1614237,2.1534894,0.19854866,-0.4516522,177.29346,8.628906,0.49336728
2023-08-25,kebun_jeruk,-6.206,106.653,24,28.681757,25.568024,32.815704,23.115128,21.984863,24.12262,1.3087206,3.2334378,0.03977881,-0.7019194,185.7353,7.2476807,0.7030456
2023-08-25,kelapa_gading,-6.206,106.904,24,28.459663,25.376434,32.49179,22.794916,21.513275,23.515137,1.5016319,3.4292774,-0.22692718,-0.7953314,157.3916,7.1153564,0.82707196
2023-08-25,lubang_buaya,-6.206,106.904,24,28.459663,25.376434,32.49179,22.794916,21.513275,23.515137,1.5016319,3.4292774,-0.22692718,-0.7953314,157.3916,7.1153564,0.82707196
2023-08-26,bundaran_hi,-6.206,106.904,24,28.3874,25.498383,32.22888,22.65886,21.789246,23.513336,1.471736,3.9348001,-0.46820644,-1.1686109,230.92395,6.7304993,1.2589157
2023-08-26,jagakarsa,-6.457,106.904,24,26.863035,23.587555,31.560974,22.163635,21.198975,23.001007,1.0859094,2.307795,-0.044371564,-0.7668074,223.25763,7.973419,0.7680901
2023-08-26,kebun_jeruk,-6.206,106.653,24,28.535486,25.423676,32.167023,22.826937,22.161743,23.645996,1.2546088,2.9257448,-0.09970168,-0.8342678,199.61421,6.743347,0.8402043
2023-08-26,kelapa_gading,-6.206,106.904,24,28.3874,25.498383,32.22888,22.65886,21.789246,23.513336,1.471736,3.9348001,-0.46820644,-1.1686109,230.92395,6.7304993,1.2589157
2023-08-26,lubang_buaya,-6.206,106.904,24,28.3874,25.498383,32.22888,22.65886,21.789246,23.513336,1.471736,3.9348001,-0.46820644,-1.1686109,230.92395,6.7304993,1.2589157
2023-08-27,bundaran_hi,-6.206,106.904,24,27.67068,24.750336,31.02182,22.863012,22.262848,23.46817,1.4182739,2.9440663,-0.72643995,-0.75993687,200.86304,6.2714844,1.051294
2023-08-27,jagakarsa,-6.457,106.904,24,25.989944,22.097626,30.893585,21.939093,21.189636,22.784363,0.9863712,2.0072865,-0.12151575,-0.3870635,188.51665,8.795959,0.40568984
2023-08-27,kebun_jeruk,-6.206,106.653,24,27.861176,24.92868,31.55127,22.641958,22.182587,23.239716,1.2465354,2.6932676,-0.40832996,-0.7800355,205.98613,6.622589,0.880448
2023-08-27,kelapa_gading,-6.206,106.904,24,27.67068,24.750336,31.02182,22.863012,22.262848,23.46817,1.4182739,2.9440663,-0.72643995,-0.75993687,200.86304,6.2714844,1.051294
2023-08-27,lubang_buaya,-6.206,106.904,24,27.67068,24.750336,31.02182,22.863012,22.262848,23.46817,1.4182739,2.9440663,-0.72643995,-0.75993687,200.86304,6.2714844,1.051294
2023-08-28,bundaran_hi,-6.206,106.904,24,27.58497,24.439667,31.506317,21.890451,20.772827,22.833557,1.3867226,2.4791954,-0.6540156,-0.30518857,194.3621,7.0666504,0.7217177
2023-08-28,jagakarsa,-6.457,106.904,24,25.461935,21.843048,30.557709,21.432045,20.336212,22.36435,1.0789139,1.8177662,-0.12695889,-0.4433066,203.83124,8.714661,0.46112826
2023-08-28,kebun_jeruk,-6.206,106.653,24,27.447968,24.211945,31.681427,22.125738,21.384308,22.68219,1.2293283,2.174538,-0.28042004,-0.45953527,207.96535,7.4694824,0.53833824
2023-08-28,kelapa_gading,-6.206,106.904,24,27.58497,24.439667,31.506317,21.890451,20.772827,22.833557,1.3867226,2.4791954,-0.6540156,-0.30518857,194.3621,7.0666504,0.7217177
2023-08-28,lubang_buaya,-6.206,106.904,24,27.58497,24.439667,31.506317,21.890451,20.772827,22.833557,1.3867226,2.4791954,-0.6540156,-0.30518857,194.3621,7.0666504,0.7217177
2023-08-29,bundaran_hi,-6.206,106.904,24,27.673422,23.792816,32.20453,21.582382,20.09491,22.827362,2.3601105,5.073105,-1.6495937,-0.667429,169.80989,8.411713,1.7795002
2023-08-29,jagakarsa,-6.457,106.904,24,25.922369,21.076935,31.444122,20.91911,19.802155,22.39441,1.5235585,3.217787,-0.5060037,-0.6266821,195.47292,10.3671875,0.8054627
2023-08-29,kebun_jeruk,-6.206,106.653,24,27.828146,23.787018,32.46649,21.571878,20.410767,22.794464,1.9864254,4.1975737,-0.977238,-0.6337361,169.76442,8.679474,1.1647384
2023-08-29,kelapa_gading,-6.206,106.904,24,27.673422,23.792816,32.20453,21.582382,20.09491,22.827362,2.3601105,5.073105,-1.6495937,-0.667429,169.80989,8.411713,1.7795002
2023-08-29,lubang_buaya,-6.206,106.904,24,27.673422,23.792816,32.20453,21.582382,20.09491,22.827362,2.3601105,5.073105,-1.6495937,-0.667429,169.80989,8.411713,1.7795002
2023-08-30,bundaran_hi,-6.206,106.904,24,27.39051,23.59909,32.251617,21.853498,20.367706,23.214478,2.089556,4.8984222,-1.2050456,-0.37069353,156.45325,8.652527,1.2607731
2023-08-30,jagakarsa,-6.457,106.904,24,25.836012,21.05478,31.590912,20.328888,19.157654,22.087677,1.5665618,3.4176931,-0.5408178,-0.34872425,150.28508,10.536133,0.6435002
2023-08-30,kebun_jeruk,-6.206,106.653,24,27.616898,23.677826,32.69696,21.661047,20.130219,23.036987,1.780815,4.60151,-0.8171904,-0.45357367,150.7215,9.0191345,0.9346279
2023-08-30,kelapa_gading,-6.206,106.904,24,27.39051,23.59909,32.251617,21.853498,20.367706,23.214478,2.089556,4.8984222,-1.2050456,-0.37069353,156.45325,8.652527,1.2607731
2023-08-30,lubang_buaya,-6.206,106.904,24,27.39051,23.59909,32.251617,21.853498,20.367706,23.214478,2.089556,4.8984222,-1.2050456,-0.37069353,156.45325,8.652527,1.2607731
2023-08-31,bundaran_hi,-6.206,106.904,24,27.649872,23.621063,32.205566,21.63536,19.886322,22.829071,1.5383202,3.8851156,-0.13189818,-0.7187648,193.35005,8.584503,0.7307667
2023-08-31,jagakarsa,-6.457,106.904,24,25.993567,21.009613,31.506134,20.02769,19.322968,20.856903,1.2692188,2.3178864,-0.015123688,-0.18351795,172.17012,10.496521,0.18414006
2023-08-31,kebun_jeruk,-6.206,106.653,24,27.823488,23.503021,32.584198,21.149427,19.852112,21.988556,1.4510536,3.3916457,0.13842936,-0.48393598,189.21875,9.081177,0.50334555
2023-08-31,kelapa_gading,-6.206,106.904,24,27.649872,23.621063,32.205566,21.63536,19.886322,22.829071,1.5383202,3.8851156,-0.13189818,-0.7187648,193.35005,8.584503,0.7307667
2023-08-31,lubang_buaya,-6.206,106.904,24,27.649872,23.621063,32.205566,21.63536,19.886322,22.829071,1.5383202,3.8851156,-0.13189818,-0.7187648,193.35005,8.584503,0.7307667
2023-09-01,bundaran_hi,-6.206,106.904,24,27.69335,24.532257,31.998383,21.973108,21.04242,22.557098,1.7981087,4.3888774,-0.53626436,-1.5006624,233.24947,7.4661255,1.593602
2023-09-01,jagakarsa,-6.457,106.904,24,26.193003,21.992157,31.786438,21.028082,19.660858,22.048553,1.3876357,3.0622706,-0.40755597,-1.0240458,222.00005,9.794281,1.1021669
2023-09-01,kebun_jeruk,-6.206,106.653,24,27.96456,24.10794,32.31717,22.024347,20.963318,23.1734,1.7552547,3.8703122,-0.32279482,-1.4823875,240.16838,8.2092285,1.5171254
2023-09-01,kelapa_gading,-6.206,106.904,24,27.69335,24.532257,31.998383,21.973108,21.04242,22.557098,1.7981087,4.3888774,-0.53626436,-1.5006624,233.24947,7.4661255,1.593602
2023-09-01,lubang_buaya,-6.206,106.904,24,27.69335,24.532257,31.998383,21.973108,21.04242,22.557098,1.7981087,4.3888774,-0.53626436,-1.5006624,233.24947,7.4661255,1.593602
2023-09-02,bundaran_hi,-6.206,106.904,24,27.791834,24.621918,31.946198,21.67392,20.503815,22.734955,2.0500934,4.7148137,-0.77944976,-1.6467942,234.66747,7.32428,1.8219422
2023-09-02,jagakarsa,-6.457,106.904,24,26.199692,22.061493,31.481018,21.076838,19.380127,22.349487,1.2232906,2.8154507,-0.29509082,-0.9924569,235.474,9.419525,1.0353981
2023-09-02,kebun_jeruk,-6.206,106.653,24,28.050964,24.937408,32.125183,21.822678,20.725342,22.790863,1.9581224,4.132284,-0.49240467,-1.63409,242.24486,7.1877747,1.7066671
2023-09-02,kelapa_gading,-6.206,106.904,24,27.791834,24.621918,31.946198,21.67392,20.503815,22.734955,2.0500934,4.7148137,-0.77944976,-1.6467942,234.66747,7.32428,1.8219422
2023-09-02,lubang_buaya,-6.206,106.904,24,27.791834,24.621918,31.946198,21.67392,20.503815,22.734955,2.0500934,4.7148137,-0.77944976,-1.6467942,234.66747,7.32428,1.8219422
2023-09-03,bundaran_hi,-6.206,106.904,24,27.575422,23.637726,32.068542,20.484087,19.34372,21.616089,2.1946118,4.2471213,-1.608733,-0.86199695,199.8997,8.430817,1.8251194
2023-09-03,jagakarsa,-6.457,106.904,24,25.922415,21.445831,31.439941,19.864168,18.60785,20.854462,0.9811852,2.5049624,-0.17794563,-0.22523326,214.04114,9.99411,0.2870447
2023-09-03,kebun_jeruk,-6.206,106.653,24,27.767752,24.018097,32.036987,20.64002,19.86615,21.669983,1.3974439,3.172763,-0.6463167,-0.66996175,211.74504,8.01889,0.9308996
2023-09-03,kelapa_gading,-6.206,106.904,24,27.575422,23.637726,32.068542,20.484087,19.34372,21.616089,2.1946118,4.2471213,-1.608733,-0.86199695,199.8997,8.430817,1.8251194
2023-09-03,lubang_buaya,-6.206,106.904,24,27.575422,23.637726,32.068542,20.484087,19.34372,21.616089,2.1946118,4.2471213,-1.608733,-0.86199695,199.8997,8.430817,1.8251194
2023-09-04,bundaran_hi,-6.206,106.904,24,26.911318,22.569061,31.941864,19.591782,17.91098,20.631775,2.6363227,4.466769,-2.0287094,-0.48854923,178.11133,9.372803,2.0867062
2023-09-04,jagakarsa,-6.457,106.904,24,25.121622,19.557343,31.139465,18.3324,17.234161,19.761444,1.7039865,3.200793,-0.82405347,-0.35609505,173.2273,11.582123,0.8977014
2023-09-04,kebun_jeruk,-6.206,106.653,24,27.283638,22.909393,32.14511,19.739204,18.298248,20.67923,2.1335917,3.955216,-1.4222126,-0.5096714,176.78905,9.235718,1.5107791
2023-09-04,kelapa_gading,-6.206,106.904,24,26.911318,22.569061,31.941864,19.591782,17.91098,20.631775,2.6363227,4.466769,-2.0287094,-0.48854923,178.11133,9.372803,2.0867062
2023-09-04,lubang_buaya,-6.206,106.904,24,26.911318,22.569061,31.941864,19.591782,17.91098,20.631775,2.6363227,4.466769,-2.0287094,-0.48854923,178.11133,9.372803,2.0867062
2023-09-05,bundaran_hi,-6.206,106.904,24,27.056963,23.061005,32.21286,20.027847,18.02182,21.5242,2.4815547,4.938534,-1.2703379,-0.3525596,145.96751,9.151855,1.3183538
2023-09-05,jagakarsa,-6.457,106.904,24,25.470947,20.052948,31.625397,18.79452,17.489594,20.423706,1.9136022,3.6192112,-0.57826596,-0.22165255,153.13516,11.572449,0.619291
2023-09-05,kebun_jeruk,-6.206,106.653,24,27.455292,23.327972,32.480804,20.11875,18.226624,21.652954,2.2605305,4.8404703,-0.864233,-0.49619725,146.60042,9.152832,0.99654925
2023-09-05,kelapa_gading,-6.206,106.904,24,27.056963,23.061005,32.21286,20.027847,18.02182,21.5242,2.4815547,4.938534,-1.2703379,-0.3525596,145.96751,9.151855,1.3183538
2023-09-05,lubang_buaya,-6.206,106.904,24,27.056963,23.061005,32.21286,20.027847,18.02182,21.5242,2.4815547,4.938534,-1.2703379,-0.3525596,145.96751,9.151855,1.3183538
2023-09-06,bundaran_hi,-6.206,106.904,24,28.071478,24.117828,32.722626,20.903912,19.59793,22.048492,1.917977,4.8627357,-0.24480057,-0.6258462,150.52574,8.604797,0.67201996
2023-09-06,jagakarsa,-6.457,106.904,24,26.479767,21.818512,32.216217,19.89633,18.33374,21.161407,1.5623735,3.1789238,-0.10268179,-0.37415817,157.20082,10.397705,0.38799214
2023-09-06,kebun_jeruk,-6.206,106.653,24,28.40859,24.14621,33.17636,21.046144,19.61795,22.403473,1.8466735,4.7683387,-0.15519571,-0.78136045,162.45529,9.030151,0.79662406
2023-09-06,kelapa_gading,-6.206,106.904,24,28.071478,24.117828,32.722626,20.903912,19.59793,22.048492,1.917977,4.8627357,-0.24480057,-0.6258462,150.52574,8.604797,0.67201996
2023-09-06,lubang_buaya,-6.206,106.904,24,28.071478,24.117828,32.722626,20.903912,19.59793,22.048492,1.917977,4.8627357,-0.24480057,-0.6258462,150.52574,8.604797,0.67201996
2023-09-07,bundaran_hi,-6.206,106.904,24,28.015121,25.112274,32.115997,22.291128,20.302704,23.276611,1.9577554,3.9833672,-0.8845322,-0.97906226,201.79762,7.003723,1.3194544
2023-09-07,jagakarsa,-6.457,106.904,24,26.48944,22.786957,31.595917,21.209715,19.140564,22.44046,1.4459324,2.4232893,-0.19277899,-0.64545596,206.33418,8.80896,0.6736298
2023-09-07,kebun_jeruk,-6.206,106.653,24,28.344788,25.350677,32.515167,22.1981,20.341766,22.925049,1.7444644,3.0859659,-0.5766576,-0.97454786,210.81587,7.1644897,1.1323769
2023-09-07,kelapa_gading,-6.206,106.904,24,28.015121,25.112274,32.115997,22.291128,20.302704,23.276611,1.9577554,3.9833672,-0.8845322,-0.97906226,201.79762,7.003723,1.3194544
2023-09-07,lubang_buaya,-6.206,106.904,24,28.015121,25.112274,32.115997,22.291128,20.302704,23.276611,1.9577554,3.9833672,-0.8845322,-0.97906226,201.79762,7.003723,1.3194544
2023-09-08,bundaran_hi,-6.206,106.904,24,28.394424,25.29184,32.242615,22.71834,21.45877,23.991425,2.1825135,4.0900197,-1.5359002,-0.49606404,172.33537,6.950775,1.6140226
2023-09-08,jagakarsa,-6.457,106.904,24,26.919764,23.33731,31.601227,22.005487,20.902985,23.341797,1.2385029,2.0068688,-0.4651382,-0.32560697,181.54572,8.263916,0.5677794
2023-09-08,kebun_jeruk,-6.206,106.653,24,28.618513,25.757172,32.779846,22.7128,21.817657,23.473267,1.6876926,3.5722232,-1.0246602,-0.44120678,167.61292,7.0226746,1.1156129
2023-09-08,kelapa_gading,-6.206,106.904,24,28.394424,25.29184,32.242615,22.71834,21.45877,23.991425,2.1825135,4.0900197,-1.5359002,-0.49606404,172.33537,6.950775,1.6140226
2023-09-08,lubang_buaya,-6.206,106.904,24,28.394424,25.29184,32.242615,22.71834,21.45877,23.991425,2.1825135,4.0900197,-1.5359002,-0.49606404,172.33537,6.950775,1.6140226
2023-09-09,bundaran_hi,-6.206,106.904,24,28.141,24.754974,32.32657,22.084013,21.414948,22.655731,1.6321583,3.4688315,-0.42678046,-1.0614443,231.0522,7.571594,1.1440303
2023-09-09,jagakarsa,-6.457,106.904,24,26.585472,22.319305,31.547272,21.308832,20.559479,22.258759,1.2201747,2.5301907,-0.026775785,-0.65571725,211.97278,9.227966,0.6562637
2023-09-09,kebun_jeruk,-6.206,106.653,24,28.20548,24.446808,32.218628,22.03684,21.515442,22.611694,1.3609549,2.9128797,0.17021646,-0.6945863,195.03508,7.77182,0.715139
2023-09-09,kelapa_gading,-6.206,106.904,24,28.141,24.754974,32.32657,22.084013,21.414948,22.655731,1.6321583,3.4688315,-0.42678046,-1.0614443,231.0522,7.571594,1.1440303
2023-09-09,lubang_buaya,-6.206,106.904,24,28.141,24.754974,32.32657,22.084013,21.414948,22.655731,1.6321583,3.4688315,-0.42678046,-1.0614443,231.0522,7.571594,1.1440303
2023-09-10,bundaran_hi,-6.206,106.904,24,27.789427,24.475922,31.522247,21.70243,21.026886,22.401794,1.7872043,4.026945,-0.5639038,-1.1724052,222.02136,7.0463257,1.3009695
2023-09-10,jagakarsa,-6.457,106.904,24,26.176092,21.671722,31.63327,20.857477,19.421661,22.14914,1.2455486,2.5958107,-0.25020823,-0.41708922,194.35596,9.961548,0.48638213
2023-09-10,kebun_jeruk,-6.206,106.653,24,27.918406,24.559967,31.560272,21.750937,21.052277,22.483002,1.449716,3.7533517,-0.25387892,-0.92235374,213.69891,7.000305,0.9566561
2023-09-10,kelapa_gading,-6.206,106.904,24,27.789427,24.475922,31.522247,21.70243,21.026886,22.401794,1.7872043,4.026945,-0.5639038,-1.1724052,222.02136,7.0463257,1.3009695
2023-09-10,lubang_buaya,-6.206,106.904,24,27.789427,24.475922,31.522247,21.70243,21.026886,22.401794,1.7872043,4.026945,-0.5639038,-1.1724052,222.02136,7.0463257,1.3009695
2023-09-11,bundaran_hi,-6.206,106.904,24,28.160025,24.239288,32.931335,20.71593,19.88031,21.251953,2.0261838,4.333474,-1.18134,-0.66988343,183.35175,8.692047,1.358053
2023-09-11,jagakarsa,-6.457,106.904,24,26.5222,21.498444,32.515747,19.52408,18.765991,20.679901,1.6110077,3.4148352,-0.67180014,-0.52840096,182.30952,11.017303,0.85470635
2023-09-11,kebun_jeruk,-6.206,106.653,24,28.2948,24.340485,33.084503,20.971447,19.844696,21.676666,1.763812,3.9356956,-0.7122982,-0.77096635,191.65791,8.744019,1.0496465
2023-09-11,kelapa_gading,-6.206,106.904,24,28.160025,24.239288,32.931335,20.71593,19.88031,21.251953,2.0261838,4.333474,-1.18134,-0.66988343,183.35175,8.692047,1.358053
2023-09-11,lubang_buaya,-6.206,106.904,24,28.160025,24.239288,32.931335,20.71593,19.88031,21.251953,2.0261838,4.333474,-1.18134,-0.66988343,183.35175,8.692047,1.358053
2023-09-12,bundaran_hi,-6.206,106.904,24,28.499939,24.665924,33.57721,21.098743,19.634766,22.11499,2.4431417,5.5534215,-1.4636167,-0.7495071,164.53827,8.911285,1.6443646
2023-09-12,jagakarsa,-6.457,106.904,24,27.00544,21.8956,33.66107,19.753038,18.323273,21.46164,2.1307619,4.401704,-0.9165334,-0.4945685,163.55069,11.765472,1.0414565
2023-09-12,kebun_jeruk,-6.206,106.653,24,28.899622,25.011688,34.03656,21.106377,19.693329,22.114624,2.2320902,5.431273,-1.0074629,-0.8131499,165.37323,9.024872,1.2946792
2023-09-12,kelapa_gading,-6.206,106.904,24,28.499939,24.665924,33.57721,21.098743,19.634766,22.11499,2.4431417,5.5534215,-1.4636167,-0.7495071,164.53827,8.911285,1.6443646
2023-09-12,lubang_buaya,-6.206,106.904,24,28.499939,24.665924,33.57721,21.098743,19.634766,22.11499,2.4431417,5.5534215,-1.4636167,-0.7495071,164.53827,8.911285,1.6443646
2023-09-13,bundaran_hi,-6.206,106.904,24,28.121414,23.986115,32.653168,21.54453,20.707,22.564728,1.8329386,4.5979676,-0.20403014,-0.58358103,167.38654,8.667053,0.6182193
2023-09-13,jagakarsa,-6.457,106.904,24,26.665527,21.085236,32.297424,20.418085,19.203766,22.373016,1.4335626,2.9828994,-0.018556535,-0.23691316,171.53508,11.212189,0.23763879
2023-09-13,kebun_jeruk,-6.206,106.653,24,28.501589,24.646942,32.995026,21.816702,21.062958,23.038666,1.8137239,4.3318343,0.016176483,-0.6840777,165.51646,8.3480835,0.6842689
2023-09-13,kelapa_gading,-6.206,106.904,24,28.121414,23.986115,32.653168,21.54453,20.707,22.564728,1.8329386,4.5979676,-0.20403014,-0.58358103,167.38654,8.667053,0.6182193
2023-09-13,lubang_buaya,-6.206,106.904,24,28.121414,23.986115,32.653168,21.54453,20.707,22.564728,1.8329386,4.5979676,-0.20403014,-0.58358103,167.38654,8.667053,0.6182193
2023-09-14,bundaran_hi,-6.206,106.904,24,27.993765,24.269379,32.096283,21.320898,19.901276,22.106873,1.9592152,4.4866905,-0.6860854,-0.82850647,190.17523,7.8269043,1.0757025
2023-09-14,jagakarsa,-6.457,106.904,24,26.151205,21.38742,31.457062,20.165472,18.578186,21.750214,1.5660766,3.0380783,-0.42354456,-0.40936193,176.03325,10.069641,0.5890392
