TANGGAL,ISPU_PM10,ISPU_PM2_5,ISPU_SO2,ISPU_CO,ISPU_O3,ISPU_NO2,STATUS_BY_PM10,STATUS_BY_PM2,STATUS_BY_SO2,STATUS_BY_CO,STATUS_BY_O3,STATUS_BY_NO2,OVERALL_ISPU_STATUS
2022-11-27,75.0,109.0,48.0,14.0,37.0,20.0,SEDANG,TIDAK SEHAT,BAIK,BAIK,BAIK,BAIK,TIDAK SEHAT
2022-11-28,,,,,,,,,,,,,
2022-11-29,40.0,72.0,44.0,10.0,27.0,12.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-11-30,46.0,76.0,44.0,9.0,29.0,11.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-01,63.0,84.0,43.0,10.0,29.0,13.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-02,59.0,95.0,46.0,11.0,25.0,13.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-03,56.0,86.0,48.0,10.0,28.0,14.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-04,45.0,76.0,43.0,10.0,28.0,12.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-06,52.0,82.0,45.0,10.0,28.0,12.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-07,50.0,78.0,46.0,11.0,29.0,14.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-09,61.0,94.0,48.0,11.0,26.0,12.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-11,44.0,68.0,44.0,8.0,16.0,8.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-12,39.0,63.0,46.0,6.0,18.0,5.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-13,50.0,77.0,48.0,9.0,16.0,7.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-14,,,,,,,,,,,,,
2022-12-15,,,,,,,,,,,,,
2022-12-16,49.0,74.0,50.0,11.0,14.0,9.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-18,,,,,,,,,,,,,
2022-12-19,,,,,,,,,,,,,
2022-12-20,77.0,119.0,49.0,24.0,11.0,14.0,SEDANG,TIDAK SEHAT,BAIK,BAIK,BAIK,BAIK,TIDAK SEHAT
2022-12-21,,,,,,,,,,,,,
2022-12-22,,,,,,,,,,,,,
2022-12-23,,,,,,,,,,,,,
2022-12-24,,,,,,,,,,,,,
2022-12-25,,,,,,,,,,,,,
2022-12-26,36.0,57.0,51.0,7.0,14.0,6.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2022-12-27,28.0,48.0,50.0,5.0,14.0,3.0,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK
2022-12-28,50.0,67.0,50.0,9.0,11.0,5.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2022-12-29,46.0,60.0,51.0,7.0,14.0,5.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2022-12-30,41.0,63.0,52.0,10.0,13.0,8.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2022-12-31,49.0,74.0,51.0,11.0,14.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-01,33.0,58.0,51.0,6.0,19.0,4.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-02,26.0,45.0,51.0,5.0,19.0,3.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-03,27.0,38.0,53.0,5.0,17.0,3.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-04,31.0,46.0,54.0,6.0,15.0,4.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-06,51.0,80.0,54.0,10.0,19.0,7.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-08,49.0,72.0,51.0,8.0,10.0,3.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-09,51.0,74.0,51.0,9.0,11.0,6.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-10,51.0,74.0,51.0,9.0,11.0,6.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-11,51.0,70.0,0.0,0.0,0.0,0.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-01-12,52.0,82.0,55.0,10.0,38.0,5.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-13,,,,,,,,,,,,,
2023-01-14,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,
2023-01-17,,,,,,,,,,,,,
2023-01-18,,,,,,,,,,,,,
2023-01-19,,,,,,,,,,,,,
2023-01-20,64.0,83.0,59.0,9.0,10.0,4.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-21,53.0,69.0,54.0,9.0,9.0,2.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-22,47.0,70.0,54.0,8.0,9.0,2.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-23,39.0,59.0,53.0,6.0,10.0,1.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-24,25.0,36.0,52.0,5.0,9.0,1.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-25,25.0,36.0,54.0,6.0,10.0,1.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-26,52.0,71.0,57.0,9.0,13.0,3.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-27,59.0,77.0,58.0,9.0,13.0,3.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-28,54.0,76.0,56.0,10.0,12.0,3.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-29,55.0,79.0,56.0,12.0,10.0,3.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-30,60.0,79.0,55.0,9.0,13.0,2.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-01-31,69.0,102.0,58.0,10.0,18.0,4.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-02-01,,,,,,,,,,,,,
2023-02-02,,,,,,,,,,,,,
2023-02-03,,,,,,,,,,,,,
2023-02-04,3.0,69.0,89.0,11.0,11.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-05,21.0,68.0,90.0,10.0,13.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-06,21.0,68.0,90.0,10.0,13.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-07,21.0,68.0,90.0,10.0,13.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-08,21.0,68.0,90.0,10.0,13.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-09,40.0,51.0,55.0,9.0,10.0,4.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-10,40.0,51.0,55.0,9.0,10.0,4.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-11,30.0,47.0,53.0,7.0,10.0,2.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-12,27.0,42.0,52.0,8.0,11.0,3.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-13,27.0,42.0,52.0,8.0,11.0,3.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-14,30.0,36.0,52.0,7.0,9.0,2.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-15,22.0,39.0,54.0,6.0,10.0,1.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-16,33.0,49.0,54.0,7.0,8.0,2.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-17,33.0,49.0,54.0,7.0,8.0,2.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-18,33.0,49.0,54.0,7.0,8.0,2.0,BAIK,BAIK,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-02-19,52.0,74.0,14.0,9.0,16.0,3.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-20,52.0,66.0,13.0,8.0,12.0,2.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-21,40.0,55.0,13.0,7.0,7.0,1.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-22,40.0,55.0,13.0,7.0,7.0,1.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-23,40.0,59.0,14.0,8.0,13.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-24,32.0,56.0,14.0,8.0,17.0,5.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-25,46.0,62.0,14.0,8.0,17.0,6.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-26,35.0,54.0,14.0,6.0,20.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-27,32.0,54.0,14.0,6.0,21.0,3.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-02-28,47.0,63.0,14.0,7.0,18.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-01,47.0,63.0,14.0,7.0,18.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-02,31.0,38.0,14.0,7.0,10.0,2.0,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK
2023-03-03,36.0,55.0,14.0,7.0,12.0,3.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-04,45.0,60.0,14.0,7.0,14.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-05,45.0,60.0,14.0,7.0,14.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-06,45.0,60.0,14.0,7.0,14.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-07,45.0,60.0,14.0,7.0,14.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-08,45.0,60.0,14.0,7.0,14.0,4.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-09,65.0,90.0,24.0,10.0,18.0,13.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-10,54.0,79.0,36.0,12.0,22.0,16.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-11,46.0,74.0,36.0,14.0,28.0,12.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-12,62.0,100.0,39.0,19.0,28.0,23.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-13,69.0,93.0,39.0,18.0,29.0,18.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-14,69.0,93.0,39.0,18.0,29.0,18.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-15,69.0,93.0,39.0,18.0,29.0,18.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-16,69.0,99.0,37.0,35.0,19.0,28.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-17,65.0,92.0,36.0,23.0,25.0,22.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-18,59.0,71.0,37.0,14.0,31.0,13.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-19,51.0,78.0,36.0,18.0,32.0,12.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-03-20,,,,,,,,,,,,,
2023-03-21,,,,,,,,,,,,,
2023-03-22,,,,,,,,,,,,,
2023-03-23,,,,,,,,,,,,,
2023-03-24,,,,,,,,,,,,,
2023-03-25,,,,,,,,,,,,,
2023-03-26,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,
2023-03-28,,,,,,,,,,,,,
2023-03-29,,,,,,,,,,,,,
2023-03-30,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,
2023-04-01,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,
2023-04-04,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,
2023-04-06,,,,,,,,,,,,,
2023-04-07,,,,,,,,,,,,,
2023-04-08,,,,,,,,,,,,,
2023-04-09,,,,,,,,,,,,,
2023-04-11,38.0,50.0,33.0,4.0,7.0,4.0,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK,BAIK
2023-04-12,55.0,55.0,41.0,4.0,6.0,5.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-04-14,51.0,66.0,51.0,6.0,13.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-15,49.0,60.0,51.0,6.0,12.0,13.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-16,47.0,65.0,50.0,7.0,15.0,11.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-04-17,47.0,65.0,50.0,7.0,15.0,11.0,BAIK,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-04-18,52.0,69.0,52.0,7.0,23.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-19,52.0,69.0,52.0,7.0,23.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-20,52.0,69.0,52.0,7.0,23.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-21,52.0,69.0,52.0,7.0,23.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-22,52.0,69.0,52.0,7.0,23.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-23,52.0,69.0,52.0,7.0,23.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-04-24,,,,,,,,,,,,,
2023-04-25,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,
2023-04-27,,,,,,,,,,,,,
2023-04-28,,,,,,,,,,,,,
2023-04-29,,,,,,,,,,,,,
2023-04-30,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,
2023-05-02,,,,,,,,,,,,,
2023-05-03,,,,,,,,,,,,,
2023-05-04,,,,,,,,,,,,,
2023-05-05,,,,,,,,,,,,,
2023-05-06,,,,,,,,,,,,,
2023-05-07,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,
2023-05-10,,,,,,,,,,,,,
2023-05-11,,,,,,,,,,,,,
2023-05-12,,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,
2023-05-16,,,,,,,,,,,,,
2023-05-17,,,,,,,,,,,,,
2023-05-18,,,,,,,,,,,,,
2023-05-21,67.0,93.0,51.0,11.0,25.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-05-22,63.0,82.0,50.0,17.0,25.0,13.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-05-24,87.0,118.0,52.0,19.0,24.0,24.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-05-27,80.0,107.0,52.0,8.0,28.0,16.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-05-28,81.0,104.0,51.0,9.0,26.0,17.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-05-29,82.0,112.0,51.0,13.0,22.0,20.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-05-30,87.0,114.0,51.0,4.0,26.0,19.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-05-31,71.0,91.0,51.0,8.0,28.0,16.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-01,64.0,83.0,51.0,8.0,30.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-02,77.0,101.0,51.0,9.0,28.0,15.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-06-04,,,,,,,,,,,,,
2023-06-05,,,,,,,,,,,,,
2023-06-06,,,,,,,,,,,,,
2023-06-07,,,,,,,,,,,,,
2023-06-09,65.0,85.0,51.0,4.0,20.0,21.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-10,,,,,,,,,,,,,
2023-06-11,,,,,,,,,,,,,
2023-06-13,68.0,90.0,52.0,8.0,26.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-14,70.0,90.0,53.0,7.0,28.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-16,70.0,93.0,52.0,8.0,26.0,17.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-17,63.0,79.0,53.0,7.0,22.0,19.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-19,69.0,88.0,52.0,14.0,21.0,17.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-21,68.0,92.0,53.0,14.0,26.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-22,77.0,101.0,53.0,18.0,25.0,16.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-06-23,69.0,84.0,53.0,12.0,26.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-24,60.0,78.0,54.0,11.0,26.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-25,,,,,,,,,,,,,
2023-06-27,62.0,76.0,53.0,15.0,28.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-28,51.0,61.0,53.0,10.0,24.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-29,41.0,53.0,53.0,8.0,26.0,10.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-06-30,44.0,60.0,52.0,7.0,29.0,10.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-01,63.0,81.0,53.0,9.0,26.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-02,65.0,86.0,53.0,11.0,25.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-04,65.0,77.0,53.0,9.0,28.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-05,62.0,86.0,0.0,0.0,0.0,10.0,SEDANG,SEDANG,BAIK,BAIK,BAIK,BAIK,SEDANG
2023-07-08,63.0,75.0,52.0,10.0,21.0,18.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-09,52.0,61.0,52.0,10.0,20.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-15,60.0,69.0,53.0,7.0,27.0,9.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-17,57.0,69.0,53.0,7.0,30.0,9.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-18,70.0,86.0,54.0,8.0,29.0,13.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-19,69.0,84.0,53.0,6.0,27.0,13.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-20,63.0,80.0,53.0,8.0,35.0,16.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-23,79.0,91.0,54.0,9.0,28.0,16.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-25,82.0,102.0,54.0,6.0,26.0,15.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-07-27,86.0,105.0,53.0,9.0,36.0,22.0,SEDANG,TIDAK SEHAT,SEDANG,BAIK,BAIK,BAIK,TIDAK SEHAT
2023-07-28,85.0,98.0,53.0,8.0,35.0,18.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-29,70.0,81.0,54.0,8.0,29.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-07-31,69.0,77.0,53.0,9.0,28.0,11.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-03,75.0,89.0,53.0,9.0,22.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-06,74.0,91.0,53.0,6.0,27.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-08,85.0,98.0,53.0,6.0,29.0,16.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-11,75.0,93.0,53.0,9.0,30.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-12,77.0,96.0,53.0,8.0,30.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-14,65.0,79.0,53.0,9.0,30.0,10.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-15,76.0,91.0,54.0,9.0,30.0,16.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-17,67.0,80.0,54.0,8.0,27.0,13.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-19,65.0,78.0,53.0,7.0,28.0,13.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-21,67.0,82.0,53.0,7.0,25.0,11.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-22,70.0,89.0,53.0,7.0,26.0,13.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-23,71.0,87.0,53.0,7.0,28.0,10.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-24,72.0,88.0,54.0,7.0,31.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-25,75.0,88.0,54.0,6.0,33.0,11.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-26,70.0,89.0,53.0,7.0,32.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-27,66.0,90.0,53.0,8.0,33.0,12.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-28,0.0,82.0,54.0,9.0,33.0,11.0,BAIK,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-08-29,66.0,89.0,54.0,10.0,27.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-02,73.0,97.0,54.0,8.0,39.0,23.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-03,66.0,84.0,54.0,8.0,39.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-05,61.0,82.0,54.0,10.0,37.0,9.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-09,63.0,82.0,55.0,7.0,30.0,10.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-10,61.0,75.0,54.0,7.0,32.0,8.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-11,59.0,73.0,54.0,7.0,33.0,6.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-12,57.0,79.0,54.0,7.0,23.0,6.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-14,60.0,77.0,54.0,8.0,31.0,7.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-15,58.0,77.0,54.0,8.0,30.0,8.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-16,62.0,86.0,55.0,9.0,32.0,10.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-18,59.0,78.0,54.0,8.0,32.0,13.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-20,64.0,82.0,54.0,9.0,33.0,15.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-21,62.0,80.0,54.0,9.0,34.0,14.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-23,55.0,70.0,54.0,9.0,33.0,11.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-24,55.0,70.0,54.0,10.0,38.0,8.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-25,57.0,73.0,54.0,10.0,39.0,7.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-27,60.0,74.0,55.0,10.0,31.0,10.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-28,59.0,75.0,55.0,10.0,31.0,8.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-09-29,63.0,83.0,55.0,10.0,30.0,8.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
2023-10-01,72.0,94.0,54.0,8.0,39.0,5.0,SEDANG,SEDANG,SEDANG,BAIK,BAIK,BAIK,SEDANG
