ISPU PM2.5,datetime,temp,dew,humidity,precip,windspeed,AOD
88.47368421052632,2022-05-25,27.8,25.0,85.5,1.811,24.1,0.2096
68.71428571428571,2022-05-26,27.1,24.3,85.2,0.707,14.8,
91.16666666666667,2022-05-27,28.4,24.1,78.6,1.5,16.6,0.2454
76.1,2022-05-28,26.0,23.8,88.2,16.576,22.3,
76.95,2022-05-29,27.0,24.0,84.5,20.896,23.9,0.23279999
58.333333333333336,2022-05-30,26.6,24.8,89.9,0.033,33.5,0.249
75.10526315789474,2022-05-31,27.1,24.5,86.2,1.026,24.1,0.13
55.3,2022-06-01,28.2,24.3,80.3,0.632,24.1,
65.38095238095238,2022-06-02,27.7,24.8,85.3,14.485,20.5,0.0532
63.31578947368421,2022-06-03,28.0,24.4,81.9,2.467,18.4,0.2884
101.78947368421052,2022-06-04,28.7,24.7,80.0,0.073,16.6,0.30679998
82.7,2022-06-05,28.1,24.2,80.0,0.268,15.2,0.3816
86.1,2022-06-06,27.1,24.2,84.9,1.328,18.4,
74.21052631578948,2022-06-07,27.8,24.8,84.5,1.527,29.5,0.5908
74.25,2022-06-08,27.4,25.0,86.9,11.865,16.6,0.2644
74.25,2022-06-09,26.4,24.5,90.0,6.255,22.3,
68.84210526315789,2022-06-10,27.9,24.1,81.3,0.1,18.4,0.21759999
75.8,2022-06-11,28.2,25.4,85.4,2.243,25.9,0.58919996
22.2,2022-06-12,27.6,24.7,84.7,0.214,16.6,0.60859996
44.76190476190476,2022-06-13,27.5,24.3,83.3,0.05,14.8,0.7468
92.78947368421052,2022-06-14,27.6,24.1,82.0,0.015,25.9,0.1856
,2022-06-15,26.7,24.7,89.2,6.97,18.4,
,2022-06-16,26.7,24.6,88.6,0.0,20.5,0.5038
84.6,2022-06-17,26.6,24.7,89.6,0.138,20.5,
,2022-06-18,26.8,23.9,85.2,0.009,11.9,0.3102
,2022-06-19,28.0,24.3,81.4,0.004,24.1,0.3214
93.13333333333334,2022-06-20,28.1,24.4,81.3,0.946,13.0,0.486
103.22727272727273,2022-06-21,28.3,24.2,79.5,0.0,25.9,0.45099998
94.46666666666667,2022-06-22,28.1,25.1,84.8,9.246,24.1,0.546
107.36842105263158,2022-06-23,28.4,24.0,78.4,0.006,22.3,0.5148
113.52631578947368,2022-06-24,27.6,24.5,83.4,0.028,22.3,
107.15789473684211,2022-06-25,27.6,24.1,82.4,1.678,18.4,
88.33333333333333,2022-06-26,27.3,24.6,85.8,0.254,14.8,0.4226
94.33333333333333,2022-06-27,28.1,24.7,82.8,11.875,14.8,0.289
76.0,2022-06-28,28.2,24.5,81.6,0.24,14.5,0.523
36.5,2022-06-29,28.1,23.9,78.9,0.0,20.5,0.49339998
25.333333333333332,2022-06-30,28.0,22.5,72.9,0.0,16.6,0.501
92.6,2022-07-01,28.5,23.2,74.1,0.0,22.3,0.35279998
110.13333333333334,2022-07-02,28.8,24.1,76.4,0.067,18.4,0.48299998
97.42857142857143,2022-07-03,28.6,25.6,84.7,24.796,24.1,0.22839999
69.73913043478261,2022-07-04,29.3,25.4,79.9,0.323,33.5,0.3346
74.26315789473684,2022-07-05,29.5,25.4,79.7,0.047,20.5,0.2268
65.44444444444444,2022-07-06,26.8,25.0,89.9,35.284,13.0,0.2628
69.57894736842105,2022-07-07,28.5,25.2,83.6,0.061,13.0,0.46339998
,2022-07-08,29.0,24.2,76.7,0.0,18.4,0.30339998
77.14285714285714,2022-07-09,28.3,22.6,72.6,0.0,16.9,0.55399996
83.95,2022-07-10,28.2,22.3,70.8,0.0,25.9,0.4288
90.4,2022-07-11,28.4,23.3,74.9,0.0,18.4,
96.8,2022-07-12,28.9,24.9,80.0,0.173,27.7,0.2332
88.61111111111111,2022-07-13,27.0,24.7,87.9,1.999,20.5,
75.42857142857143,2022-07-14,28.1,24.7,82.3,0.015,25.9,0.5536
65.57142857142857,2022-07-15,28.1,24.7,82.3,12.039,25.9,0.41459998
54.857142857142854,2022-07-16,25.6,23.0,86.6,44.386,22.3,
68.75,2022-07-17,27.5,24.7,85.1,0.0,22.3,
90.95,2022-07-18,28.2,24.8,82.6,0.004,14.8,0.41059998
93.71428571428571,2022-07-19,28.8,25.1,81.1,0.0,25.9,0.401
100.36842105263158,2022-07-20,29.0,25.3,81.1,0.0,20.5,0.5584
98.76190476190476,2022-07-21,28.5,24.3,79.1,0.0,16.6,0.3698
97.7,2022-07-22,28.4,24.7,81.0,0.055,29.5,0.5986
68.5,2022-07-23,28.6,24.6,79.8,0.048,18.4,0.49839997
52.578947368421055,2022-07-24,28.6,24.2,78.2,0.251,18.4,0.52099997
52.095238095238095,2022-07-25,28.2,24.2,79.8,1.162,18.4,0.71279997
75.6,2022-07-26,28.4,23.3,74.7,0.0,24.1,0.51879996
90.0,2022-07-27,28.5,23.1,73.4,0.0,16.6,0.4698
101.55,2022-07-28,29.0,24.1,75.8,0.0,27.7,0.41419998
78.42857142857143,2022-07-29,29.2,24.7,77.4,0.433,27.7,0.345
76.45,2022-07-30,28.5,24.7,80.7,0.0,22.3,0.603
92.94444444444444,2022-07-31,28.8,24.6,79.3,0.0,27.7,0.47919998
80.57894736842105,2022-08-01,28.9,24.5,78.4,0.0,25.9,0.2374
83.77777777777777,2022-08-02,29.0,24.4,77.1,0.0,18.4,0.76839995
101.95,2022-08-03,28.9,25.0,80.0,1.183,20.5,
74.73333333333333,2022-08-04,27.7,24.9,85.8,22.657,17.5,0.38979998
58.61904761904762,2022-08-05,27.5,24.9,86.1,11.935,18.4,0.6242
72.52631578947368,2022-08-06,28.0,23.8,79.5,1.95,21.4,0.6324
102.9,2022-08-07,27.9,24.0,80.4,0.74,16.6,0.45499998
74.125,2022-08-08,28.3,23.6,76.5,0.0,18.4,0.3742
69.91666666666667,2022-08-09,28.7,23.6,75.2,5.582,14.8,0.369
87.9090909090909,2022-08-10,28.8,23.5,74.7,0.005,21.7,0.42999998
89.0952380952381,2022-08-11,29.2,24.1,75.1,0.043,19.6,0.611
78.95652173913044,2022-08-12,28.9,23.7,74.1,0.414,18.4,0.49839997
75.15384615384616,2022-08-13,28.4,23.6,76.3,0.052,25.9,0.7096
78.10526315789474,2022-08-14,28.7,23.5,74.8,0.465,27.7,0.28959998
67.66666666666667,2022-08-15,28.6,23.4,74.3,0.321,18.4,0.50699997
49.38095238095238,2022-08-16,28.2,23.7,77.5,0.242,14.8,
64.85714285714286,2022-08-17,28.4,23.8,77.1,2.558,27.7,0.5614
72.8,2022-08-18,29.1,22.4,68.4,0.0,33.5,0.2498
79.52631578947368,2022-08-19,29.5,22.3,66.9,0.0,29.5,0.1952
79.0,2022-08-20,29.2,23.2,70.7,0.007,31.7,0.42999998
73.9090909090909,2022-08-21,28.6,23.1,72.8,1.697,20.5,0.71379995
68.21052631578948,2022-08-22,27.4,23.6,80.7,0.0,17.4,0.6532
94.78947368421052,2022-08-23,29.2,23.4,72.8,0.0,18.6,0.7592
91.6,2022-08-24,29.1,23.4,72.4,0.114,22.3,0.5772
81.75,2022-08-25,29.1,22.2,67.4,0.013,25.9,0.5592
98.33333333333333,2022-08-26,28.8,22.3,68.6,0.004,13.0,
107.38461538461539,2022-08-27,28.1,23.7,77.6,0.484,18.4,
83.47619047619048,2022-08-28,27.4,24.1,82.3,0.476,20.5,
75.45,2022-08-29,28.0,24.0,79.5,0.186,16.6,1.1918
73.05882352941177,2022-08-30,28.8,23.1,72.4,0.0,16.6,0.7184
,2022-08-31,28.7,23.2,73.1,0.081,16.3,0.8516
,2022-09-01,28.9,23.9,75.2,0.708,33.5,0.2922
79.29411764705883,2022-09-02,28.3,24.0,78.5,2.037,19.6,0.22019999
71.61111111111111,2022-09-03,27.8,23.2,76.8,0.07,29.5,0.7424
54.23529411764706,2022-09-04,28.2,23.2,74.9,0.218,29.5,0.9594
79.05555555555556,2022-09-05,29.1,23.8,74.4,0.047,22.3,0.7698
77.17647058823529,2022-09-06,29.1,24.2,76.2,1.899,27.7,0.7578
62.10526315789474,2022-09-07,27.3,24.5,85.2,16.596,24.1,0.5772
72.05555555555556,2022-09-08,26.0,24.2,90.0,3.988,13.0,
86.26315789473684,2022-09-09,26.4,23.6,85.9,41.148,18.4,0.884
,2022-09-10,26.2,23.9,87.8,2.43,24.1,
,2022-09-11,27.6,23.9,81.3,9.471,20.5,0.473
,2022-09-12,27.5,23.7,80.4,0.316,13.0,0.6088
81.8,2022-09-13,28.1,23.7,77.6,0.045,16.6,0.64599997
88.28571428571429,2022-09-14,28.3,22.6,72.6,0.001,18.1,0.4326
92.82352941176471,2022-09-15,28.8,22.9,71.7,0.0,13.3,0.2478
,2022-09-16,28.3,23.3,75.2,0.479,16.6,0.47259998
84.63636363636364,2022-09-17,28.7,24.0,76.5,0.0,22.3,0.5334
91.0,2022-09-18,28.3,24.7,81.2,0.398,13.2,0.2156
91.75,2022-09-19,28.4,23.7,77.1,0.798,18.4,0.7414
86.15,2022-09-20,28.4,22.7,72.2,0.0,14.8,
87.0952380952381,2022-09-21,28.4,24.0,77.7,1.301,16.6,0.80539995
48.0,2022-09-22,27.7,24.2,81.9,9.393,22.3,0.7022
95.52631578947368,2022-09-23,28.0,24.0,80.1,1.276,20.5,0.443
