datetime,station_name,ispu_pm25
10/21/2022,kebun_jeruk,9.9
10/21/2022,kelapa_gading,55.76
10/21/2022,lubang_buaya,79.92
10/22/2022,bundaran_hi,68.71
10/22/2022,jagakarsa,67.93
10/22/2022,kebun_jeruk,6.14
10/22/2022,kelapa_gading,52.46
10/22/2022,lubang_buaya,76.36
10/23/2022,bundaran_hi,63
10/23/2022,jagakarsa,65.68
10/23/2022,kebun_jeruk,22.09
10/23/2022,kelapa_gading,60.44
10/23/2022,lubang_buaya,66.32
10/24/2022,bundaran_hi,47.53
10/24/2022,jagakarsa,53.53
10/24/2022,kebun_jeruk,24.08
10/24/2022,kelapa_gading,34.9
10/24/2022,lubang_buaya,48.6
10/25/2022,bundaran_hi,41.42
10/25/2022,jagakarsa,45.63
10/25/2022,kebun_jeruk,26.06
10/25/2022,kelapa_gading,35.1
10/25/2022,lubang_buaya,44.32
10/26/2022,bundaran_hi,47.58
10/26/2022,jagakarsa,47.68
10/26/2022,kebun_jeruk,28.05
10/26/2022,kelapa_gading,35.31
10/26/2022,lubang_buaya,49.94
10/27/2022,bundaran_hi,53.74
10/27/2022,jagakarsa,49.72
10/27/2022,kebun_jeruk,30.03
10/27/2022,kelapa_gading,35.51
10/27/2022,lubang_buaya,55.56
10/28/2022,bundaran_hi,59.9
10/28/2022,jagakarsa,51.77
10/28/2022,kebun_jeruk,32.02
10/28/2022,kelapa_gading,35.72
10/28/2022,lubang_buaya,61.19
10/29/2022,bundaran_hi,66.06
10/29/2022,jagakarsa,53.81
10/29/2022,kebun_jeruk,34
10/29/2022,kelapa_gading,35.92
10/29/2022,lubang_buaya,66.81
10/30/2022,bundaran_hi,62.23
10/30/2022,jagakarsa,54.68
10/30/2022,kebun_jeruk,55.41
10/30/2022,kelapa_gading,36.12
10/30/2022,lubang_buaya,61.18
10/31/2022,bundaran_hi,64.48
10/31/2022,jagakarsa,52.17
10/31/2022,kebun_jeruk,53.04
10/31/2022,kelapa_gading,36.33
10/31/2022,lubang_buaya,67.39
11/1/2022,bundaran_hi,61.47
11/1/2022,jagakarsa,56.73
11/1/2022,kebun_jeruk,53.2
11/1/2022,kelapa_gading,36.53
11/1/2022,lubang_buaya,60.8
11/2/2022,bundaran_hi,87.06
11/2/2022,jagakarsa,65.65
11/2/2022,kebun_jeruk,67.76
11/2/2022,kelapa_gading,36.74
11/2/2022,lubang_buaya,98.47
11/3/2022,bundaran_hi,69.35
11/3/2022,jagakarsa,61
11/3/2022,kebun_jeruk,57.1
11/3/2022,kelapa_gading,36.94
11/3/2022,lubang_buaya,69.35
11/4/2022,bundaran_hi,82.08
11/4/2022,jagakarsa,92.92
11/4/2022,kebun_jeruk,69.83
11/4/2022,kelapa_gading,37.14
11/4/2022,lubang_buaya,82.42
11/5/2022,bundaran_hi,73.1
11/5/2022,jagakarsa,68.75
11/5/2022,kebun_jeruk,62.4
11/5/2022,kelapa_gading,74.88
11/5/2022,lubang_buaya,78.2
11/6/2022,bundaran_hi,73.04
11/6/2022,jagakarsa,70.18
11/6/2022,kebun_jeruk,63.68
11/6/2022,kelapa_gading,68.78
11/6/2022,lubang_buaya,77.38
11/7/2022,bundaran_hi,72.97
11/7/2022,jagakarsa,71.61
11/7/2022,kebun_jeruk,64.97
11/7/2022,kelapa_gading,58.71
11/7/2022,lubang_buaya,76.56
11/8/2022,bundaran_hi,72.91
11/8/2022,jagakarsa,73.03
11/8/2022,kebun_jeruk,66.25
11/8/2022,kelapa_gading,75.09
11/8/2022,lubang_buaya,75.74
11/9/2022,bundaran_hi,72.85
11/9/2022,jagakarsa,74.46
11/9/2022,kebun_jeruk,67.54
11/9/2022,kelapa_gading,76.26
11/9/2022,lubang_buaya,74.92
11/10/2022,bundaran_hi,55.75
11/10/2022,jagakarsa,75.75
11/10/2022,kebun_jeruk,48.5
11/10/2022,kelapa_gading,60.81
11/10/2022,lubang_buaya,61.92
11/11/2022,bundaran_hi,60.06
11/11/2022,jagakarsa,64.29
11/11/2022,kebun_jeruk,42.97
11/11/2022,kelapa_gading,57.54
11/11/2022,lubang_buaya,53.24
11/12/2022,bundaran_hi,50.5
11/12/2022,jagakarsa,60
11/12/2022,kebun_jeruk,37.44
11/12/2022,kelapa_gading,38.17
11/12/2022,lubang_buaya,43
11/13/2022,bundaran_hi,53.95
11/13/2022,jagakarsa,60.38
11/13/2022,kebun_jeruk,49
11/13/2022,kelapa_gading,47.66
11/13/2022,lubang_buaya,49.38
11/14/2022,bundaran_hi,59.79
11/14/2022,jagakarsa,64.47
11/14/2022,kebun_jeruk,54.84
11/14/2022,kelapa_gading,40.25
11/14/2022,lubang_buaya,59.84
11/15/2022,bundaran_hi,55.58
11/15/2022,jagakarsa,74.68
11/15/2022,kebun_jeruk,46.74
11/15/2022,kelapa_gading,22.2
11/15/2022,lubang_buaya,49.79
11/16/2022,bundaran_hi,53.44
11/16/2022,jagakarsa,79.44
11/16/2022,kebun_jeruk,7.83
11/16/2022,kelapa_gading,4.15
11/16/2022,lubang_buaya,44.11
11/17/2022,bundaran_hi,51.35
11/17/2022,jagakarsa,62.01
11/17/2022,kebun_jeruk,10.07
11/17/2022,kelapa_gading,52.28
11/17/2022,lubang_buaya,45.51
11/18/2022,bundaran_hi,49.25
11/18/2022,jagakarsa,44.58
11/18/2022,kebun_jeruk,12.3
11/18/2022,kelapa_gading,44.73
11/18/2022,lubang_buaya,46.92
11/19/2022,bundaran_hi,52.7
11/19/2022,jagakarsa,53.61
11/19/2022,kebun_jeruk,14.54
11/19/2022,kelapa_gading,47.39
11/19/2022,lubang_buaya,47.39
11/20/2022,bundaran_hi,49.46
11/20/2022,jagakarsa,55
11/20/2022,kebun_jeruk,16.77
11/20/2022,kelapa_gading,45.52
11/20/2022,lubang_buaya,44.62
11/21/2022,bundaran_hi,36.5
11/21/2022,jagakarsa,60.93
11/21/2022,kebun_jeruk,19.01
11/21/2022,kelapa_gading,30.58
11/21/2022,lubang_buaya,41.36
11/22/2022,bundaran_hi,40.3
11/22/2022,jagakarsa,70.57
11/22/2022,kebun_jeruk,21.24
11/22/2022,kelapa_gading,35.97
11/22/2022,lubang_buaya,38.35
11/23/2022,bundaran_hi,49.36
11/23/2022,jagakarsa,71.86
11/23/2022,kebun_jeruk,23.48
11/23/2022,kelapa_gading,37.59
11/23/2022,lubang_buaya,50.64
11/24/2022,bundaran_hi,50.94
11/24/2022,jagakarsa,48.59
11/24/2022,kebun_jeruk,25.71
11/24/2022,kelapa_gading,51.81
11/24/2022,lubang_buaya,45.76
11/25/2022,bundaran_hi,57.48
11/25/2022,jagakarsa,69
11/25/2022,kebun_jeruk,27.95
11/25/2022,kelapa_gading,51.94
11/25/2022,lubang_buaya,60.71
11/26/2022,bundaran_hi,88.45
11/26/2022,jagakarsa,120.35
11/26/2022,kebun_jeruk,30.18
11/26/2022,kelapa_gading,88.57
11/26/2022,lubang_buaya,96.05
11/27/2022,bundaran_hi,79.61
11/27/2022,jagakarsa,104
11/27/2022,kebun_jeruk,32.42
11/27/2022,kelapa_gading,81.13
11/27/2022,lubang_buaya,73.78
11/28/2022,bundaran_hi,70.1
11/28/2022,jagakarsa,85
11/28/2022,kebun_jeruk,34.65
11/28/2022,kelapa_gading,82.53
11/28/2022,lubang_buaya,69.51
11/29/2022,bundaran_hi,60.58
11/29/2022,jagakarsa,66
11/29/2022,kebun_jeruk,36.89
11/29/2022,kelapa_gading,66.48
11/29/2022,lubang_buaya,65.25
11/30/2022,bundaran_hi,65.18
11/30/2022,jagakarsa,71.05
11/30/2022,kebun_jeruk,39.12
11/30/2022,kelapa_gading,62.95
11/30/2022,lubang_buaya,67.27
12/1/2022,bundaran_hi,71
12/1/2022,jagakarsa,80.05
12/1/2022,kebun_jeruk,41.36
12/1/2022,kelapa_gading,68.81
12/1/2022,lubang_buaya,73.55
12/2/2022,bundaran_hi,67.05
12/2/2022,jagakarsa,88.75
12/2/2022,kebun_jeruk,43.59
12/2/2022,kelapa_gading,66.83
12/2/2022,lubang_buaya,67.05
12/3/2022,bundaran_hi,74.05
12/3/2022,jagakarsa,77.35
12/3/2022,kebun_jeruk,45.83
12/3/2022,kelapa_gading,70.43
12/3/2022,lubang_buaya,71.1
12/4/2022,bundaran_hi,76.75
12/4/2022,jagakarsa,72.44
12/4/2022,kebun_jeruk,48.06
12/4/2022,kelapa_gading,77.63
12/4/2022,lubang_buaya,71.12
12/5/2022,bundaran_hi,74.16
12/5/2022,jagakarsa,73.53
12/5/2022,kebun_jeruk,50.3
12/5/2022,kelapa_gading,73.64
12/5/2022,lubang_buaya,77.32
12/6/2022,bundaran_hi,76.94
12/6/2022,jagakarsa,79.5
12/6/2022,kebun_jeruk,52.53
12/6/2022,kelapa_gading,76.39
12/6/2022,lubang_buaya,84.88
12/7/2022,bundaran_hi,67.19
12/7/2022,jagakarsa,74.14
12/7/2022,kebun_jeruk,54.77
12/7/2022,kelapa_gading,69.74
12/7/2022,lubang_buaya,68.29
12/8/2022,bundaran_hi,63.4
12/8/2022,jagakarsa,76.53
12/8/2022,kebun_jeruk,57
12/8/2022,kelapa_gading,72.17
12/8/2022,lubang_buaya,62.4
12/9/2022,bundaran_hi,71.95
12/9/2022,jagakarsa,87.65
12/9/2022,kebun_jeruk,67.85
12/9/2022,kelapa_gading,73.64
12/9/2022,lubang_buaya,70.6
12/10/2022,bundaran_hi,48.95
12/10/2022,jagakarsa,62.53
12/10/2022,kebun_jeruk,58.11
12/10/2022,kelapa_gading,58.7
12/10/2022,lubang_buaya,60.21
12/11/2022,bundaran_hi,58.86
12/11/2022,jagakarsa,65.24
12/11/2022,kebun_jeruk,43.52
12/11/2022,kelapa_gading,56.93
12/11/2022,lubang_buaya,62.33
12/12/2022,bundaran_hi,43.39
12/12/2022,jagakarsa,57.67
12/12/2022,kebun_jeruk,28.28
12/12/2022,kelapa_gading,40.57
12/12/2022,lubang_buaya,40.56
12/13/2022,bundaran_hi,38.79
12/13/2022,jagakarsa,69.89
12/13/2022,kebun_jeruk,27.84
12/13/2022,kelapa_gading,34.4
12/13/2022,lubang_buaya,37.26
12/14/2022,bundaran_hi,46.11
12/14/2022,jagakarsa,70.62
12/14/2022,kebun_jeruk,35.56
12/14/2022,kelapa_gading,31.65
12/14/2022,lubang_buaya,44.98
12/15/2022,bundaran_hi,53.43
12/15/2022,jagakarsa,71.35
12/15/2022,kebun_jeruk,43.28
12/15/2022,kelapa_gading,34.18
12/15/2022,lubang_buaya,52.7
12/16/2022,bundaran_hi,60.75
12/16/2022,jagakarsa,72.08
12/16/2022,kebun_jeruk,51
12/16/2022,kelapa_gading,50.42
12/16/2022,lubang_buaya,60.42
12/17/2022,bundaran_hi,68.81
12/17/2022,jagakarsa,72.06
12/17/2022,kebun_jeruk,56.09
12/17/2022,kelapa_gading,73.31
12/17/2022,lubang_buaya,68.94
12/18/2022,bundaran_hi,76.88
12/18/2022,jagakarsa,72.04
12/18/2022,kebun_jeruk,61.19
12/18/2022,kelapa_gading,89.71
12/18/2022,lubang_buaya,77.46
12/19/2022,bundaran_hi,84.94
12/19/2022,jagakarsa,72.02
12/19/2022,kebun_jeruk,66.28
12/19/2022,kelapa_gading,88.33
12/19/2022,lubang_buaya,85.98
12/20/2022,bundaran_hi,93
12/20/2022,jagakarsa,72
12/20/2022,kebun_jeruk,71.38
12/20/2022,kelapa_gading,94.89
12/20/2022,lubang_buaya,94.5
12/21/2022,bundaran_hi,86.8
12/21/2022,jagakarsa,69.11
12/21/2022,kebun_jeruk,71.32
12/21/2022,kelapa_gading,68.96
12/21/2022,lubang_buaya,88.75
12/22/2022,bundaran_hi,80.59
12/22/2022,jagakarsa,66.22
12/22/2022,kebun_jeruk,71.27
12/22/2022,kelapa_gading,63.99
12/22/2022,lubang_buaya,83
12/23/2022,bundaran_hi,74.39
12/23/2022,jagakarsa,63.33
12/23/2022,kebun_jeruk,71.22
12/23/2022,kelapa_gading,45.25
12/23/2022,lubang_buaya,77.25
12/24/2022,bundaran_hi,68.19
12/24/2022,jagakarsa,60.44
12/24/2022,kebun_jeruk,71.16
12/24/2022,kelapa_gading,64.04
12/24/2022,lubang_buaya,71.5
12/25/2022,bundaran_hi,61.98
12/25/2022,jagakarsa,57.56
12/25/2022,kebun_jeruk,71.11
12/25/2022,kelapa_gading,63.54
12/25/2022,lubang_buaya,65.75
12/26/2022,bundaran_hi,55.78
12/26/2022,jagakarsa,54.67
12/26/2022,kebun_jeruk,71.06
12/26/2022,kelapa_gading,52.86
12/26/2022,lubang_buaya,60
12/27/2022,bundaran_hi,42.39
12/27/2022,jagakarsa,33.48
12/27/2022,kebun_jeruk,71
12/27/2022,kelapa_gading,55.93
12/27/2022,lubang_buaya,46.65
12/28/2022,bundaran_hi,44.45
12/28/2022,jagakarsa,60
12/28/2022,kebun_jeruk,70.95
12/28/2022,kelapa_gading,47.4
12/28/2022,lubang_buaya,46.36
12/29/2022,bundaran_hi,30.41
12/29/2022,jagakarsa,30.47
12/29/2022,kebun_jeruk,70.9
12/29/2022,kelapa_gading,39.58
12/29/2022,lubang_buaya,27.82
12/30/2022,bundaran_hi,53.58
12/30/2022,jagakarsa,56.63
12/30/2022,kebun_jeruk,70.85
12/30/2022,kelapa_gading,50.68
12/30/2022,lubang_buaya,53.89
12/31/2022,bundaran_hi,66.56
12/31/2022,jagakarsa,69.39
12/31/2022,kebun_jeruk,70.79
12/31/2022,kelapa_gading,65.58
12/31/2022,lubang_buaya,59.28
1/1/2023,bundaran_hi,57.12
1/1/2023,jagakarsa,48.06
1/1/2023,kebun_jeruk,70.74
1/1/2023,kelapa_gading,58.21
1/1/2023,lubang_buaya,60.76
1/2/2023,bundaran_hi,42.89
1/2/2023,jagakarsa,40.89
1/2/2023,kebun_jeruk,70.69
1/2/2023,kelapa_gading,49.59
1/2/2023,lubang_buaya,45.16
1/3/2023,bundaran_hi,36.38
1/3/2023,jagakarsa,32.88
1/3/2023,kebun_jeruk,70.63
1/3/2023,kelapa_gading,51.12
1/3/2023,lubang_buaya,33.5
1/4/2023,bundaran_hi,39.42
1/4/2023,jagakarsa,40.74
1/4/2023,kebun_jeruk,70.58
1/4/2023,kelapa_gading,44.28
1/4/2023,lubang_buaya,42.42
1/5/2023,bundaran_hi,51.27
1/5/2023,jagakarsa,59.91
1/5/2023,kebun_jeruk,70.53
1/5/2023,kelapa_gading,61.12
1/5/2023,lubang_buaya,53.91
1/6/2023,bundaran_hi,48.05
1/6/2023,jagakarsa,71.27
1/6/2023,kebun_jeruk,70.47
1/6/2023,kelapa_gading,52.1
1/6/2023,lubang_buaya,45.55
1/7/2023,bundaran_hi,41.4
1/7/2023,jagakarsa,67.15
1/7/2023,kebun_jeruk,70.42
1/7/2023,kelapa_gading,36.06
1/7/2023,lubang_buaya,40.9
1/8/2023,bundaran_hi,45.92
1/8/2023,jagakarsa,63.96
1/8/2023,kebun_jeruk,70.37
1/8/2023,kelapa_gading,42.75
1/8/2023,lubang_buaya,55.5
1/9/2023,bundaran_hi,41
1/9/2023,jagakarsa,71.05
1/9/2023,kebun_jeruk,70.32
1/9/2023,kelapa_gading,38.4
1/9/2023,lubang_buaya,48.91
1/10/2023,bundaran_hi,44.84
1/10/2023,jagakarsa,66.74
1/10/2023,kebun_jeruk,70.26
1/10/2023,kelapa_gading,50.61
1/10/2023,lubang_buaya,51.84
1/11/2023,bundaran_hi,59.74
1/11/2023,jagakarsa,17.84
1/11/2023,kebun_jeruk,70.21
1/11/2023,kelapa_gading,53.45
1/11/2023,lubang_buaya,60.16
1/12/2023,bundaran_hi,70.8
1/12/2023,jagakarsa,71.2
1/12/2023,kebun_jeruk,70.16
1/12/2023,kelapa_gading,74.03
1/12/2023,lubang_buaya,87.1
1/13/2023,bundaran_hi,71.55
1/13/2023,jagakarsa,72.74
1/13/2023,kebun_jeruk,70.1
1/13/2023,kelapa_gading,75.94
1/13/2023,lubang_buaya,84.3
1/14/2023,bundaran_hi,72.3
1/14/2023,jagakarsa,74.28
1/14/2023,kebun_jeruk,70.05
1/14/2023,kelapa_gading,74.96
1/14/2023,lubang_buaya,81.5
1/15/2023,bundaran_hi,73.04
1/15/2023,jagakarsa,75.81
1/15/2023,kebun_jeruk,70
1/15/2023,kelapa_gading,61.55
1/15/2023,lubang_buaya,78.69
1/16/2023,bundaran_hi,73.79
1/16/2023,jagakarsa,77.35
1/16/2023,kebun_jeruk,69.94
1/16/2023,kelapa_gading,46.3
1/16/2023,lubang_buaya,75.89
1/17/2023,bundaran_hi,74.54
1/17/2023,jagakarsa,78.89
1/17/2023,kebun_jeruk,69.89
1/17/2023,kelapa_gading,38.48
1/17/2023,lubang_buaya,73.09
1/18/2023,bundaran_hi,75.29
1/18/2023,jagakarsa,80.43
1/18/2023,kebun_jeruk,69.84
1/18/2023,kelapa_gading,28.14
1/18/2023,lubang_buaya,70.29
1/19/2023,bundaran_hi,67.82
1/19/2023,jagakarsa,66.32
1/19/2023,kebun_jeruk,69.79
1/19/2023,kelapa_gading,78.82
1/19/2023,lubang_buaya,67.27
1/20/2023,bundaran_hi,56.38
1/20/2023,jagakarsa,80.25
1/20/2023,kebun_jeruk,69.73
1/20/2023,kelapa_gading,57.75
1/20/2023,lubang_buaya,56.75
1/21/2023,bundaran_hi,58.3
1/21/2023,jagakarsa,67.95
1/21/2023,kebun_jeruk,69.68
1/21/2023,kelapa_gading,54.81
1/21/2023,lubang_buaya,58.9
1/22/2023,bundaran_hi,50.17
1/22/2023,jagakarsa,65.17
1/22/2023,kebun_jeruk,69.63
1/22/2023,kelapa_gading,55.4
1/22/2023,lubang_buaya,55.62
1/23/2023,bundaran_hi,28.39
1/23/2023,jagakarsa,53.43
1/23/2023,kebun_jeruk,69.57
1/23/2023,kelapa_gading,36.38
1/23/2023,lubang_buaya,49.57
1/24/2023,bundaran_hi,38.5
1/24/2023,jagakarsa,32
1/24/2023,kebun_jeruk,69.52
1/24/2023,kelapa_gading,39.43
1/24/2023,lubang_buaya,48.25
1/25/2023,bundaran_hi,42.46
1/25/2023,jagakarsa,30.29
1/25/2023,kebun_jeruk,69.47
1/25/2023,kelapa_gading,45.36
1/25/2023,lubang_buaya,44.21
1/26/2023,bundaran_hi,49.44
1/26/2023,jagakarsa,63.56
1/26/2023,kebun_jeruk,69.41
1/26/2023,kelapa_gading,53.32
1/26/2023,lubang_buaya,46.94
1/27/2023,bundaran_hi,56.14
1/27/2023,jagakarsa,74.95
1/27/2023,kebun_jeruk,69.36
1/27/2023,kelapa_gading,57.63
1/27/2023,lubang_buaya,54.81
1/28/2023,bundaran_hi,48.71
1/28/2023,jagakarsa,70.33
1/28/2023,kebun_jeruk,69.31
1/28/2023,kelapa_gading,53.61
1/28/2023,lubang_buaya,50.14
1/29/2023,bundaran_hi,59.55
1/29/2023,jagakarsa,75.36
1/29/2023,kebun_jeruk,69.26
1/29/2023,kelapa_gading,62.19
1/29/2023,lubang_buaya,60.05
1/30/2023,bundaran_hi,54.14
1/30/2023,jagakarsa,77.57
1/30/2023,kebun_jeruk,69.2
1/30/2023,kelapa_gading,55.04
1/30/2023,lubang_buaya,54.57
1/31/2023,bundaran_hi,66
1/31/2023,jagakarsa,99.9
1/31/2023,kebun_jeruk,69.15
1/31/2023,kelapa_gading,66.92
1/31/2023,lubang_buaya,61.2
2/1/2023,bundaran_hi,66.46
2/1/2023,jagakarsa,92.07
2/1/2023,kebun_jeruk,69.1
2/1/2023,kelapa_gading,63.32
2/1/2023,lubang_buaya,62.61
2/2/2023,bundaran_hi,66.93
2/2/2023,jagakarsa,84.24
2/2/2023,kebun_jeruk,69.04
2/2/2023,kelapa_gading,59.19
2/2/2023,lubang_buaya,64.03
2/3/2023,bundaran_hi,67.39
2/3/2023,jagakarsa,76.4
2/3/2023,kebun_jeruk,68.99
2/3/2023,kelapa_gading,53.05
2/3/2023,lubang_buaya,65.44
2/4/2023,bundaran_hi,67.86
2/4/2023,jagakarsa,68.57
2/4/2023,kebun_jeruk,68.94
2/4/2023,kelapa_gading,63.34
2/4/2023,lubang_buaya,66.86
2/5/2023,bundaran_hi,59.04
2/5/2023,jagakarsa,62.7
2/5/2023,kebun_jeruk,68.88
2/5/2023,kelapa_gading,62.68
2/5/2023,lubang_buaya,57.04
2/6/2023,bundaran_hi,52.79
2/6/2023,jagakarsa,49.42
2/6/2023,kebun_jeruk,68.83
2/6/2023,kelapa_gading,54.34
2/6/2023,lubang_buaya,52.11
2/7/2023,bundaran_hi,51.22
2/7/2023,jagakarsa,44.39
2/7/2023,kebun_jeruk,68.78
2/7/2023,kelapa_gading,57.29
2/7/2023,lubang_buaya,50.67
2/8/2023,bundaran_hi,38
2/8/2023,jagakarsa,42.6
2/8/2023,kebun_jeruk,68.73
2/8/2023,kelapa_gading,48.46
2/8/2023,lubang_buaya,44.5
2/9/2023,bundaran_hi,44.77
2/9/2023,jagakarsa,40.82
2/9/2023,kebun_jeruk,68.67
2/9/2023,kelapa_gading,50.85
2/9/2023,lubang_buaya,50.95
2/10/2023,bundaran_hi,32.25
2/10/2023,jagakarsa,40.75
2/10/2023,kebun_jeruk,68.62
2/10/2023,kelapa_gading,39.1
2/10/2023,lubang_buaya,32.25
2/11/2023,bundaran_hi,39
2/11/2023,jagakarsa,44.5
2/11/2023,kebun_jeruk,68.57
2/11/2023,kelapa_gading,46.89
2/11/2023,lubang_buaya,38.75
2/12/2023,bundaran_hi,14.8
2/12/2023,jagakarsa,30.4
2/12/2023,kebun_jeruk,68.51
2/12/2023,kelapa_gading,33.23
2/12/2023,lubang_buaya,20.4
2/13/2023,bundaran_hi,22.67
2/13/2023,jagakarsa,30.67
2/13/2023,kebun_jeruk,68.46
2/13/2023,kelapa_gading,29.8
2/13/2023,lubang_buaya,23.67
2/14/2023,bundaran_hi,20.1
2/14/2023,jagakarsa,33.9
2/14/2023,kebun_jeruk,68.41
2/14/2023,kelapa_gading,30.31
2/14/2023,lubang_buaya,26
2/15/2023,bundaran_hi,22.5
2/15/2023,jagakarsa,35.17
2/15/2023,kebun_jeruk,68.35
2/15/2023,kelapa_gading,30.82
2/15/2023,lubang_buaya,28.33
2/16/2023,bundaran_hi,28.57
2/16/2023,jagakarsa,46.07
2/16/2023,kebun_jeruk,68.3
2/16/2023,kelapa_gading,42.93
2/16/2023,lubang_buaya,34.14
2/17/2023,bundaran_hi,34.08
2/17/2023,jagakarsa,44.42
2/17/2023,kebun_jeruk,68.25
2/17/2023,kelapa_gading,51.58
2/17/2023,lubang_buaya,38.67
2/18/2023,bundaran_hi,67.22
2/18/2023,jagakarsa,65
2/18/2023,kebun_jeruk,68.2
2/18/2023,kelapa_gading,65.39
2/18/2023,lubang_buaya,59.11
2/19/2023,bundaran_hi,72.73
2/19/2023,jagakarsa,72.18
2/19/2023,kebun_jeruk,68.14
2/19/2023,kelapa_gading,72.97
2/19/2023,lubang_buaya,68.91
2/20/2023,bundaran_hi,52.73
2/20/2023,jagakarsa,58.73
2/20/2023,kebun_jeruk,68.09
2/20/2023,kelapa_gading,61.48
2/20/2023,lubang_buaya,52.45
2/21/2023,bundaran_hi,34.67
2/21/2023,jagakarsa,47.83
2/21/2023,kebun_jeruk,68.04
2/21/2023,kelapa_gading,43.59
2/21/2023,lubang_buaya,39.58
2/22/2023,bundaran_hi,31.91
2/22/2023,jagakarsa,40.91
2/22/2023,kebun_jeruk,67.98
2/22/2023,kelapa_gading,43.62
2/22/2023,lubang_buaya,36.91
2/23/2023,bundaran_hi,43.33
2/23/2023,jagakarsa,57.33
2/23/2023,kebun_jeruk,67.93
2/23/2023,kelapa_gading,51.93
2/23/2023,lubang_buaya,40.56
2/24/2023,bundaran_hi,32.57
2/24/2023,jagakarsa,48.07
2/24/2023,kebun_jeruk,67.88
2/24/2023,kelapa_gading,41.2
2/24/2023,lubang_buaya,33.43
2/25/2023,bundaran_hi,45.5
2/25/2023,jagakarsa,59.7
2/25/2023,kebun_jeruk,67.83
2/25/2023,kelapa_gading,53.23
2/25/2023,lubang_buaya,47.8
2/26/2023,bundaran_hi,42.53
2/26/2023,jagakarsa,49.47
2/26/2023,kebun_jeruk,67.77
2/26/2023,kelapa_gading,53.26
2/26/2023,lubang_buaya,42.93
2/27/2023,bundaran_hi,24.2
2/27/2023,jagakarsa,48
2/27/2023,kebun_jeruk,67.72
2/27/2023,kelapa_gading,48.73
2/27/2023,lubang_buaya,35.6
2/28/2023,bundaran_hi,22.29
2/28/2023,jagakarsa,60.71
2/28/2023,kebun_jeruk,67.67
2/28/2023,kelapa_gading,57.15
2/28/2023,lubang_buaya,47.43
3/1/2023,bundaran_hi,45.42
3/1/2023,jagakarsa,43.75
3/1/2023,kebun_jeruk,67.61
3/1/2023,kelapa_gading,52.98
3/1/2023,lubang_buaya,41.83
3/2/2023,bundaran_hi,35.44
3/2/2023,jagakarsa,32.33
3/2/2023,kebun_jeruk,67.56
3/2/2023,kelapa_gading,51.74
3/2/2023,lubang_buaya,38.11
3/3/2023,bundaran_hi,46.22
3/3/2023,jagakarsa,50.11
3/3/2023,kebun_jeruk,67.51
3/3/2023,kelapa_gading,52.51
3/3/2023,lubang_buaya,40.33
3/4/2023,bundaran_hi,42.5
3/4/2023,jagakarsa,55.3
3/4/2023,kebun_jeruk,67.45
3/4/2023,kelapa_gading,49.9
3/4/2023,lubang_buaya,41
3/5/2023,bundaran_hi,45.17
3/5/2023,jagakarsa,52.5
3/5/2023,kebun_jeruk,67.4
3/5/2023,kelapa_gading,49.68
3/5/2023,lubang_buaya,46.25
3/6/2023,bundaran_hi,43.64
3/6/2023,jagakarsa,55.09
3/6/2023,kebun_jeruk,67.35
3/6/2023,kelapa_gading,52.32
3/6/2023,lubang_buaya,47.45
3/7/2023,bundaran_hi,50.55
3/7/2023,jagakarsa,67.91
3/7/2023,kebun_jeruk,67.3
3/7/2023,kelapa_gading,48.84
3/7/2023,lubang_buaya,50.73
3/8/2023,bundaran_hi,55.56
3/8/2023,jagakarsa,87.67
3/8/2023,kebun_jeruk,67.24
3/8/2023,kelapa_gading,54.74
3/8/2023,lubang_buaya,43.44
3/9/2023,bundaran_hi,57.12
3/9/2023,jagakarsa,82.12
3/9/2023,kebun_jeruk,67.19
3/9/2023,kelapa_gading,64.16
3/9/2023,lubang_buaya,57.62
3/10/2023,bundaran_hi,57.89
3/10/2023,jagakarsa,76
3/10/2023,kebun_jeruk,67.14
3/10/2023,kelapa_gading,57.19
3/10/2023,lubang_buaya,51.67
3/11/2023,bundaran_hi,63.25
3/11/2023,jagakarsa,67.25
3/11/2023,kebun_jeruk,67.08
3/11/2023,kelapa_gading,66.67
3/11/2023,lubang_buaya,64.12
3/12/2023,bundaran_hi,80.73
3/12/2023,jagakarsa,94.18
3/12/2023,kebun_jeruk,67.03
3/12/2023,kelapa_gading,83.48
3/12/2023,lubang_buaya,92.64
3/13/2023,bundaran_hi,72.5
3/13/2023,jagakarsa,86.4
3/13/2023,kebun_jeruk,66.98
3/13/2023,kelapa_gading,77.08
3/13/2023,lubang_buaya,77.7
3/14/2023,bundaran_hi,65.33
3/14/2023,jagakarsa,83.33
3/14/2023,kebun_jeruk,66.92
3/14/2023,kelapa_gading,9.37
3/14/2023,lubang_buaya,60
3/15/2023,bundaran_hi,43.1
3/15/2023,jagakarsa,58.7
3/15/2023,kebun_jeruk,66.87
3/15/2023,kelapa_gading,54.49
3/15/2023,lubang_buaya,48.6
3/16/2023,bundaran_hi,74.8
3/16/2023,jagakarsa,89.2
3/16/2023,kebun_jeruk,66.82
3/16/2023,kelapa_gading,81.12
3/16/2023,lubang_buaya,78.5
3/17/2023,bundaran_hi,60
3/17/2023,jagakarsa,90.89
3/17/2023,kebun_jeruk,66.77
3/17/2023,kelapa_gading,72.08
3/17/2023,lubang_buaya,64.11
3/18/2023,bundaran_hi,59
