date,location_name,latitude,longitude,temperature_2m_daily_avg,temperature_2m_daily_min,temperature_2m_daily_max,temperature_2m_c_daily_avg,temperature_2m_c_daily_min,temperature_2m_c_daily_max,dewpoint_temperature_2m_daily_avg,dewpoint_temperature_2m_c_daily_avg,u_wind_10m_daily_avg,v_wind_10m_daily_avg,wind_speed_10m_daily_avg,wind_speed_10m_daily_max,wind_direction_10m_daily_avg,hourly_observations_count
7/20/2023,kebun_jeruk,-6.206,106.653,300.48785,296.71906,304.71457,27.337868,23.569061,31.564575,293.83185,20.681856,0.21155094,-0.19416782,1.3074169,1.9355621,179.08276,24
7/20/2023,kelapa_gading,-6.206,106.904,300.51514,296.70428,304.52798,27.36513,23.55429,31.37799,293.26367,20.113676,0.05431548,-0.3978094,1.5331239,2.4166882,179.40201,24
7/20/2023,lubang_buaya,-6.206,106.904,300.51514,296.70428,304.52798,27.36513,23.55429,31.37799,293.26367,20.113676,0.05431548,-0.3978094,1.5331239,2.4166882,179.40201,24
7/21/2023,bundaran_hi,-6.206,106.904,300.86343,297.73853,304.53497,27.713446,24.588531,31.38498,295.11276,21.962755,-0.8699111,-0.5473561,1.7964325,4.5112085,158.66983,24
7/21/2023,jagakarsa,-6.457,106.904,299.19708,295.51025,303.56943,26.047104,22.36026,30.419434,294.42853,21.278524,-0.25742823,-0.30387142,1.4360119,3.0247989,175.51173,24
7/21/2023,kebun_jeruk,-6.206,106.653,301.1562,297.40582,305.0481,28.006187,24.255829,31.898102,295.20984,22.059858,-0.58918744,-0.62286717,1.692472,4.022342,170.62004,24
7/21/2023,kelapa_gading,-6.206,106.904,300.86343,297.73853,304.53497,27.713446,24.588531,31.38498,295.11276,21.962755,-0.8699111,-0.5473561,1.7964325,4.5112085,158.66983,24
7/21/2023,lubang_buaya,-6.206,106.904,300.86343,297.73853,304.53497,27.713446,24.588531,31.38498,295.11276,21.962755,-0.8699111,-0.5473561,1.7964325,4.5112085,158.66983,24
7/22/2023,bundaran_hi,-6.206,106.904,300.90332,297.89404,304.7435,27.753326,24.74405,31.593506,295.1036,21.953611,-1.257531,-0.6171613,1.8939319,3.8118331,183.38374,24
7/22/2023,jagakarsa,-6.457,106.904,299.19727,296.123,303.56616,26.047277,22.972992,30.416168,294.6014,21.45142,-0.27520767,-0.6549762,1.0525163,2.489949,209.7846,24
7/22/2023,kebun_jeruk,-6.206,106.653,301.21573,297.7079,305.17642,28.06573,24.557892,32.02643,295.19946,22.049479,-0.42142376,-0.53570396,1.2596669,3.130841,184.93077,24
7/22/2023,kelapa_gading,-6.206,106.904,300.90332,297.89404,304.7435,27.753326,24.74405,31.593506,295.1036,21.953611,-1.257531,-0.6171613,1.8939319,3.8118331,183.38374,24
7/22/2023,lubang_buaya,-6.206,106.904,300.90332,297.89404,304.7435,27.753326,24.74405,31.593506,295.1036,21.953611,-1.257531,-0.6171613,1.8939319,3.8118331,183.38374,24
7/23/2023,bundaran_hi,-6.206,106.904,300.94003,297.7589,304.64413,27.790054,24.608917,31.49414,295.74554,22.595547,-1.8679497,-0.62004894,2.2794151,4.351698,176.3318,24
7/23/2023,jagakarsa,-6.457,106.904,299.19363,295.36224,304.05725,26.04363,22.21225,30.907257,294.99002,21.840025,-0.5610761,-0.62746763,1.2085642,2.4021153,185.18443,24
7/23/2023,kebun_jeruk,-6.206,106.653,301.2515,297.84973,305.244,28.101488,24.699738,32.093994,295.5529,22.402887,-1.2845728,-0.56871974,1.7328286,3.2697458,177.93942,24
7/23/2023,kelapa_gading,-6.206,106.904,300.94003,297.7589,304.64413,27.790054,24.608917,31.49414,295.74554,22.595547,-1.8679497,-0.62004894,2.2794151,4.351698,176.3318,24
7/23/2023,lubang_buaya,-6.206,106.904,300.94003,297.7589,304.64413,27.790054,24.608917,31.49414,295.74554,22.595547,-1.8679497,-0.62004894,2.2794151,4.351698,176.3318,24
7/24/2023,bundaran_hi,-6.206,106.904,299.5684,296.83502,302.99545,26.4184,23.685028,29.845459,296.29715,23.147165,-0.4637576,-0.16689037,1.4738371,3.139412,178.49565,24
7/24/2023,jagakarsa,-6.457,106.904,297.79315,294.4239,301.94144,24.643164,21.273895,28.791443,295.17834,22.028347,-0.027002575,-0.07451842,1.2151085,2.1535733,192.18492,24
7/24/2023,kebun_jeruk,-6.206,106.653,299.6692,296.80524,302.90536,26.519209,23.655243,29.755371,296.35608,23.206072,-0.21604435,-0.17500629,1.3183509,2.7904212,179.92017,24
7/24/2023,kelapa_gading,-6.206,106.904,299.5684,296.83502,302.99545,26.4184,23.685028,29.845459,296.29715,23.147165,-0.4637576,-0.16689037,1.4738371,3.139412,178.49565,24
7/24/2023,lubang_buaya,-6.206,106.904,299.5684,296.83502,302.99545,26.4184,23.685028,29.845459,296.29715,23.147165,-0.4637576,-0.16689037,1.4738371,3.139412,178.49565,24
7/25/2023,bundaran_hi,-6.206,106.904,300.23032,297.4245,303.2786,27.080336,24.274506,30.128601,296.50635,23.35636,-0.53745747,-0.17195633,1.3014745,2.24353,190.35178,24
7/25/2023,jagakarsa,-6.457,106.904,298.708,295.30322,302.4198,25.55803,22.153229,29.269806,295.631,22.481024,-0.09855428,-0.062883414,0.99636674,1.5920521,185.00421,24
7/25/2023,kebun_jeruk,-6.206,106.653,300.30634,297.2672,303.65012,27.156343,24.117218,30.500122,296.6986,23.54862,-0.2920157,-0.17696695,1.1783766,1.8135058,198.68852,24
7/25/2023,kelapa_gading,-6.206,106.904,300.23032,297.4245,303.2786,27.080336,24.274506,30.128601,296.50635,23.35636,-0.53745747,-0.17195633,1.3014745,2.24353,190.35178,24
7/25/2023,lubang_buaya,-6.206,106.904,300.23032,297.4245,303.2786,27.080336,24.274506,30.128601,296.50635,23.35636,-0.53745747,-0.17195633,1.3014745,2.24353,190.35178,24
7/26/2023,bundaran_hi,-6.206,106.904,300.50748,297.87744,303.4872,27.357468,24.727448,30.33722,296.2781,23.128122,-0.9675841,-0.76941013,1.4809222,2.5830796,205.81021,24
7/26/2023,jagakarsa,-6.457,106.904,298.68433,296.005,302.13098,25.534323,22.855011,28.980988,295.30963,22.159641,-0.30360737,-0.3799087,0.88114476,2.099198,185.00143,24
7/26/2023,kebun_jeruk,-6.206,106.653,300.3535,297.86115,303.80505,27.203493,24.711151,30.65506,296.3248,23.174791,-0.5456636,-0.63935786,1.18521,2.520151,221.03995,24
7/26/2023,kelapa_gading,-6.206,106.904,300.50748,297.87744,303.4872,27.357468,24.727448,30.33722,296.2781,23.128122,-0.9675841,-0.76941013,1.4809222,2.5830796,205.81021,24
7/26/2023,lubang_buaya,-6.206,106.904,300.50748,297.87744,303.4872,27.357468,24.727448,30.33722,296.2781,23.128122,-0.9675841,-0.76941013,1.4809222,2.5830796,205.81021,24
7/27/2023,bundaran_hi,-6.206,106.904,301.10535,298.24432,304.79776,27.955338,25.09433,31.647766,295.29764,22.147638,-0.8459389,-0.71398395,1.5296619,2.2433429,209.34909,24
7/27/2023,jagakarsa,-6.457,106.904,299.24664,296.1562,303.58984,26.09664,23.006195,30.43985,295.11633,21.966341,-0.31606397,-0.54379976,0.9922271,1.7329509,225.70036,24
7/27/2023,kebun_jeruk,-6.206,106.653,301.01315,297.92328,304.5348,27.863153,24.773285,31.384796,295.98148,22.831469,-0.38437217,-0.64324725,1.1595811,2.1970663,229.24796,24
7/27/2023,kelapa_gading,-6.206,106.904,301.10535,298.24432,304.79776,27.955338,25.09433,31.647766,295.29764,22.147638,-0.8459389,-0.71398395,1.5296619,2.2433429,209.34909,24
7/27/2023,lubang_buaya,-6.206,106.904,301.10535,298.24432,304.79776,27.955338,25.09433,31.647766,295.29764,22.147638,-0.8459389,-0.71398395,1.5296619,2.2433429,209.34909,24
7/28/2023,bundaran_hi,-6.206,106.904,300.86493,297.07965,304.8055,27.714949,23.929657,31.655518,294.13864,20.988657,-2.1448507,-0.19302985,2.5854075,3.763914,173.31996,24
7/28/2023,jagakarsa,-6.457,106.904,299.06873,294.8604,303.5303,25.91873,21.710419,30.38031,293.95557,20.805582,-0.71730006,0.038295377,1.3652235,1.9077449,166.8313,24
7/28/2023,kebun_jeruk,-6.206,106.653,301.11966,297.47064,304.75354,27.969658,24.320648,31.603546,294.51917,21.369175,-1.4835736,-0.1726763,1.9768473,3.1708117,171.93669,24
7/28/2023,kelapa_gading,-6.206,106.904,300.86493,297.07965,304.8055,27.714949,23.929657,31.655518,294.13864,20.988657,-2.1448507,-0.19302985,2.5854075,3.763914,173.31996,24
7/28/2023,lubang_buaya,-6.206,106.904,300.86493,297.07965,304.8055,27.714949,23.929657,31.655518,294.13864,20.988657,-2.1448507,-0.19302985,2.5854075,3.763914,173.31996,24
7/29/2023,bundaran_hi,-6.206,106.904,300.3416,297.02783,304.1709,27.19161,23.877838,31.020905,294.39468,21.244677,-2.3224335,-0.3121076,2.8887956,4.7034655,173.42627,24
7/29/2023,jagakarsa,-6.457,106.904,298.58304,294.5968,303.1597,25.433058,21.446808,30.009705,293.7978,20.647783,-0.8546028,-0.36940688,1.7419263,2.7900105,174.91861,24
7/29/2023,kebun_jeruk,-6.206,106.653,300.68918,297.27557,304.30548,27.539194,24.12558,31.155487,294.8406,21.690607,-1.8182201,-0.45194235,2.4593043,4.18467,174.18788,24
7/29/2023,kelapa_gading,-6.206,106.904,300.3416,297.02783,304.1709,27.19161,23.877838,31.020905,294.39468,21.244677,-2.3224335,-0.3121076,2.8887956,4.7034655,173.42627,24
7/29/2023,lubang_buaya,-6.206,106.904,300.3416,297.02783,304.1709,27.19161,23.877838,31.020905,294.39468,21.244677,-2.3224335,-0.3121076,2.8887956,4.7034655,173.42627,24
7/30/2023,bundaran_hi,-6.206,106.904,300.37027,296.67023,304.40543,27.220282,23.520233,31.255432,293.93933,20.789335,-1.9159367,-0.43747705,2.3307064,4.09664,182.13016,24
7/30/2023,jagakarsa,-6.457,106.904,298.68732,294.2812,303.0768,25.537334,21.131195,29.926819,293.5086,20.358599,-0.37689838,-0.33926672,1.2060505,2.212648,186.8049,24
7/30/2023,kebun_jeruk,-6.206,106.653,300.83853,297.12878,304.57797,27.688547,23.97879,31.427979,294.34943,21.199427,-1.1645405,-0.37332577,1.6050643,2.8925974,182.7561,24
7/30/2023,kelapa_gading,-6.206,106.904,300.37027,296.67023,304.40543,27.220282,23.520233,31.255432,293.93933,20.789335,-1.9159367,-0.43747705,2.3307064,4.09664,182.13016,24
7/30/2023,lubang_buaya,-6.206,106.904,300.37027,296.67023,304.40543,27.220282,23.520233,31.255432,293.93933,20.789335,-1.9159367,-0.43747705,2.3307064,4.09664,182.13016,24
7/31/2023,bundaran_hi,-6.206,106.904,300.25412,296.8222,304.7296,27.104132,23.67221,31.57962,293.77573,20.625742,-2.4880018,-0.38289502,3.037024,5.0812182,175.35713,24
7/31/2023,jagakarsa,-6.457,106.904,298.5175,293.80707,303.63776,25.367506,20.657074,30.487762,292.90164,19.751657,-1.1987942,-0.3323292,2.0020888,3.605615,171.42091,24
7/31/2023,kebun_jeruk,-6.206,106.653,300.58124,296.8479,304.96793,27.431236,23.697906,31.817932,294.0097,20.859705,-2.0123472,-0.46528384,2.609407,4.5847726,175.85533,24
7/31/2023,kelapa_gading,-6.206,106.904,300.25412,296.8222,304.7296,27.104132,23.67221,31.57962,293.77573,20.625742,-2.4880018,-0.38289502,3.037024,5.0812182,175.35713,24
7/31/2023,lubang_buaya,-6.206,106.904,300.25412,296.8222,304.7296,27.104132,23.67221,31.57962,293.77573,20.625742,-2.4880018,-0.38289502,3.037024,5.0812182,175.35713,24
8/1/2023,bundaran_hi,-6.206,106.904,301.14777,297.56464,305.56393,27.99777,24.414642,32.41394,294.75262,21.602638,-2.5029294,-0.07749398,3.0974112,5.0742383,165.10873,24
8/1/2023,jagakarsa,-6.457,106.904,299.5794,295.02954,304.8231,26.429398,21.879547,31.673096,293.58224,20.432243,-1.2132312,-0.19507454,1.9765406,3.482992,160.76875,24
8/1/2023,kebun_jeruk,-6.206,106.653,301.48087,297.41992,306.037,28.330873,24.269928,32.886993,295.0791,21.929098,-1.945889,-0.27522817,2.6139648,4.5989037,164.07362,24
8/1/2023,kelapa_gading,-6.206,106.904,301.14777,297.56464,305.56393,27.99777,24.414642,32.41394,294.75262,21.602638,-2.5029294,-0.07749398,3.0974112,5.0742383,165.10873,24
8/1/2023,lubang_buaya,-6.206,106.904,301.14777,297.56464,305.56393,27.99777,24.414642,32.41394,294.75262,21.602638,-2.5029294,-0.07749398,3.0974112,5.0742383,165.10873,24
8/2/2023,bundaran_hi,-6.206,106.904,300.88504,298.23688,304.74884,27.73506,25.086884,31.598846,296.4438,23.293787,-0.98753047,0.27584958,1.6310447,3.0628083,158.0886,24
8/2/2023,jagakarsa,-6.457,106.904,299.07074,295.9355,303.59885,25.92076,22.785492,30.448853,295.41666,22.26666,-0.20458834,0.1835489,1.18364,2.0491712,178.79262,24
8/2/2023,kebun_jeruk,-6.206,106.653,300.92197,298.15167,305.12653,27.771969,25.001678,31.976532,296.56656,23.416567,-0.69166607,0.27973786,1.285173,2.3016331,155.96167,24
8/2/2023,kelapa_gading,-6.206,106.904,300.88504,298.23688,304.74884,27.73506,25.086884,31.598846,296.4438,23.293787,-0.98753047,0.27584958,1.6310447,3.0628083,158.0886,24
8/2/2023,lubang_buaya,-6.206,106.904,300.88504,298.23688,304.74884,27.73506,25.086884,31.598846,296.4438,23.293787,-0.98753047,0.27584958,1.6310447,3.0628083,158.0886,24
8/3/2023,bundaran_hi,-6.206,106.904,300.7822,297.59656,305.36102,27.632206,24.446564,32.21103,296.8207,23.67071,-1.1004521,-0.24369821,1.740397,3.9679167,159.95776,24
8/3/2023,jagakarsa,-6.457,106.904,299.20398,295.6634,304.70755,26.053976,22.513397,31.557556,295.94803,22.798025,-0.34168658,-0.09825108,1.1246835,1.9933398,150.13202,24
8/3/2023,kebun_jeruk,-6.206,106.653,300.98096,297.8645,305.45593,27.830965,24.714508,32.30594,296.86768,23.717676,-0.7172041,-0.33975515,1.3837625,2.9603262,168.3951,24
8/3/2023,kelapa_gading,-6.206,106.904,300.7822,297.59656,305.36102,27.632206,24.446564,32.21103,296.8207,23.67071,-1.1004521,-0.24369821,1.740397,3.9679167,159.95776,24
8/3/2023,lubang_buaya,-6.206,106.904,300.7822,297.59656,305.36102,27.632206,24.446564,32.21103,296.8207,23.67071,-1.1004521,-0.24369821,1.740397,3.9679167,159.95776,24
8/4/2023,bundaran_hi,-6.206,106.904,301.2264,298.21362,305.37787,28.076422,25.06363,32.227875,296.6965,23.546501,-1.5646434,-0.7130456,2.1651187,4.5418205,181.34154,24
8/4/2023,jagakarsa,-6.457,106.904,299.9074,296.23944,304.8612,26.75742,23.089447,31.711212,295.9152,22.765196,-0.40030053,-0.5827872,1.3729162,2.6459546,192.22888,24
8/4/2023,kebun_jeruk,-6.206,106.653,301.54642,298.40588,305.80276,28.396408,25.25589,32.65277,296.691,23.541027,-1.0526481,-0.75097257,1.7856846,3.7675307,180.09067,24
8/4/2023,kelapa_gading,-6.206,106.904,301.2264,298.21362,305.37787,28.076422,25.06363,32.227875,296.6965,23.546501,-1.5646434,-0.7130456,2.1651187,4.5418205,181.34154,24
8/4/2023,lubang_buaya,-6.206,106.904,301.2264,298.21362,305.37787,28.076422,25.06363,32.227875,296.6965,23.546501,-1.5646434,-0.7130456,2.1651187,4.5418205,181.34154,24
8/5/2023,bundaran_hi,-6.206,106.904,300.92453,297.24945,305.15466,27.77455,24.099457,32.00467,295.4066,22.256584,-1.3184602,-0.4971845,2.017685,4.524705,164.58093,24
8/5/2023,jagakarsa,-6.457,106.904,299.34662,294.79675,304.33282,26.19662,21.646759,31.18283,294.61432,21.464323,-0.5032474,-0.5857153,1.4613476,3.1451735,197.4412,24
8/5/2023,kebun_jeruk,-6.206,106.653,301.27878,297.60522,305.62222,28.128796,24.45523,32.47223,295.3419,22.191885,-0.90366304,-0.57092893,1.7529316,4.23299,165.63567,24
8/5/2023,kelapa_gading,-6.206,106.904,300.92453,297.24945,305.15466,27.77455,24.099457,32.00467,295.4066,22.256584,-1.3184602,-0.4971845,2.017685,4.524705,164.58093,24
8/5/2023,lubang_buaya,-6.206,106.904,300.92453,297.24945,305.15466,27.77455,24.099457,32.00467,295.4066,22.256584,-1.3184602,-0.4971845,2.017685,4.524705,164.58093,24
8/6/2023,bundaran_hi,-6.206,106.904,300.8065,297.1375,305.07376,27.656507,23.987518,31.923767,295.5097,22.359716,-0.52836764,-0.2671649,1.5815659,3.3748415,152.879,24
8/6/2023,jagakarsa,-6.457,106.904,298.8795,294.5365,303.91516,25.729479,21.386505,30.765167,294.5428,21.392797,-0.20554546,-0.1880178,1.2269742,2.0549898,159.04875,24
8/6/2023,kebun_jeruk,-6.206,106.653,301.1268,297.14886,305.6393,27.976818,23.99887,32.48932,295.4208,22.270802,-0.33129495,-0.31273153,1.3833792,2.7793756,157.70003,24
8/6/2023,kelapa_gading,-6.206,106.904,300.8065,297.1375,305.07376,27.656507,23.987518,31.923767,295.5097,22.359716,-0.52836764,-0.2671649,1.5815659,3.3748415,152.879,24
8/6/2023,lubang_buaya,-6.206,106.904,300.8065,297.1375,305.07376,27.656507,23.987518,31.923767,295.5097,22.359716,-0.52836764,-0.2671649,1.5815659,3.3748415,152.879,24
8/7/2023,bundaran_hi,-6.206,106.904,300.876,297.6894,305.00153,27.726027,24.539398,31.851532,296.20346,23.053484,-1.31443,-0.39157298,1.9278157,3.4240758,180.7376,24
8/7/2023,jagakarsa,-6.457,106.904,298.99118,294.94025,303.94678,25.841188,21.790253,30.796783,295.14127,21.99129,-0.42490232,-0.26668522,1.1506481,2.282389,185.67877,24
8/7/2023,kebun_jeruk,-6.206,106.653,301.22696,297.66925,305.59924,28.076963,24.519257,32.44925,295.94333,22.79333,-0.8322586,-0.4416146,1.4421844,2.8987484,184.23497,24
8/7/2023,kelapa_gading,-6.206,106.904,300.876,297.6894,305.00153,27.726027,24.539398,31.851532,296.20346,23.053484,-1.31443,-0.39157298,1.9278157,3.4240758,180.7376,24
8/7/2023,lubang_buaya,-6.206,106.904,300.876,297.6894,305.00153,27.726027,24.539398,31.851532,296.20346,23.053484,-1.31443,-0.39157298,1.9278157,3.4240758,180.7376,24
8/8/2023,bundaran_hi,-6.206,106.904,300.71988,297.21936,305.02197,27.569876,24.069366,31.871979,296.3187,23.168713,-1.8436844,-0.47025928,2.4827983,4.3457346,172.85707,24
8/8/2023,jagakarsa,-6.457,106.904,299.2312,295.04254,304.2726,26.081211,21.892548,31.12262,295.2548,22.104784,-0.6241531,-0.41190818,1.4037141,2.5380538,170.02258,24
8/8/2023,kebun_jeruk,-6.206,106.653,301.2444,297.4737,305.85547,28.094393,24.3237,32.705475,295.97906,22.829071,-1.4400351,-0.42831582,2.081368,3.6490338,173.76944,24
8/8/2023,kelapa_gading,-6.206,106.904,300.71988,297.21936,305.02197,27.569876,24.069366,31.871979,296.3187,23.168713,-1.8436844,-0.47025928,2.4827983,4.3457346,172.85707,24
8/8/2023,lubang_buaya,-6.206,106.904,300.71988,297.21936,305.02197,27.569876,24.069366,31.871979,296.3187,23.168713,-1.8436844,-0.47025928,2.4827983,4.3457346,172.85707,24
8/9/2023,bundaran_hi,-6.206,106.904,300.80228,297.41217,304.6936,27.652288,24.262177,31.54361,295.99557,22.84558,-2.584221,-0.650162,3.0774074,4.856791,184.83994,24
8/9/2023,jagakarsa,-6.457,106.904,299.15173,294.79858,303.50397,26.001741,21.64859,30.353973,295.1748,22.024801,-1.2930729,-0.6843021,1.918165,3.0511944,189.46109,24
8/9/2023,kebun_jeruk,-6.206,106.653,301.17783,297.6584,305.2197,28.027822,24.508392,32.069702,296.04294,22.892939,-2.212336,-0.74304116,2.783625,4.5823264,186.1383,24
8/9/2023,kelapa_gading,-6.206,106.904,300.80228,297.41217,304.6936,27.652288,24.262177,31.54361,295.99557,22.84558,-2.584221,-0.650162,3.0774074,4.856791,184.83994,24
8/9/2023,lubang_buaya,-6.206,106.904,300.80228,297.41217,304.6936,27.652288,24.262177,31.54361,295.99557,22.84558,-2.584221,-0.650162,3.0774074,4.856791,184.83994,24
8/10/2023,bundaran_hi,-6.206,106.904,300.66235,297.43903,304.90506,27.512367,24.289032,31.755066,295.76926,22.61927,-1.128861,-0.49136686,2.0812151,4.2504373,181.54306,24
8/10/2023,jagakarsa,-6.457,106.904,299.1144,295.02527,304.36542,25.964409,21.875275,31.215424,294.6418,21.491827,-0.24225824,-0.2689999,1.2765847,2.3345807,191.85872,24
8/10/2023,kebun_jeruk,-6.206,106.653,301.1499,297.5904,305.6562,27.999903,24.4404,32.506195,295.48688,22.336885,-0.6609696,-0.5161443,1.6720691,3.6139884,191.80598,24
8/10/2023,kelapa_gading,-6.206,106.904,300.66235,297.43903,304.90506,27.512367,24.289032,31.755066,295.76926,22.61927,-1.128861,-0.49136686,2.0812151,4.2504373,181.54306,24
8/10/2023,lubang_buaya,-6.206,106.904,300.66235,297.43903,304.90506,27.512367,24.289032,31.755066,295.76926,22.61927,-1.128861,-0.49136686,2.0812151,4.2504373,181.54306,24
8/11/2023,bundaran_hi,-6.206,106.904,300.5458,297.0833,304.32983,27.395823,23.93332,31.17984,295.16968,22.019674,-1.2071313,-0.7133845,1.894262,3.9981072,193.04199,24
8/11/2023,jagakarsa,-6.457,106.904,298.98288,294.37225,303.99283,25.832876,21.22226,30.842834,294.20898,21.058985,-0.3658503,-0.5290901,1.2903806,2.3518722,201.11925,24
8/11/2023,kebun_jeruk,-6.206,106.653,301.16138,297.5821,305.0161,28.011395,24.432098,31.86612,295.23834,22.08835,-0.7777708,-0.88173664,1.6633846,3.5004299,202.67201,24
8/11/2023,kelapa_gading,-6.206,106.904,300.5458,297.0833,304.32983,27.395823,23.93332,31.17984,295.16968,22.019674,-1.2071313,-0.7133845,1.894262,3.9981072,193.04199,24
8/11/2023,lubang_buaya,-6.206,106.904,300.5458,297.0833,304.32983,27.395823,23.93332,31.17984,295.16968,22.019674,-1.2071313,-0.7133845,1.894262,3.9981072,193.04199,24
8/12/2023,bundaran_hi,-6.206,106.904,300.15256,296.68225,304.41855,27.002554,23.532257,31.268555,294.09717,20.947187,-1.5552839,-0.37052673,2.3274715,4.99969,176.2034,24
8/12/2023,jagakarsa,-6.457,106.904,298.54004,293.98334,304.0639,25.390049,20.833344,30.91391,293.30127,20.151278,-0.53512573,-0.28690776,1.4232526,3.3978596,176.21175,24
8/12/2023,kebun_jeruk,-6.206,106.653,300.74103,297.06592,305.18097,27.591024,23.915924,32.030975,294.1072,20.957224,-0.9951445,-0.56847167,1.9017869,4.5361166,184.24002,24
8/12/2023,kelapa_gading,-6.206,106.904,300.15256,296.68225,304.41855,27.002554,23.532257,31.268555,294.09717,20.947187,-1.5552839,-0.37052673,2.3274715,4.99969,176.2034,24
8/12/2023,lubang_buaya,-6.206,106.904,300.15256,296.68225,304.41855,27.002554,23.532257,31.268555,294.09717,20.947187,-1.5552839,-0.37052673,2.3274715,4.99969,176.2034,24
8/13/2023,bundaran_hi,-6.206,106.904,300.39386,296.71783,304.40286,27.243864,23.56784,31.252869,294.68762,21.53763,-1.4348452,-0.4852739,2.2140667,5.1533804,171.12662,24
8/13/2023,jagakarsa,-6.457,106.904,298.89313,294.27466,303.91144,25.743135,21.124664,30.761444,293.89935,20.74937,-0.3279465,-0.3608166,1.2531487,3.2640233,177.29391,24
8/13/2023,kebun_jeruk,-6.206,106.653,300.9723,297.0999,305.095,27.822294,23.94992,31.945007,294.69894,21.548944,-0.8818364,-0.5397085,1.7261797,4.4825816,180.9167,24
8/13/2023,kelapa_gading,-6.206,106.904,300.39386,296.71783,304.40286,27.243864,23.56784,31.252869,294.68762,21.53763,-1.4348452,-0.4852739,2.2140667,5.1533804,171.12662,24
8/13/2023,lubang_buaya,-6.206,106.904,300.39386,296.71783,304.40286,27.243864,23.56784,31.252869,294.68762,21.53763,-1.4348452,-0.4852739,2.2140667,5.1533804,171.12662,24
8/14/2023,bundaran_hi,-6.206,106.904,300.4787,296.96228,305.02023,27.328703,23.812286,31.87024,294.72766,21.577679,-1.1610605,-0.5201833,2.015888,4.396232,162.01259,24
8/14/2023,jagakarsa,-6.457,106.904,298.91302,294.2154,304.38455,25.763025,21.0654,31.234558,293.74057,20.590578,-0.21796905,-0.612833,1.3666301,2.6729295,178.84596,24
8/14/2023,kebun_jeruk,-6.206,106.653,301.04108,297.3847,305.70142,27.891079,24.23471,32.551422,294.4278,21.277792,-0.6179165,-0.69383353,1.6789377,3.6630385,167.36626,24
8/14/2023,kelapa_gading,-6.206,106.904,300.4787,296.96228,305.02023,27.328703,23.812286,31.87024,294.72766,21.577679,-1.1610605,-0.5201833,2.015888,4.396232,162.01259,24
8/14/2023,lubang_buaya,-6.206,106.904,300.4787,296.96228,305.02023,27.328703,23.812286,31.87024,294.72766,21.577679,-1.1610605,-0.5201833,2.015888,4.396232,162.01259,24
8/15/2023,bundaran_hi,-6.206,106.904,300.955,297.57782,305.29236,27.804987,24.427826,32.142365,295.11307,21.963064,-0.7734717,-0.77264863,1.7855177,4.657085,172.86443,24
8/15/2023,jagakarsa,-6.457,106.904,299.4678,294.74835,304.58344,26.317797,21.598358,31.433441,294.1093,20.959307,-0.13416785,-0.29245117,1.2458783,2.3369079,181.50517,24
8/15/2023,kebun_jeruk,-6.206,106.653,301.4537,297.82867,305.98245,28.303713,24.67868,32.83246,294.7126,21.56259,-0.43488693,-0.7955559,1.43112,3.468129,189.73509,24
8/15/2023,kelapa_gading,-6.206,106.904,300.955,297.57782,305.29236,27.804987,24.427826,32.142365,295.11307,21.963064,-0.7734717,-0.77264863,1.7855177,4.657085,172.86443,24
8/15/2023,lubang_buaya,-6.206,106.904,300.955,297.57782,305.29236,27.804987,24.427826,32.142365,295.11307,21.963064,-0.7734717,-0.77264863,1.7855177,4.657085,172.86443,24
8/16/2023,bundaran_hi,-6.206,106.904,300.85678,297.0509,305.1853,27.706781,23.90091,32.03531,295.0175,21.867487,-1.2337921,-0.8124231,1.8526012,4.265653,193.50714,24
8/16/2023,jagakarsa,-6.457,106.904,299.3257,294.28522,304.7217,26.175728,21.135223,31.571716,293.72098,20.570992,-0.2680172,-0.4918648,1.2016827,2.2468936,199.22795,24
8/16/2023,kebun_jeruk,-6.206,106.653,301.41492,297.59863,305.7445,28.264914,24.448639,32.594513,294.6624,21.512419,-0.72710234,-0.8819125,1.5263814,3.654423,203.51772,24
8/16/2023,kelapa_gading,-6.206,106.904,300.85678,297.0509,305.1853,27.706781,23.90091,32.03531,295.0175,21.867487,-1.2337921,-0.8124231,1.8526012,4.265653,193.50714,24
8/16/2023,lubang_buaya,-6.206,106.904,300.85678,297.0509,305.1853,27.706781,23.90091,32.03531,295.0175,21.867487,-1.2337921,-0.8124231,1.8526012,4.265653,193.50714,24
8/17/2023,bundaran_hi,-6.206,106.904,300.90692,297.74713,305.08453,27.756922,24.597137,31.93454,294.8143,21.664303,-0.9898577,-0.77629054,2.0767655,5.266984,176.82375,24
8/17/2023,jagakarsa,-6.457,106.904,299.25745,295.16583,304.574,26.107462,22.015839,31.424011,293.8923,20.742292,-0.06761538,-0.34737104,1.3884473,3.371823,168.70082,24
8/17/2023,kebun_jeruk,-6.206,106.653,301.27664,297.97736,305.55316,28.126644,24.827362,32.403168,294.65195,21.501947,-0.42699993,-0.81855357,1.8197422,4.614136,178.81511,24
8/17/2023,kelapa_gading,-6.206,106.904,300.90692,297.74713,305.08453,27.756922,24.597137,31.93454,294.8143,21.664303,-0.9898577,-0.77629054,2.0767655,5.266984,176.82375,24
8/17/2023,lubang_buaya,-6.206,106.904,300.90692,297.74713,305.08453,27.756922,24.597137,31.93454,294.8143,21.664303,-0.9898577,-0.77629054,2.0767655,5.266984,176.82375,24
