datetime,ISPU_PM25,temp,dew,humidity,precip,windspeed,AOD,year,month,day
2022-04-30,54.95,26.958134,24.41972,86.0,0.0,1.2931756,0.824230769230769,2022,4,30
2022-05-01,69.5,27.042593,24.314058,85.1,0.0,1.2685013,0.5406,2022,5,1
2022-05-02,30.0,26.677675,24.242964,86.5,0.0,1.4943069,0.480375,2022,5,2
2022-05-03,52.83,27.805765,24.311676,81.3,0.0,1.860414,0.32725,2022,5,3
2022-05-04,55.0,27.25031,23.97978,82.4,0.0,1.4019357,0.29975,2022,5,4
2022-05-05,58.45,28.011856,24.190619,79.8,0.0,1.7729329,0.391625,2022,5,5
2022-05-06,48.6,28.227772,24.469038,80.1,0.0,1.6885362,0.452117647058824,2022,5,6
2022-05-07,57.95,28.00543,23.940586,78.6,0.0,1.8546009,0.504764705882353,2022,5,7
2022-05-08,53.33,29.370005,24.166952,73.6,0.0,1.3259687,0.557411764705882,2022,5,8
2022-05-09,67.4,27.822565,24.766294,83.5,0.0,2.1398196,0.570142857142857,2022,5,9
2022-05-10,66.65,28.499842,24.868067,80.7,0.0,1.7198687,0.523,2022,5,10
2022-05-11,57.45,27.775187,24.891405,84.3,0.0,1.3292234,0.486333333333333,2022,5,11
2022-05-12,67.6,28.17577,24.277971,79.4,0.0,2.4131687,0.449666666666667,2022,5,12
2022-05-13,50.27,28.581594,24.473944,78.5,0.0,1.9536842,0.5058,2022,5,13
2022-05-14,70.82,28.125782,24.764189,82.0,0.0,1.4944206,0.5299375,2022,5,14
2022-05-15,95.83,27.592024,24.442368,83.0,0.0,1.2565018,0.4915,2022,5,15
2022-05-16,73.77,27.306686,24.282204,83.6,0.0,1.2187959,0.4530625,2022,5,16
2022-05-17,71.13,27.377594,24.507093,84.4,0.0,1.348582,0.436333333333333,2022,5,17
2022-05-18,76.55,27.230135,24.009115,82.6,0.0,1.3849161,0.452166666666667,2022,5,18
2022-05-19,88.81,26.762226,24.118181,85.5,0.0,1.226387,0.468,2022,5,19
2022-05-20,87.62,26.986889,23.710936,82.3,0.0,1.2622714,0.483833333333333,2022,5,20
2022-05-21,63.56,26.624601,24.09647,86.0,0.0,1.6416361,0.499666666666667,2022,5,21
2022-05-22,65.26,26.645798,24.158209,86.3,0.0,1.9170861,0.5155,2022,5,22
2022-05-23,76.67,27.740252,23.962349,79.9,0.0,2.9786878,0.531333333333333,2022,5,23
2022-05-24,66.57,27.747364,24.308018,81.6,0.0,2.6975837,0.547166666666667,2022,5,24
2022-05-25,88.47,26.43662,23.96723,86.3,0.0,1.7711293,0.563,2022,5,25
2022-05-26,68.71,26.255976,23.754503,86.1,0.0,1.6049832,0.578833333333333,2022,5,26
2022-05-27,91.17,27.621382,23.591808,78.7,0.0,1.084768,0.594666666666667,2022,5,27
2022-05-28,76.1,26.280529,23.098286,82.7,0.0,1.3768576,0.601978260869565,2022,5,28
2022-05-29,76.95,27.189602,23.331133,79.5,0.0,1.6898823,0.603608695652174,2022,5,29
2022-05-30,58.33,26.649818,23.447403,82.6,0.0,1.3349087,0.605239130434783,2022,5,30
2022-05-31,75.11,26.350573,23.57913,84.8,0.0,1.8538291,0.606869565217391,2022,5,31
2022-06-01,55.3,27.53264,23.61637,79.3,0.0,1.5719385,0.6085,2022,6,1
2022-06-02,65.38,26.622625,23.826555,84.7,0.0,1.2171712,0.610130434782609,2022,6,2
2022-06-03,63.32,27.20905,23.388107,79.7,0.0,1.1705624,0.611760869565217,2022,6,3
2022-06-04,101.79,27.073778,23.528421,81.0,0.0,1.2991031,0.613391304347826,2022,6,4
2022-06-05,82.7,26.60981,23.248066,81.8,0.0,1.3803697,0.615021739130435,2022,6,5
2022-06-06,86.1,25.737728,22.946356,84.6,0.0,1.5386734,0.559636363636364,2022,6,6
2022-06-07,74.21,26.582205,23.44126,82.9,0.0,2.3723674,0.418727272727273,2022,6,7
2022-06-08,74.25,26.403906,23.919485,86.2,0.0,1.6912744,0.305333333333333,2022,6,8
2022-06-09,74.25,25.506609,23.484964,88.6,0.0,1.1477165,0.302,2022,6,9
2022-06-10,68.84,27.505693,23.504324,78.8,0.0,1.2651637,0.298666666666667,2022,6,10
2022-06-11,75.8,26.588013,23.713104,84.3,0.0,1.373421,0.296923076923077,2022,6,11
2022-06-12,22.2,26.715704,23.440746,82.3,0.0,1.2180202,0.301538461538461,2022,6,12
2022-06-13,44.76,26.625124,23.676832,83.9,0.0,1.0891383,0.306153846153846,2022,6,13
2022-06-14,92.79,26.87604,23.342808,81.0,0.0,1.4160324,0.11,2022,6,14
2022-06-15,90.06,25.764124,23.36421,86.6,0.0,1.8378121,0.28,2022,6,15
2022-06-16,87.33,26.054647,23.414799,85.4,0.0,0.91109633,0.336857142857143,2022,6,16
2022-06-17,84.6,25.519281,23.358679,87.9,0.0,1.298561,0.342928571428572,2022,6,17
2022-06-18,87.44,26.212717,22.720926,81.1,0.0,1.2493826,0.349,2022,6,18
2022-06-19,90.29,26.972984,23.137156,79.6,0.0,1.5057462,0.242125,2022,6,19
2022-06-20,93.13,26.392586,23.118639,82.2,0.0,1.1322653,0.2124,2022,6,20
2022-06-21,103.23,26.942955,23.537397,81.7,0.0,1.8759524,0.1928,2022,6,21
2022-06-22,94.47,26.99035,23.547373,81.5,0.0,2.0009286,0.0935,2022,6,22
2022-06-23,107.37,27.139877,22.779556,77.1,0.0,1.4788094,0.11225,2022,6,23
2022-06-24,113.53,26.393904,23.138908,82.3,0.0,1.7480513,0.131,2022,6,24
2022-06-25,107.16,26.433165,23.506372,84.0,0.0,1.0146686,0.195,2022,6,25
2022-06-26,88.33,26.09049,23.784271,87.1,0.0,1.2994683,0.413,2022,6,26
2022-06-27,94.33,26.558077,23.81331,84.9,0.0,0.9785658,0.357166666666667,2022,6,27
2022-06-28,76.0,27.173067,23.2339,79.1,0.0,1.4467971,0.414,2022,6,28
2022-06-29,36.5,26.977419,22.170668,75.0,0.0,1.4991407,0.499,2022,6,29
2022-06-30,25.33,26.747747,21.951788,75.0,0.0,1.460419,0.3795,2022,6,30
2022-07-01,92.6,27.048124,21.927708,73.6,0.0,1.758649,0.26,2022,7,1
2022-07-02,110.13,27.450996,23.176981,77.6,0.0,1.0351983,0.1405,2022,7,2
2022-07-03,97.43,27.33214,24.138493,82.7,0.0,1.6883646,0.021,2022,7,3
2022-07-04,69.74,27.771477,24.213217,81.0,0.0,2.9529984,0.363,2022,7,4
2022-07-05,74.26,27.430216,24.08155,82.0,0.0,1.4832985,0.485666666666667,2022,7,5
2022-07-06,65.44,26.455307,23.96124,86.2,0.0,1.1231618,0.529823529411765,2022,7,6
2022-07-07,69.58,27.641802,23.944407,80.3,0.0,1.2292345,0.514529411764706,2022,7,7
