system:index,Optical_Depth_047,date,name,.geo
MCD19A2_A2010173_h28v09_061_2022334182752_02_3_0,583,2010-06-22,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010180_h28v09_061_2022335042316_01_3_0,530,2010-06-29,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010187_h28v09_061_2022335114548_02_1_0,430,2010-07-06,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010190_h28v09_061_2022335143238_02_0_0,314,2010-07-09,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010190_h28v09_061_2022335143238_02_1_0,201,2010-07-09,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010190_h28v09_061_2022335143238_02_3_0,227,2010-07-09,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010190_h28v09_061_2022335143238_02_4_0,292,2010-07-09,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010192_h28v09_061_2022335154647_02_1_0,424,2010-07-11,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010192_h28v09_061_2022335154647_02_3_0,408,2010-07-11,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010203_h28v09_061_2022336015036_01_2_0,344,2010-07-22,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010203_h28v09_061_2022336015036_01_3_0,441,2010-07-22,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010203_h28v09_061_2022336015036_01_4_0,588,2010-07-22,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_01_0_0,152,2010-07-24,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_01_1_0,241,2010-07-24,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_01_2_0,36,2010-07-24,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_01_3_0,111,2010-07-24,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_01_4_0,128,2010-07-24,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_02_0_0,392,2010-07-24,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010205_h28v09_061_2022336040221_02_1_0,148,2010-07-24,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010207_h28v09_061_2022336053933_01_0_0,580,2010-07-26,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010207_h28v09_061_2022336053933_01_4_0,417,2010-07-26,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010211_h28v09_061_2022336100714_04_1_0,153,2010-07-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010214_h28v09_061_2022336124424_01_3_0,582,2010-08-02,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010221_h28v09_061_2022336190949_01_2_0,441,2010-08-09,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010222_h28v09_061_2022336200548_03_0_0,490,2010-08-10,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010232_h28v09_061_2022337060203_01_0_0,239,2010-08-20,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010232_h28v09_061_2022337060203_01_1_0,358,2010-08-20,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010232_h28v09_061_2022337060203_01_4_0,222,2010-08-20,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010234_h28v09_061_2022337082042_01_1_0,117,2010-08-22,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010234_h28v09_061_2022337082042_01_2_0,167,2010-08-22,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010234_h28v09_061_2022337082042_01_3_0,127,2010-08-22,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010234_h28v09_061_2022337082042_01_4_0,189,2010-08-22,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010237_h28v09_061_2022337110657_01_1_0,376,2010-08-25,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010241_h28v09_061_2022337160954_01_1_0,509,2010-08-29,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010241_h28v09_061_2022337160954_01_2_0,580,2010-08-29,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010241_h28v09_061_2022337160954_01_4_0,599,2010-08-29,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010242_h28v09_061_2022337172707_02_0_0,295,2010-08-30,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010242_h28v09_061_2022337172707_02_1_0,191,2010-08-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010242_h28v09_061_2022337172707_02_4_0,374,2010-08-30,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010244_h28v09_061_2022337192530_01_3_0,548,2010-09-01,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010246_h28v09_061_2022337212316_01_1_0,599,2010-09-03,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010255_h28v09_061_2022338055511_01_3_0,287,2010-09-12,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010257_h28v09_061_2022338073121_01_1_0,196,2010-09-14,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010261_h28v09_061_2022338114917_03_0_0,460,2010-09-18,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010269_h28v09_061_2022338193510_01_0_0,286,2010-09-26,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010269_h28v09_061_2022338193510_01_1_0,405,2010-09-26,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010269_h28v09_061_2022338193510_01_4_0,304,2010-09-26,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010271_h28v09_061_2022338204157_01_1_0,535,2010-09-28,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010274_h28v09_061_2022338221922_02_1_0,869,2010-10-01,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010274_h28v09_061_2022338221922_02_4_0,1528,2010-10-01,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_01_0_0,37,2010-10-10,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_01_1_0,9,2010-10-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_01_2_0,11,2010-10-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_01_3_0,35,2010-10-10,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_01_4_0,141,2010-10-10,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_02_0_0,127,2010-10-10,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_02_1_0,122,2010-10-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_02_2_0,53,2010-10-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010283_h28v09_061_2022339030238_02_4_0,70,2010-10-10,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010284_h28v09_061_2022339035256_03_0_0,528,2010-10-11,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010284_h28v09_061_2022339035256_03_1_0,383,2010-10-11,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010284_h28v09_061_2022339035256_03_4_0,449,2010-10-11,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010285_h28v09_061_2022339041201_01_2_0,456,2010-10-12,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010290_h28v09_061_2022339064708_01_2_0,152,2010-10-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010306_h28v09_061_2022339164846_01_4_0,255,2010-11-02,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010306_h28v09_061_2022339164846_02_3_0,282,2010-11-02,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010333_h28v09_061_2022340090313_01_2_0,391,2010-11-29,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2010333_h28v09_061_2022340090313_01_3_0,442,2010-11-29,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011051_h28v09_061_2022344035917_01_1_0,263,2011-02-20,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011051_h28v09_061_2022344035917_02_1_0,28,2011-02-20,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011061_h28v09_061_2022344124823_01_3_0,110,2011-03-02,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011066_h28v09_061_2022344164755_01_0_0,34,2011-03-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011066_h28v09_061_2022344164755_01_1_0,126,2011-03-07,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011066_h28v09_061_2022344164755_01_2_0,120,2011-03-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011066_h28v09_061_2022344164755_01_3_0,63,2011-03-07,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011066_h28v09_061_2022344164755_01_4_0,180,2011-03-07,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011073_h28v09_061_2022344225852_01_0_0,100,2011-03-14,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011073_h28v09_061_2022344225852_01_1_0,173,2011-03-14,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011073_h28v09_061_2022344225852_01_2_0,87,2011-03-14,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011073_h28v09_061_2022344225852_01_3_0,166,2011-03-14,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011073_h28v09_061_2022344225852_01_4_0,228,2011-03-14,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011075_h28v09_061_2022345002254_01_0_0,46,2011-03-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011075_h28v09_061_2022345002254_01_1_0,102,2011-03-16,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011075_h28v09_061_2022345002254_01_2_0,58,2011-03-16,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011075_h28v09_061_2022345002254_01_3_0,20,2011-03-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011075_h28v09_061_2022345002254_01_4_0,64,2011-03-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011080_h28v09_061_2022345045513_02_0_0,453,2011-03-21,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011092_h28v09_061_2022345161808_02_4_0,93,2011-04-02,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011094_h28v09_061_2022345180547_01_2_0,323,2011-04-04,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011096_h28v09_061_2022345195918_01_2_0,14,2011-04-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011096_h28v09_061_2022345195918_01_3_0,26,2011-04-06,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011096_h28v09_061_2022345195918_02_2_0,61,2011-04-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011096_h28v09_061_2022345195918_02_3_0,150,2011-04-06,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011097_h28v09_061_2022345205317_02_2_0,153,2011-04-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011097_h28v09_061_2022345205317_02_3_0,268,2011-04-07,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011100_h28v09_061_2022345232157_01_0_0,169,2011-04-10,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011100_h28v09_061_2022345232157_01_1_0,275,2011-04-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011100_h28v09_061_2022345232157_01_4_0,116,2011-04-10,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011103_h28v09_061_2022346014705_01_2_0,318,2011-04-13,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011103_h28v09_061_2022346014705_02_1_0,788,2011-04-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011107_h28v09_061_2022346051953_01_4_0,389,2011-04-17,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011108_h28v09_061_2022346070652_01_2_0,342,2011-04-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011111_h28v09_061_2022346090541_03_1_0,486,2011-04-21,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011112_h28v09_061_2022346101744_01_0_0,630,2011-04-22,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011112_h28v09_061_2022346101744_01_2_0,390,2011-04-22,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011112_h28v09_061_2022346101744_01_4_0,567,2011-04-22,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011113_h28v09_061_2022346113411_02_1_0,575,2011-04-23,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011113_h28v09_061_2022346113411_03_1_0,437,2011-04-23,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011116_h28v09_061_2022346143543_01_1_0,458,2011-04-26,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011118_h28v09_061_2022346165221_01_0_0,214,2011-04-28,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011118_h28v09_061_2022346165221_01_1_0,284,2011-04-28,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011118_h28v09_061_2022346165221_01_2_0,203,2011-04-28,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011118_h28v09_061_2022346165221_01_3_0,170,2011-04-28,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011122_h28v09_061_2022346202106_03_4_0,562,2011-05-02,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011124_h28v09_061_2022346222906_01_0_0,104,2011-05-04,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011124_h28v09_061_2022346222906_01_1_0,108,2011-05-04,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011124_h28v09_061_2022346222906_01_2_0,42,2011-05-04,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011124_h28v09_061_2022346222906_01_3_0,52,2011-05-04,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011124_h28v09_061_2022346222906_01_4_0,98,2011-05-04,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011126_h28v09_061_2022347010030_01_2_0,169,2011-05-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011126_h28v09_061_2022347010030_02_1_0,486,2011-05-06,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011129_h28v09_061_2022347032821_03_0_0,304,2011-05-09,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011129_h28v09_061_2022347032821_03_1_0,398,2011-05-09,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011130_h28v09_061_2022347044217_02_1_0,1113,2011-05-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011132_h28v09_061_2022347062718_01_2_0,518,2011-05-12,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011136_h28v09_061_2022347112258_03_0_0,775,2011-05-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011136_h28v09_061_2022347112258_03_1_0,743,2011-05-16,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011136_h28v09_061_2022347112258_03_4_0,991,2011-05-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011137_h28v09_061_2022347120249_01_1_0,221,2011-05-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011137_h28v09_061_2022347120249_01_2_0,142,2011-05-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011137_h28v09_061_2022347120249_02_1_0,500,2011-05-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011137_h28v09_061_2022347120249_02_2_0,446,2011-05-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011139_h28v09_061_2022347131220_01_0_0,344,2011-05-19,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011139_h28v09_061_2022347131220_01_1_0,335,2011-05-19,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011139_h28v09_061_2022347131220_01_3_0,485,2011-05-19,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011150_h28v09_061_2022347231100_01_1_0,689,2011-05-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011150_h28v09_061_2022347231100_01_3_0,878,2011-05-30,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011159_h28v09_061_2022348061531_03_4_0,1426,2011-06-08,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011164_h28v09_061_2022348103514_01_1_0,502,2011-06-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011164_h28v09_061_2022348103514_01_2_0,546,2011-06-13,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011164_h28v09_061_2022348103514_01_3_0,517,2011-06-13,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011164_h28v09_061_2022348103514_01_4_0,566,2011-06-13,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011165_h28v09_061_2022348112153_01_1_0,780,2011-06-14,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011166_h28v09_061_2022348115501_01_2_0,792,2011-06-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_01_0_0,859,2011-06-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_01_1_0,808,2011-06-16,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_01_2_0,654,2011-06-16,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_01_3_0,682,2011-06-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_01_4_0,732,2011-06-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_02_0_0,845,2011-06-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_02_1_0,415,2011-06-16,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_02_2_0,549,2011-06-16,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011167_h28v09_061_2022348125617_02_3_0,815,2011-06-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011168_h28v09_061_2022348141348_03_0_0,622,2011-06-17,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011168_h28v09_061_2022348141348_03_1_0,566,2011-06-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011168_h28v09_061_2022348141348_03_2_0,137,2011-06-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011168_h28v09_061_2022348141348_03_3_0,242,2011-06-17,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011168_h28v09_061_2022348141348_03_4_0,516,2011-06-17,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_01_0_0,344,2011-06-18,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_01_1_0,487,2011-06-18,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_01_2_0,105,2011-06-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_01_3_0,256,2011-06-18,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_01_4_0,226,2011-06-18,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_02_0_0,935,2011-06-18,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011169_h28v09_061_2022348155902_02_1_0,1135,2011-06-18,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011170_h28v09_061_2022348164501_02_2_0,457,2011-06-19,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011171_h28v09_061_2022348200439_01_2_0,604,2011-06-20,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011172_h28v09_061_2022348204219_01_0_0,403,2011-06-21,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011172_h28v09_061_2022348204219_01_1_0,328,2011-06-21,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011172_h28v09_061_2022348204219_01_2_0,280,2011-06-21,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011172_h28v09_061_2022348204219_01_3_0,351,2011-06-21,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011172_h28v09_061_2022348204219_01_4_0,570,2011-06-21,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011172_h28v09_061_2022348204219_02_0_0,456,2011-06-21,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011173_h28v09_061_2022349182506_01_0_0,627,2011-06-22,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011173_h28v09_061_2022349182506_01_1_0,682,2011-06-22,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011173_h28v09_061_2022349182506_01_2_0,782,2011-06-22,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011173_h28v09_061_2022349182506_01_3_0,740,2011-06-22,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011173_h28v09_061_2022349182506_01_4_0,726,2011-06-22,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011174_h28v09_061_2022353081946_01_2_0,540,2011-06-23,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011174_h28v09_061_2022353081946_01_3_0,557,2011-06-23,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011174_h28v09_061_2022353081946_02_1_0,1250,2011-06-23,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011174_h28v09_061_2022353081946_02_2_0,534,2011-06-23,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011176_h28v09_061_2022353235751_01_1_0,437,2011-06-25,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011176_h28v09_061_2022353235751_01_2_0,347,2011-06-25,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011176_h28v09_061_2022353235751_01_3_0,410,2011-06-25,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2011183_h28v09_061_2022355015747_01_1_0,379,2011-07-02,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
