datetime,Ispu Pm2.5,temp,dew,humidity,precip,windspeed,AOD,city
4/12/2022,,27.097,23.764,82,2.934,1.269,0.623,DKI2 Kelapa Gading
4/13/2022,,27.723,23.516,77.9,0.098,1.221,0.573,DKI2 Kelapa Gading
4/14/2022,,27.925,23.922,78.9,0.219,1.55,0.523,DKI2 Kelapa Gading
4/15/2022,,27.826,23.884,79.2,0.695,1.633,0.473,DKI2 Kelapa Gading
4/16/2022,,28.325,23.786,76.4,0.633,1.228,0.423,DKI2 Kelapa Gading
4/17/2022,,28.486,24.443,78.8,0.279,2.219,0.373,DKI2 Kelapa Gading
4/18/2022,,27.886,24.334,81.1,14.218,1.812,0.323,DKI2 Kelapa Gading
4/19/2022,,27.092,24.1,83.7,1.085,1.741,0.273,DKI2 Kelapa Gading
4/20/2022,,27.408,23.91,81.3,1.597,2.086,0.388,DKI2 Kelapa Gading
4/21/2022,,26.014,23.678,87,9.599,1.135,0.719,DKI2 Kelapa Gading
4/22/2022,,25.972,23.599,86.8,13.151,1.451,0.568,DKI2 Kelapa Gading
4/23/2022,,27.63,24.247,81.8,0.125,1.253,0.456,DKI2 Kelapa Gading
4/24/2022,,27.7,24.17,81.1,3.814,1.335,0.471,DKI2 Kelapa Gading
4/25/2022,,27.69,24.083,80.8,13.175,1.287,0.38,DKI2 Kelapa Gading
4/26/2022,,28.212,24.13,78.6,1.838,1.509,0.516,DKI2 Kelapa Gading
4/27/2022,,26.427,23.876,85.9,8.1,2.05,0.458,DKI2 Kelapa Gading
4/28/2022,,27.182,24.018,82.9,3.165,2.881,0.401,DKI2 Kelapa Gading
4/29/2022,,27.637,24.334,82.2,0,1.683,0.421,DKI2 Kelapa Gading
4/30/2022,,26.958,24.42,86,0.232,1.293,0.673,DKI2 Kelapa Gading
5/1/2022,,27.043,24.314,85.1,0.796,1.269,0.925,DKI2 Kelapa Gading
5/2/2022,,26.678,24.243,86.5,21.214,1.494,0.526,DKI2 Kelapa Gading
5/3/2022,,27.806,24.312,81.3,1.98,1.86,0.419,DKI2 Kelapa Gading
5/4/2022,,27.25,23.98,82.4,0.078,1.402,0.266,DKI2 Kelapa Gading
5/5/2022,,28.012,24.191,79.8,0.002,1.773,0.337,DKI2 Kelapa Gading
5/6/2022,,28.228,24.469,80.1,0,1.689,0.421,DKI2 Kelapa Gading
5/7/2022,,28.005,23.941,78.6,0.035,1.855,0.473,DKI2 Kelapa Gading
5/8/2022,,29.37,24.167,73.6,0,1.326,0.526,DKI2 Kelapa Gading
5/9/2022,,27.823,24.766,83.5,0.059,2.14,0.578,DKI2 Kelapa Gading
5/10/2022,,28.5,24.868,80.7,0.004,1.72,0.551,DKI2 Kelapa Gading
5/11/2022,,27.775,24.891,84.3,11.702,1.329,0.508,DKI2 Kelapa Gading
5/12/2022,,28.176,24.278,79.4,6.233,2.413,0.472,DKI2 Kelapa Gading
5/13/2022,,28.582,24.474,78.5,4.984,1.954,0.435,DKI2 Kelapa Gading
5/14/2022,,28.126,24.764,82,0.026,1.494,0.553,DKI2 Kelapa Gading
5/15/2022,,27.592,24.442,83,10.113,1.257,0.515,DKI2 Kelapa Gading
5/16/2022,,27.307,24.282,83.6,0.23,1.219,0.476,DKI2 Kelapa Gading
5/17/2022,,27.378,24.507,84.4,0.147,1.349,0.438,DKI2 Kelapa Gading
5/18/2022,,27.23,24.009,82.6,15.06,1.385,0.443,DKI2 Kelapa Gading
5/19/2022,,26.762,24.118,85.5,6.239,1.226,0.459,DKI2 Kelapa Gading
5/20/2022,,26.987,23.711,82.3,8.698,1.262,0.474,DKI2 Kelapa Gading
5/21/2022,,26.625,24.096,86,1.841,1.642,0.49,DKI2 Kelapa Gading
5/22/2022,,26.646,24.158,86.3,0,1.917,0.506,DKI2 Kelapa Gading
5/23/2022,,27.74,23.962,79.9,0,2.979,0.522,DKI2 Kelapa Gading
5/24/2022,,27.747,24.308,81.6,0,2.698,0.538,DKI2 Kelapa Gading
5/25/2022,,26.437,23.967,86.3,1.811,1.771,0.554,DKI2 Kelapa Gading
5/26/2022,,26.256,23.755,86.1,0.707,1.605,0.569,DKI2 Kelapa Gading
5/27/2022,,27.621,23.592,78.7,1.5,1.085,0.585,DKI2 Kelapa Gading
5/28/2022,,26.281,23.098,82.7,16.576,1.377,0.601,DKI2 Kelapa Gading
5/29/2022,,27.19,23.331,79.5,20.896,1.69,0.603,DKI2 Kelapa Gading
5/30/2022,,26.65,23.447,82.6,0.033,1.335,0.604,DKI2 Kelapa Gading
5/31/2022,,26.351,23.579,84.8,1.026,1.854,0.606,DKI2 Kelapa Gading
6/1/2022,,27.533,23.616,79.3,0.632,1.572,0.608,DKI2 Kelapa Gading
6/2/2022,,26.623,23.827,84.7,14.485,1.217,0.609,DKI2 Kelapa Gading
6/3/2022,,27.209,23.388,79.7,2.467,1.171,0.611,DKI2 Kelapa Gading
6/4/2022,,27.074,23.528,81,0.073,1.299,0.612,DKI2 Kelapa Gading
6/5/2022,,26.61,23.248,81.8,0.268,1.38,0.614,DKI2 Kelapa Gading
6/6/2022,,25.738,22.946,84.6,1.328,1.539,0.616,DKI2 Kelapa Gading
6/7/2022,,26.582,23.441,82.9,1.527,2.372,0.503,DKI2 Kelapa Gading
6/8/2022,,26.404,23.919,86.2,11.865,1.691,0.362,DKI2 Kelapa Gading
6/9/2022,,25.507,23.485,88.6,6.255,1.148,0.304,DKI2 Kelapa Gading
6/10/2022,,27.506,23.504,78.8,0.1,1.265,0.301,DKI2 Kelapa Gading
6/11/2022,,26.588,23.713,84.3,2.243,1.373,0.297,DKI2 Kelapa Gading
6/12/2022,,26.716,23.441,82.3,0.214,1.218,0.299,DKI2 Kelapa Gading
6/13/2022,,26.625,23.677,83.9,0.05,1.089,0.303,DKI2 Kelapa Gading
6/14/2022,,26.876,23.343,81,0.015,1.416,0.308,DKI2 Kelapa Gading
6/15/2022,,25.764,23.364,86.6,6.97,1.838,0.083,DKI2 Kelapa Gading
6/16/2022,,26.055,23.415,85.4,0,0.911,0.333,DKI2 Kelapa Gading
6/17/2022,,25.519,23.359,87.9,0.138,1.299,0.339,DKI2 Kelapa Gading
6/18/2022,,26.213,22.721,81.1,0.009,1.249,0.345,DKI2 Kelapa Gading
6/19/2022,,26.973,23.137,79.6,0.004,1.506,0.306,DKI2 Kelapa Gading
6/20/2022,,26.393,23.119,82.2,0.946,1.132,0.199,DKI2 Kelapa Gading
6/21/2022,,26.943,23.537,81.7,0,1.876,0.247,DKI2 Kelapa Gading
6/22/2022,,26.99,23.547,81.5,9.246,2.001,0.122,DKI2 Kelapa Gading
6/23/2022,,27.14,22.78,77.1,0.006,1.479,0.101,DKI2 Kelapa Gading
6/24/2022,,26.394,23.139,82.3,0.028,1.748,0.12,DKI2 Kelapa Gading
6/25/2022,,26.433,23.506,84,1.678,1.015,0.139,DKI2 Kelapa Gading
6/26/2022,,26.09,23.784,87.1,0.254,1.299,0.293,DKI2 Kelapa Gading
6/27/2022,,26.558,23.813,84.9,11.875,0.979,0.391,DKI2 Kelapa Gading
6/28/2022,,27.173,23.234,79.1,0.24,1.447,0.363,DKI2 Kelapa Gading
6/29/2022,,26.977,22.171,75,0,1.499,0.448,DKI2 Kelapa Gading
6/30/2022,,26.748,21.952,75,0,1.46,0.451,DKI2 Kelapa Gading
7/1/2022,,27.048,21.928,73.6,0,1.759,0.332,DKI2 Kelapa Gading
7/2/2022,,27.451,23.177,77.6,0.067,1.035,0.212,DKI2 Kelapa Gading
7/3/2022,,27.332,24.138,82.7,24.796,1.688,0.093,DKI2 Kelapa Gading
7/4/2022,,27.771,24.213,81,0.323,2.953,0.369,DKI2 Kelapa Gading
7/5/2022,,27.43,24.082,82,0.047,1.483,0.394,DKI2 Kelapa Gading
7/6/2022,,26.455,23.961,86.2,35.284,1.123,0.539,DKI2 Kelapa Gading
7/7/2022,,27.642,23.944,80.3,0.061,1.229,0.524,DKI2 Kelapa Gading
7/8/2022,,27.21,22.921,77.4,0,1.412,0.508,DKI2 Kelapa Gading
7/9/2022,,26.702,22.222,76.5,0,1.184,0.493,DKI2 Kelapa Gading
7/10/2022,,26.868,21.978,74.6,0,1.954,0.409,DKI2 Kelapa Gading
7/11/2022,,27.609,22.817,75.2,0,1.94,0.308,DKI2 Kelapa Gading
7/12/2022,,26.876,23.683,82.7,0.173,1.38,0.324,DKI2 Kelapa Gading
7/13/2022,,25.966,23.647,87.1,1.999,2.137,0.339,DKI2 Kelapa Gading
7/14/2022,,27.159,24.012,83,0.015,3.123,0.355,DKI2 Kelapa Gading
7/15/2022,,26.333,23.597,84.9,12.039,1.329,0.371,DKI2 Kelapa Gading
7/16/2022,,25.484,22.73,84.8,44.386,1.649,0.386,DKI2 Kelapa Gading
7/17/2022,,26.455,23.76,85.2,0,2.094,0.402,DKI2 Kelapa Gading
7/18/2022,,27.391,23.671,80.2,0.004,1.732,0.325,DKI2 Kelapa Gading
7/19/2022,,27.651,23.872,79.9,0,1.742,0.225,DKI2 Kelapa Gading
7/20/2022,,27.047,23.699,82,0,1.867,0.238,DKI2 Kelapa Gading
7/21/2022,,27.454,23.203,77.7,0,1.449,0.23,DKI2 Kelapa Gading
7/22/2022,,26.866,23.425,81.5,0.055,2.044,0.222,DKI2 Kelapa Gading
7/23/2022,,27.141,23.621,81.1,0.048,1.562,0.214,DKI2 Kelapa Gading
7/24/2022,,26.932,23.64,82.2,0.251,1.104,0.206,DKI2 Kelapa Gading
7/25/2022,,27.06,23.151,79.2,1.162,1.172,0.198,DKI2 Kelapa Gading
7/26/2022,,27.168,22.128,74,0,2.279,0.191,DKI2 Kelapa Gading
7/27/2022,,27.086,22.268,75,0,2.091,0.174,DKI2 Kelapa Gading
7/28/2022,,27.739,23.447,77.5,0,2.981,0.155,DKI2 Kelapa Gading
7/29/2022,,27.159,23.543,80.7,0.433,2.129,0.135,DKI2 Kelapa Gading
7/30/2022,,27.283,23.498,79.8,0,1.848,0.116,DKI2 Kelapa Gading
7/31/2022,,27.342,23.339,78.8,0,2.884,0.095,DKI2 Kelapa Gading
8/1/2022,,27.338,23.367,79,0,2.407,0.062,DKI2 Kelapa Gading
8/2/2022,,27.72,23.415,77.4,0,1.832,0.063,DKI2 Kelapa Gading
8/3/2022,,26.846,23.718,83,1.183,1.712,0.073,DKI2 Kelapa Gading
8/4/2022,,26.499,23.657,84.4,22.657,1.005,0.082,DKI2 Kelapa Gading
8/5/2022,,26.399,23.196,82.6,11.935,1.5,0.092,DKI2 Kelapa Gading
8/6/2022,,26.935,22.955,78.9,1.95,1.137,0.105,DKI2 Kelapa Gading
8/7/2022,,26.582,22.824,79.9,0.74,1.378,0.118,DKI2 Kelapa Gading
8/8/2022,,27.626,22.812,75.1,0,1.2,0.131,DKI2 Kelapa Gading
8/9/2022,,27.512,22.891,75.9,5.582,1.197,0.014,DKI2 Kelapa Gading
8/10/2022,,27.627,23.151,76.6,0.005,1.561,0.145,DKI2 Kelapa Gading
8/11/2022,,28.028,23.661,77.2,0.043,1.462,0.215,DKI2 Kelapa Gading
8/12/2022,,27.075,23.503,80.9,0.414,1.215,0.244,DKI2 Kelapa Gading
8/13/2022,,27.296,23.194,78.3,0.052,1.649,0.274,DKI2 Kelapa Gading
8/14/2022,,26.78,23.079,80.2,0.465,1.734,0.304,DKI2 Kelapa Gading
8/15/2022,,26.639,23.227,81.6,0.321,1.334,0.333,DKI2 Kelapa Gading
8/16/2022,,27.001,23.348,80.4,0.242,1.206,0.363,DKI2 Kelapa Gading
8/17/2022,,27.236,23.565,80.4,2.558,1.97,0.392,DKI2 Kelapa Gading
8/18/2022,,27.78,22.181,71.6,0,2.328,0.422,DKI2 Kelapa Gading
8/19/2022,,28.113,22.698,72.5,0,2.386,0.373,DKI2 Kelapa Gading
8/20/2022,,27.84,22.993,75,0.007,1.81,0.324,DKI2 Kelapa Gading
8/21/2022,,26.769,23.154,80.6,1.697,1.458,0.275,DKI2 Kelapa Gading
8/22/2022,,26.636,23.405,82.5,0,1.29,0.225,DKI2 Kelapa Gading
8/23/2022,,27.819,23.134,75.7,0,1.662,0.201,DKI2 Kelapa Gading
8/24/2022,,27.534,23.168,77.1,0.114,1.465,0.213,DKI2 Kelapa Gading
8/25/2022,,27.197,22.432,75.2,0.013,1.72,0.225,DKI2 Kelapa Gading
8/26/2022,,27.55,22.378,73.5,0.004,1.292,0.237,DKI2 Kelapa Gading
8/27/2022,,26.947,23.043,79.2,0.484,1.525,0.113,DKI2 Kelapa Gading
8/28/2022,,26.391,23.487,84.1,0.476,1.779,0.174,DKI2 Kelapa Gading
8/29/2022,,27.136,22.791,77.2,0.186,1.217,0.165,DKI2 Kelapa Gading
8/30/2022,,27.428,23.051,77.1,0,1.477,0.21,DKI2 Kelapa Gading
8/31/2022,,27.639,23.455,78,0.081,2.037,0.24,DKI2 Kelapa Gading
9/1/2022,,26.893,23.851,83.5,0.708,2.083,0.26,DKI2 Kelapa Gading
9/2/2022,,27.39,23.162,77.8,2.037,2.037,0.281,DKI2 Kelapa Gading
9/3/2022,,27.216,22.358,74.8,0.07,2.722,0.301,DKI2 Kelapa Gading
9/4/2022,,27.614,23.165,76.8,0.218,1.573,1.003,DKI2 Kelapa Gading
9/5/2022,,27.683,23.596,78.5,0.047,1.942,0.746,DKI2 Kelapa Gading
9/6/2022,,27.083,23.781,82.2,1.899,2.021,0.591,DKI2 Kelapa Gading
9/7/2022,,26.571,23.674,84.2,16.596,1.373,0.436,DKI2 Kelapa Gading
9/8/2022,,25.43,23.232,87.7,3.988,1.222,0.89,DKI2 Kelapa Gading
9/9/2022,,25.715,22.974,84.9,41.148,1.893,0.293,DKI2 Kelapa Gading
9/10/2022,,25.804,23.176,85.4,2.43,1.272,0.202,DKI2 Kelapa Gading
9/11/2022,,26.564,23.352,82.6,9.471,1.346,0.635,DKI2 Kelapa Gading
9/12/2022,,26.491,23.272,82.5,0.316,1.593,0.401,DKI2 Kelapa Gading
9/13/2022,,27.242,22.632,76,0.045,1.473,0.312,DKI2 Kelapa Gading
9/14/2022,,27.314,22.673,75.8,0.001,1.321,0.347,DKI2 Kelapa Gading
9/15/2022,,27.653,22.838,75.1,0,1.147,0.562,DKI2 Kelapa Gading
9/16/2022,,27.315,23.221,78.4,0.479,1.258,0.431,DKI2 Kelapa Gading
9/17/2022,,27.783,23.395,77.1,0,1.578,0.849,DKI2 Kelapa Gading
9/18/2022,,27.854,23.61,77.7,0.398,1.117,0.489,DKI2 Kelapa Gading
9/19/2022,,27.023,23.207,79.7,0.798,1.715,0.28,DKI2 Kelapa Gading
9/20/2022,,27.499,22.762,75.4,0,1.303,0.687,DKI2 Kelapa Gading
9/21/2022,,27.471,23.329,78.2,1.301,1.585,0.951,DKI2 Kelapa Gading
9/22/2022,,26.901,23.632,82.3,9.393,1.224,0.746,DKI2 Kelapa Gading
9/23/2022,,26.39,23.679,85.1,1.276,1.522,0.465,DKI2 Kelapa Gading
9/24/2022,,27.101,23.372,80.1,0,1.757,0.897,DKI2 Kelapa Gading
9/25/2022,,27.797,23.413,77.1,0,1.314,0.431,DKI2 Kelapa Gading
9/26/2022,,27.906,23.211,75.7,5.15,1.397,0.318,DKI2 Kelapa Gading
9/27/2022,,27.85,22.907,74.5,0.002,1.513,0.836,DKI2 Kelapa Gading
9/28/2022,,28.183,22.577,71.6,0.004,1.279,0.187,DKI2 Kelapa Gading
9/29/2022,,27.922,23,74.6,0.038,2.107,0.771,DKI2 Kelapa Gading
9/30/2022,,27.77,23.503,77.6,0,2.736,0.175,DKI2 Kelapa Gading
10/1/2022,,27.792,23.754,78.7,0.035,1.684,0.332,DKI2 Kelapa Gading
10/2/2022,,26.686,23.807,84.3,25.465,1.424,0.286,DKI2 Kelapa Gading
10/3/2022,,27.04,23.762,82.3,1.234,1.709,0.521,DKI2 Kelapa Gading
10/4/2022,,26.466,23.654,84.6,17.736,1.15,0.804,DKI2 Kelapa Gading
10/5/2022,,26.334,23.738,85.7,2.268,1.692,0.512,DKI2 Kelapa Gading
10/6/2022,,26.326,23.789,86,22.589,1.622,0.449,DKI2 Kelapa Gading
10/7/2022,,26.037,23.231,84.6,6.509,2.462,0.608,DKI2 Kelapa Gading
10/8/2022,,26.966,23.369,80.7,0.067,1.555,0.698,DKI2 Kelapa Gading
10/9/2022,,26.954,23.336,80.6,1.143,1.348,1.113,DKI2 Kelapa Gading
10/10/2022,,26.992,23.437,80.9,0.035,1.166,0.639,DKI2 Kelapa Gading
10/11/2022,,26.367,23.519,84.4,15.617,1.101,0.596,DKI2 Kelapa Gading
10/12/2022,,26.626,23.339,82.2,0.69,1.737,0.615,DKI2 Kelapa Gading
10/13/2022,,26.633,23.493,82.9,34.444,1.138,0.634,DKI2 Kelapa Gading
10/14/2022,,27.157,23.602,80.9,0.123,1.151,0.653,DKI2 Kelapa Gading
10/15/2022,,26.981,23.819,82.9,5.855,0.969,0.671,DKI2 Kelapa Gading
10/16/2022,,27.59,23.98,80.7,3.817,1.247,0.69,DKI2 Kelapa Gading
10/17/2022,,27.521,23.985,81.1,1.591,0.912,0.584,DKI2 Kelapa Gading
10/18/2022,,26.757,24.016,85,0.33,1.178,0.252,DKI2 Kelapa Gading
10/19/2022,,26.487,23.956,86,8.052,0.736,0.264,DKI2 Kelapa Gading
10/20/2022,,26.579,23.881,85.2,0.075,1.147,0.275,DKI2 Kelapa Gading
10/21/2022,,27.251,23.632,80.6,0.142,1.339,0.287,DKI2 Kelapa Gading
10/22/2022,,27.322,23.907,81.7,0.051,1.471,0.299,DKI2 Kelapa Gading
10/23/2022,,27.189,23.858,82.1,68.052,2.849,0.311,DKI2 Kelapa Gading
10/24/2022,,26.957,23.705,82.4,0.01,3.312,0.323,DKI2 Kelapa Gading
10/25/2022,,26.116,23.665,86.4,1.711,3.293,0.335,DKI2 Kelapa Gading
10/26/2022,,26.226,23.648,85.7,12.982,2.211,0.347,DKI2 Kelapa Gading
10/27/2022,,27.096,22.755,77.2,0,1.718,0.223,DKI2 Kelapa Gading
10/28/2022,,28.049,21.945,69.5,0,2.121,0.157,DKI2 Kelapa Gading
10/29/2022,,27.307,22.887,76.8,0,1.379,0.151,DKI2 Kelapa Gading
10/30/2022,,27.849,22.852,74.3,0,1.834,0.145,DKI2 Kelapa Gading
10/31/2022,,27.646,23.44,77.9,0.001,1.55,0.14,DKI2 Kelapa Gading
11/1/2022,,27.718,23.382,77.3,0,1.522,0.134,DKI2 Kelapa Gading
11/2/2022,,27.626,24.027,80.8,0.3,1.48,0.129,DKI2 Kelapa Gading
11/3/2022,,27.32,24.004,82.1,0.195,1.331,0.124,DKI2 Kelapa Gading
11/4/2022,,27.047,23.726,82.1,12.274,1.136,0.118,DKI2 Kelapa Gading
11/5/2022,,26.655,23.742,84.1,0.444,1.52,0.282,DKI2 Kelapa Gading
11/6/2022,,26.822,23.755,83.3,0,1.232,0.406,DKI2 Kelapa Gading
11/7/2022,,26.258,23.709,85.9,6.756,1.274,0.389,DKI2 Kelapa Gading
11/8/2022,,25.987,23.738,87.4,3.786,1.465,0.372,DKI2 Kelapa Gading
11/9/2022,,26.789,23.189,80.7,0,1.511,0.388,DKI2 Kelapa Gading
11/10/2022,,26.597,23.633,83.8,10.419,2.529,0.413,DKI2 Kelapa Gading
11/11/2022,,26.938,23.409,81,2.019,3.158,0.437,DKI2 Kelapa Gading
11/12/2022,,26.452,23.673,84.7,4.161,1.374,0.461,DKI2 Kelapa Gading
11/13/2022,,26.177,23.732,86.4,2.718,1.165,0.699,DKI2 Kelapa Gading
11/14/2022,,27.206,23.906,82.2,0.342,1.335,1.257,DKI2 Kelapa Gading
11/15/2022,,27.285,23.795,81.3,0,1.896,1.274,DKI2 Kelapa Gading
11/16/2022,,27.397,24.037,81.9,0.022,1.782,1.192,DKI2 Kelapa Gading
11/17/2022,,25.593,22.649,83.8,52.675,2.593,1.11,DKI2 Kelapa Gading
11/18/2022,,26.789,23.069,80.1,0.102,2.896,1.028,DKI2 Kelapa Gading
11/19/2022,,27.507,23.134,77.1,0.017,4.014,0.945,DKI2 Kelapa Gading
11/20/2022,,27.621,22.623,74.2,0,4.167,0.863,DKI2 Kelapa Gading
11/21/2022,,27.82,22.993,75.1,0.008,3.308,0.524,DKI2 Kelapa Gading
11/22/2022,,27.962,23.065,74.8,0,3.266,0.54,DKI2 Kelapa Gading
11/23/2022,,27.299,23.318,78.9,1.455,2.454,0.557,DKI2 Kelapa Gading
11/24/2022,,26.675,23.358,82.1,8.207,2.761,0.341,DKI2 Kelapa Gading
11/25/2022,,27.129,23.184,79.1,0.117,1.543,0.427,DKI2 Kelapa Gading
11/26/2022,,26.637,23.249,81.7,10.906,1.231,0.386,DKI2 Kelapa Gading
11/27/2022,,27.425,23.391,78.7,0.781,1.289,0.476,DKI2 Kelapa Gading
11/28/2022,,26.799,23.598,82.6,8.423,1.346,0.516,DKI2 Kelapa Gading
11/29/2022,,27.451,23.483,79,5.216,1.417,0.48,DKI2 Kelapa Gading
11/30/2022,,26.843,23.549,82.2,0.169,1.248,0.877,DKI2 Kelapa Gading
12/1/2022,,27.181,23.549,80.6,0.107,1.264,0.77,DKI2 Kelapa Gading
12/2/2022,,26.627,23.102,81,1.653,1.335,0.355,DKI2 Kelapa Gading
12/3/2022,,27.02,23.18,79.6,0.317,1.219,0.466,DKI2 Kelapa Gading
12/4/2022,,26.724,23.485,82.5,0.088,1.101,0.457,DKI2 Kelapa Gading
12/5/2022,,26.914,23.621,82.2,1.083,1.399,0.547,DKI2 Kelapa Gading
12/6/2022,,26.634,23.801,84.5,0.766,1.291,1.189,DKI2 Kelapa Gading
12/7/2022,,26.731,23.878,84.4,0.322,1.434,0.663,DKI2 Kelapa Gading
12/8/2022,,27.052,23.64,81.6,3.672,1.015,0.876,DKI2 Kelapa Gading
12/9/2022,,26.402,23.133,82.3,9.7,2.276,0.48,DKI2 Kelapa Gading
12/10/2022,,27.473,23.083,77,0.711,1.94,0.592,DKI2 Kelapa Gading
12/11/2022,,27.017,23.243,79.9,0.106,2.917,0.543,DKI2 Kelapa Gading
12/12/2022,,27.145,23.151,78.8,1.875,2.511,0.565,DKI2 Kelapa Gading
12/13/2022,,27.201,23.11,78.4,0,3.25,0.221,DKI2 Kelapa Gading
12/14/2022,,27.458,23.406,78.6,0.005,2.96,0.292,DKI2 Kelapa Gading
12/15/2022,,27.94,23.048,74.8,0.568,2.472,0.665,DKI2 Kelapa Gading
12/16/2022,,26.643,23.427,82.6,3.049,1.59,0.627,DKI2 Kelapa Gading
12/17/2022,,27.011,23.848,82.9,1.285,1.485,0.409,DKI2 Kelapa Gading
12/18/2022,,27.162,24.057,83.2,1.91,1.438,0.301,DKI2 Kelapa Gading
12/19/2022,,27.712,23.636,78.5,0,1.207,0.633,DKI2 Kelapa Gading
12/20/2022,,26.951,23.995,83.9,0.798,1.689,0.509,DKI2 Kelapa Gading
12/21/2022,,27.186,23.651,81.1,0.382,2.642,0.315,DKI2 Kelapa Gading
12/22/2022,,26.52,23.266,82.4,24.219,4.041,0.327,DKI2 Kelapa Gading
12/23/2022,,26.733,22.881,79.5,6.008,3.252,0.34,DKI2 Kelapa Gading
12/24/2022,,26.879,23.391,81.2,0.433,3.218,0.352,DKI2 Kelapa Gading
12/25/2022,,25.94,23.349,85.7,13.728,3.132,0.365,DKI2 Kelapa Gading
12/26/2022,,25.479,23.138,86.9,5.007,3.2,0.377,DKI2 Kelapa Gading
12/27/2022,,25.919,22.558,81.7,0.958,2.984,0.39,DKI2 Kelapa Gading
12/28/2022,,25.323,22.722,85.5,20.022,4.474,0.402,DKI2 Kelapa Gading
12/29/2022,,25.613,23.26,86.9,9.806,3.987,0.415,DKI2 Kelapa Gading
12/30/2022,,25.56,23.513,88.5,4.021,3.36,0.422,DKI2 Kelapa Gading
12/31/2022,,25.258,23.011,87.4,24.772,3.998,0.422,DKI2 Kelapa Gading
1/1/2023,,25.977,23.187,84.6,115.222,3.18,0.422,DKI2 Kelapa Gading
1/2/2023,,26.514,23.186,82,1.034,3.878,0.422,DKI2 Kelapa Gading
1/3/2023,,25.586,23.012,85.7,0.213,3.635,0.422,DKI2 Kelapa Gading
1/4/2023,,25.945,22.87,83.2,5.566,2.721,0.325,DKI2 Kelapa Gading
1/5/2023,,26.991,22.524,76.6,30.844,3.027,0.615,DKI2 Kelapa Gading
1/6/2023,,27.646,22.701,74.5,1.11,3.559,0.549,DKI2 Kelapa Gading
1/7/2023,,27.631,23.097,76.4,0.013,3.432,0.483,DKI2 Kelapa Gading
1/8/2023,,26.899,23.163,80,2.544,3.079,0.416,DKI2 Kelapa Gading
1/9/2023,,27.615,23.381,77.8,0.002,2.698,0.35,DKI2 Kelapa Gading
1/10/2023,,27.564,23.382,78,0,2.468,0.333,DKI2 Kelapa Gading
1/11/2023,,27.646,23.269,77.1,0.035,1.182,0.324,DKI2 Kelapa Gading
1/12/2023,,28.151,23.521,76,0,1.261,0.314,DKI2 Kelapa Gading
1/13/2023,,26.869,23.725,82.9,0.054,1.465,0.305,DKI2 Kelapa Gading
1/14/2023,,27.542,23.55,78.9,0,1.703,0.213,DKI2 Kelapa Gading
1/15/2023,,28.013,22.811,73.4,0,3.114,0.234,DKI2 Kelapa Gading
1/16/2023,,27.333,23.319,78.8,0,3.013,0.413,DKI2 Kelapa Gading
1/17/2023,,26.025,23.419,85.6,0.008,2.86,0.283,DKI2 Kelapa Gading
1/18/2023,,26.054,23.362,85.1,0.171,1.932,0.246,DKI2 Kelapa Gading
1/19/2023,,25.999,23.324,85.2,3.937,2.53,0.209,DKI2 Kelapa Gading
1/20/2023,,26.731,23.06,80.3,0.617,2.504,0.352,DKI2 Kelapa Gading
1/21/2023,,26.835,23.511,82,0.162,2.549,0.345,DKI2 Kelapa Gading
1/22/2023,,26.997,23.459,81,0.004,3.288,0.339,DKI2 Kelapa Gading
1/23/2023,,26.924,23.337,80.8,0.035,4.009,0.47,DKI2 Kelapa Gading
1/24/2023,,27.06,22.993,78.5,0.073,4.524,0.209,DKI2 Kelapa Gading
1/25/2023,,25.652,22.714,83.8,0.519,3.025,0.3,DKI2 Kelapa Gading
1/26/2023,,27.174,23.144,78.7,10.949,3.006,0.315,DKI2 Kelapa Gading
1/27/2023,,26.409,23.723,85.2,3.51,2.237,0.345,DKI2 Kelapa Gading
1/28/2023,,25.578,23.533,88.5,39.463,1.75,0.356,DKI2 Kelapa Gading
1/29/2023,,26.112,23.647,86.3,6.852,2.646,0.432,DKI2 Kelapa Gading
1/30/2023,,27.101,23.384,80.2,0.095,2.601,0.254,DKI2 Kelapa Gading
1/31/2023,,26.837,24.098,85,0.1,2.656,0.403,DKI2 Kelapa Gading
2/1/2023,,26.517,24.111,86.7,71.264,2,0.219,DKI2 Kelapa Gading
2/2/2023,,26.018,23.875,88,0.404,2.06,0.558,DKI2 Kelapa Gading
2/3/2023,,26.283,23.423,84.3,10.142,1.505,0.449,DKI2 Kelapa Gading
2/4/2023,,26.911,23.34,80.8,0,2.041,0.465,DKI2 Kelapa Gading
2/5/2023,,27.552,22.197,72.6,0.41,4.044,0.79,DKI2 Kelapa Gading
2/6/2023,,27.666,22.707,74.4,0,2.759,0.563,DKI2 Kelapa Gading
2/7/2023,,26.499,23.845,85.4,0.266,1.729,0.445,DKI2 Kelapa Gading
2/8/2023,,26.821,22.906,79.2,42.382,2.348,0.346,DKI2 Kelapa Gading
2/9/2023,,26.717,22.541,77.9,9.608,4.03,0.42,DKI2 Kelapa Gading
2/10/2023,,26.877,23.189,80.3,0.561,3.051,0.456,DKI2 Kelapa Gading
2/11/2023,,25.329,23.643,90.4,28.248,2.225,0.385,DKI2 Kelapa Gading
2/12/2023,,24.889,22.933,88.9,22.839,2.794,0.645,DKI2 Kelapa Gading
