datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD,station_name
11/9/2023,89.8,28.976,23.767,73.5,0,1.556,0.506,kebun_jeruk
11/10/2023,92.47,28.823,24.031,75.4,1.758,1.271,0.527,kebun_jeruk
11/11/2023,91.89,28.208,23.934,77.7,3.565,1.774,0.266,kebun_jeruk
11/12/2023,81.05,28.119,23.789,77.4,3.119,1.203,0.281,kebun_jeruk
11/13/2023,84.14,29.006,24.27,75.7,0,1.475,0.606,kebun_jeruk
11/14/2023,78.8,28.073,24.706,82,16.76,1.343,0.874,kebun_jeruk
11/15/2023,67.38,28.348,24.055,77.6,16.493,1.205,0.656,kebun_jeruk
11/16/2023,77.13,28.861,24.171,75.8,10.413,1.306,0.939,kebun_jeruk
11/17/2023,79.11,28.677,24.701,79.1,0.221,1.098,1.587,kebun_jeruk
11/18/2023,75.06,28.363,24.417,79.2,0.229,1.183,0.512,kebun_jeruk
11/19/2023,62.78,28.889,24.452,77,3.894,1.673,0.671,kebun_jeruk
11/20/2023,71.11,28.956,23.849,74,1.364,1.542,0.566,kebun_jeruk
11/21/2023,80.2,28.826,24.377,76.9,6.343,1.22,0.538,kebun_jeruk
11/22/2023,69.79,29.185,24.356,75.3,14.309,1.309,0.735,kebun_jeruk
11/23/2023,81.1,28.397,24.323,78.6,0,1.153,0.481,kebun_jeruk
11/24/2023,112.29,27.788,24.605,82.9,15.431,1.422,0.374,kebun_jeruk
11/25/2023,97.84,25.861,23.764,88.2,23.603,1.573,0.399,kebun_jeruk
11/26/2023,72.81,27.815,23.71,78.4,10.815,1.127,0.519,kebun_jeruk
11/27/2023,77.74,26.767,24.19,85.8,2.057,1.283,0.28,kebun_jeruk
11/28/2023,86.05,27.807,24.293,81.2,2.189,1.18,0.625,kebun_jeruk
11/29/2023,88.32,28.063,24.478,80.9,5.514,1.28,0.371,kebun_jeruk
11/30/2023,61.58,27.445,24.262,82.8,21.408,0.928,1.416,kebun_jeruk
12/1/2023,68.57,26.513,24.257,87.5,2.352,1.395,0.72,kebun_jeruk
12/2/2023,76,27.793,24.142,80.6,0.715,1.609,0.492,kebun_jeruk
12/3/2023,68.83,27.287,24.224,83.4,0.254,1.208,0.397,kebun_jeruk
12/4/2023,70,26.236,23.981,87.4,6.334,1.18,0.445,kebun_jeruk
12/5/2023,97.89,28.024,24.018,78.9,0,1.155,0.463,kebun_jeruk
12/6/2023,90.86,27.829,24.433,81.8,0,1.321,1.208,kebun_jeruk
12/7/2023,79.65,28.621,24.476,78.3,0.007,1.208,0.433,kebun_jeruk
12/8/2023,74.89,28.12,24.385,80.2,1.396,1.555,0.48,kebun_jeruk
12/9/2023,81,27.875,24.346,81.2,0,1.252,0.355,kebun_jeruk
12/10/2023,78.35,28.295,24.377,79.3,0,1.269,0.149,kebun_jeruk
12/11/2023,79.5,28.362,24.269,78.5,0,1.2,0.092,kebun_jeruk
12/12/2023,83.21,28.208,24.14,78.6,0,1.426,0.461,kebun_jeruk
12/13/2023,68.8,29.135,23.205,70.4,0,1.569,0.24,kebun_jeruk
12/14/2023,73.37,28.973,23.351,71.7,0,1.794,0.486,kebun_jeruk
12/15/2023,81.71,29.083,22.935,69.5,0,1.616,0.394,kebun_jeruk
12/16/2023,75.17,28.908,22.73,69.3,0,1.964,0.213,kebun_jeruk
12/17/2023,79.65,29.385,22.067,64.8,0,1.855,0.66,kebun_jeruk
12/18/2023,70.17,29.551,22.453,65.7,0,2.003,0.179,kebun_jeruk
12/19/2023,68.05,29.04,21.593,64.2,0,2.21,0.1,kebun_jeruk
12/20/2023,69.11,28.907,19.729,57.7,0,2.335,0.435,kebun_jeruk
12/21/2023,65.33,28.997,20.457,60,0,2.09,0.377,kebun_jeruk
12/22/2023,74,29.923,20.818,58.2,0,1.45,0.377,kebun_jeruk
12/23/2023,84.32,30.213,22.838,64.7,0,1.34,0.377,kebun_jeruk
12/24/2023,105.42,29.215,24.043,73.7,0.026,1.343,0.377,kebun_jeruk
12/25/2023,87.63,27.842,23.877,79.1,21.064,1.265,0.377,kebun_jeruk
12/26/2023,88.14,27.588,24.239,82,0,1.187,0.377,kebun_jeruk
12/27/2023,88.64,27.621,24.562,83.4,5.354,1.255,0.377,kebun_jeruk
12/28/2023,80.67,28.734,24.403,77.5,0,1.198,0.377,kebun_jeruk
12/29/2023,82.68,28.177,24.793,81.9,1.029,1.335,0.377,kebun_jeruk
12/30/2023,85.75,27.801,24.892,84.2,5.532,1.342,0.377,kebun_jeruk
12/31/2023,89.6,27.517,24.544,83.9,1.553,1.433,0.377,kebun_jeruk
1/1/2024,100.44,28.234,25.036,82.8,1.682,1.243,0.377,kebun_jeruk
1/2/2024,71.33,28.14,25.034,83.3,0,1.004,0.377,kebun_jeruk
1/3/2024,57.65,27.245,24.836,86.7,9.324,1.572,0.377,kebun_jeruk
1/4/2024,57.17,26.154,24.274,89.4,24.449,1.729,0.377,kebun_jeruk
1/5/2024,63.08,27.162,24.055,83.2,18.618,1.334,0.377,kebun_jeruk
1/6/2024,69,27.51,24.337,82.9,1.781,1.262,0.377,kebun_jeruk
1/7/2024,84.4,26.781,24.171,85.6,0.044,1.719,0.377,kebun_jeruk
1/8/2024,61.67,27.076,24.418,85.4,0,1.459,0.377,kebun_jeruk
1/9/2024,79.83,27.969,24.223,80.1,0,1.629,0.377,kebun_jeruk
1/10/2024,71.32,27.766,24.571,82.8,6.437,2.193,0.377,kebun_jeruk
1/11/2024,60.61,26.992,24.41,85.8,25.925,2.623,0.377,kebun_jeruk
1/12/2024,30.14,27.281,24.048,82.5,0.604,3.231,0.377,kebun_jeruk
1/13/2024,46.43,27.724,24.138,80.9,17.736,2.319,0.377,kebun_jeruk
1/14/2024,62.71,27.966,24.625,82.1,0.069,1.724,0.377,kebun_jeruk
1/15/2024,79,28.158,24.462,80.4,0,2.557,0.011,kebun_jeruk
1/16/2024,47.67,28.567,24.031,76.5,0,2.761,0.035,kebun_jeruk
1/17/2024,51.39,27.381,24.274,83.2,4.098,2.668,0.059,kebun_jeruk
1/18/2024,39.04,27.305,24.084,82.6,10.679,3.404,0.082,kebun_jeruk
1/19/2024,26.7,25.735,23.793,89,18.951,3.299,0.106,kebun_jeruk
1/20/2024,28.89,28.211,23.647,76.3,1.26,3.553,0.22,kebun_jeruk
1/21/2024,46.89,27.597,23.959,80.6,6.182,3.645,0.258,kebun_jeruk
1/22/2024,27,28.469,23.685,75.4,0.026,3.621,0.297,kebun_jeruk
1/23/2024,35.85,28.258,23.865,77.1,0.04,3.229,0.336,kebun_jeruk
1/24/2024,45.87,27.832,24.019,79.8,0,3.168,0.369,kebun_jeruk
1/25/2024,57.85,28.575,24.137,77,0,2.124,0.393,kebun_jeruk
1/26/2024,53.21,27.746,24.622,83.1,0.079,1.422,0.417,kebun_jeruk
1/27/2024,38.38,26.24,24.182,88.5,31.103,1.128,0.441,kebun_jeruk
1/28/2024,62.24,26.886,24.508,86.8,19.938,1.427,0.445,kebun_jeruk
1/29/2024,53.75,26.885,24.417,86.4,19.423,0.876,0.148,kebun_jeruk
1/30/2024,63.81,26.577,24.493,88.4,34.867,1.277,0.09,kebun_jeruk
1/31/2024,46.24,26.736,24.335,86.7,59.596,1.742,0.137,kebun_jeruk
2/1/2024,76.53,26.824,24.41,86.7,4.237,1.888,0.087,kebun_jeruk
2/2/2024,70.37,27.809,24.39,81.7,28.681,2.748,0.466,kebun_jeruk
2/3/2024,48.85,26.482,24.341,88.1,0.017,2.448,0.357,kebun_jeruk
2/4/2024,28.06,27.019,24.115,84.2,10.523,1.954,0.356,kebun_jeruk
2/5/2024,60.29,27.092,24.333,84.9,1.692,1.707,0.683,kebun_jeruk
2/6/2024,74.63,26.056,23.648,86.6,10.33,2.509,1.137,kebun_jeruk
2/7/2024,54.63,27.304,23.89,81.7,0,1.935,0.363,kebun_jeruk
2/8/2024,65.05,28.038,24.266,80,0,1.674,0.387,kebun_jeruk
2/9/2024,73.06,28.238,24.447,79.9,0,1.363,0.396,kebun_jeruk
2/10/2024,64.74,27.342,24.276,83.4,11.28,1.713,0.405,kebun_jeruk
2/11/2024,67.7,27.738,24.292,81.6,0,1.876,0.414,kebun_jeruk
2/12/2024,55.88,27.938,24.481,81.5,5.091,2.143,0.455,kebun_jeruk
2/13/2024,53.65,28.315,24.64,80.5,12.875,1.795,0.367,kebun_jeruk
2/14/2024,36.39,27.423,24.314,83.2,118.858,1.476,0.348,kebun_jeruk
2/15/2024,53.88,27.424,25.043,86.9,5.51,1.209,0.329,kebun_jeruk
2/16/2024,77.57,27.044,25.064,88.9,0,1.518,0.31,kebun_jeruk
2/17/2024,70.94,27.039,24.771,87.4,21.333,1.375,0.291,kebun_jeruk
2/18/2024,56.95,27.482,24.663,84.6,0.045,1.493,0.111,kebun_jeruk
2/19/2024,75.39,27.9,24.815,83.4,2.772,1.274,0.194,kebun_jeruk
2/20/2024,72.68,28.377,25.221,83.1,0,1.227,0.276,kebun_jeruk
2/21/2024,69.98,28.037,24.955,83.4,0.293,1.838,0.355,kebun_jeruk
2/22/2024,67.27,29.065,24.783,77.8,1.603,2.877,0.433,kebun_jeruk
2/23/2024,64.56,29.027,24.53,76.7,0,2.318,0.51,kebun_jeruk
2/24/2024,61.85,27.785,24.663,83.2,0.229,2.157,0.296,kebun_jeruk
2/25/2024,59.15,27.027,24.589,86.5,11.372,1.587,0.444,kebun_jeruk
2/26/2024,56.44,27.884,24.526,82,14.047,1.581,0.458,kebun_jeruk
2/27/2024,53.73,27.815,24.711,83.2,0,1.281,0.472,kebun_jeruk
2/28/2024,51.03,26.968,24.671,87.3,52.39,1.164,0.487,kebun_jeruk
2/29/2024,48.32,26.533,24.471,88.5,71.369,1.118,0.501,kebun_jeruk
3/1/2024,45.61,26.563,24.488,88.43709677,0.033,1.124,0.515,kebun_jeruk
3/2/2024,42.91,26.592,24.505,88.37419355,10.586,1.131,0.529,kebun_jeruk
3/3/2024,40.2,26.622,24.522,88.31129032,3.757,1.137,0.544,kebun_jeruk
3/4/2024,37.49,26.652,24.54,88.2483871,0.722,1.144,0.558,kebun_jeruk
3/5/2024,34.79,26.682,24.557,88.18548387,0,1.151,0.572,kebun_jeruk
3/6/2024,36.27,26.711,24.574,88.12258065,1.649,1.157,0.587,kebun_jeruk
3/7/2024,28.86,26.741,24.591,88.05967742,0.151,1.164,0.593,kebun_jeruk
3/8/2024,25.63,26.771,24.608,87.99677419,0,1.17,0.571,kebun_jeruk
3/9/2024,44.33,26.801,24.626,87.93387097,41.529,1.177,0.548,kebun_jeruk
3/10/2024,83.81,26.831,24.643,87.87096774,0.754,1.184,0.525,kebun_jeruk
3/11/2024,64.52,26.86,24.66,87.80806452,18.783,1.19,0.502,kebun_jeruk
3/12/2024,55.57,26.89,24.677,87.74516129,0.158,1.197,0.481,kebun_jeruk
3/13/2024,63.76,26.92,24.695,87.68225806,17.57,1.203,0.466,kebun_jeruk
3/14/2024,61.28,26.95,24.712,87.61935484,10.068,1.21,0.451,kebun_jeruk
3/15/2024,47.05,26.979,24.729,87.55645161,27.97,1.217,0.435,kebun_jeruk
3/16/2024,29.5,27.009,24.746,87.49354839,24.165,1.223,0.42,kebun_jeruk
3/17/2024,39.05,27.039,24.763,87.43064516,21.173,1.23,0.405,kebun_jeruk
3/18/2024,38.95,27.069,24.781,87.36774194,0.462,1.236,0.39,kebun_jeruk
3/19/2024,48.33,27.099,24.798,87.30483871,0,1.243,0.375,kebun_jeruk
3/20/2024,52.9,27.128,24.815,87.24193548,0,1.249,0.359,kebun_jeruk
3/21/2024,59.31,27.158,24.832,87.17903226,0,1.256,0.344,kebun_jeruk
3/22/2024,52.32,27.188,24.85,87.11612903,82.438,1.263,0.329,kebun_jeruk
3/23/2024,72,27.218,24.867,87.05322581,0,1.269,0.314,kebun_jeruk
3/24/2024,82.3,27.247,24.884,86.99032258,0.171,1.276,0.299,kebun_jeruk
3/25/2024,67.1,27.277,24.901,86.92741935,0.384,1.282,0.283,kebun_jeruk
3/26/2024,78.79,27.307,24.918,86.86451613,0.429,1.289,0.268,kebun_jeruk
3/27/2024,87.58,27.337,24.936,86.8016129,0.721,1.296,0.253,kebun_jeruk
3/28/2024,97.65,27.366,24.953,86.73870968,2.1,1.302,0.238,kebun_jeruk
3/29/2024,104.45,27.396,24.97,86.67580645,2.1,1.309,0.223,kebun_jeruk
3/30/2024,87.94,27.426,24.987,86.61290323,8.5,1.315,0.207,kebun_jeruk
3/31/2024,93.63,27.456,25.005,86.55,6.7,1.322,0.192,kebun_jeruk
4/1/2024,105.11,27.486,25.022,86.48709677,4.5,1.329,0.208,kebun_jeruk
4/2/2024,115.9,27.515,25.039,86.42419355,0.878,1.335,0.272,kebun_jeruk
4/3/2024,96.71,27.545,25.056,86.36129032,6.848,1.342,0.335,kebun_jeruk
4/4/2024,83.31,27.575,25.073,86.2983871,1.289,1.348,0.373,kebun_jeruk
4/5/2024,119.95,27.605,25.091,86.23548387,2.49,1.355,0.31,kebun_jeruk
4/6/2024,86.39,27.634,25.108,86.17258065,0.453,1.362,0.453,kebun_jeruk
4/7/2024,77.17,27.664,25.125,86.10967742,0,1.368,0.594,kebun_jeruk
4/8/2024,72.12,27.694,25.142,86.04677419,0,1.375,0.641,kebun_jeruk
4/9/2024,67.08,27.724,25.16,85.98387097,1.764,1.381,0.6,kebun_jeruk
4/10/2024,62.04,27.754,25.177,85.92096774,0.417,1.388,0.425,kebun_jeruk
4/11/2024,57,27.783,25.194,85.85806452,0,1.394,0.604,kebun_jeruk
4/12/2024,51.52,27.813,25.211,85.79516129,39.85,1.401,0.449,kebun_jeruk
4/13/2024,61.38,27.843,25.228,85.73225806,1.218,1.408,0.415,kebun_jeruk
4/14/2024,55.29,27.873,25.246,85.66935484,5.724,1.414,0.698,kebun_jeruk
4/15/2024,37,27.902,25.263,85.60645161,0.62,1.421,0.589,kebun_jeruk
4/16/2024,43.53,27.932,25.28,85.54354839,0.257,1.427,0.55,kebun_jeruk
4/17/2024,50.05,27.962,25.297,85.48064516,20.72,1.434,0.512,kebun_jeruk
4/18/2024,56.58,27.992,25.314,85.41774194,5.064,1.441,0.474,kebun_jeruk
4/19/2024,63.11,28.022,25.332,85.35483871,0,1.447,0.437,kebun_jeruk
4/20/2024,69.64,28.051,25.349,85.29193548,2.072,1.454,0.44,kebun_jeruk
4/21/2024,76.16,28.081,25.366,85.22903226,7.564,1.46,0.52,kebun_jeruk
4/22/2024,82.69,28.111,25.383,85.16612903,0.428,1.467,0.266,kebun_jeruk
4/23/2024,77.68,28.141,25.401,85.10322581,1.183,1.474,0.298,kebun_jeruk
4/24/2024,79.05,28.17,25.418,85.04032258,9.56,1.48,0.377,kebun_jeruk
4/25/2024,60.69,28.2,25.435,84.97741935,10.077,1.487,0.443,kebun_jeruk
4/26/2024,42.33,28.23,25.452,84.91451613,10.163,1.493,0.365,kebun_jeruk
4/27/2024,74.22,28.26,25.469,84.8516129,8.526,1.5,0.287,kebun_jeruk
4/28/2024,70.94,28.289,25.487,84.78870968,2.658,1.507,0.209,kebun_jeruk
4/29/2024,67.25,28.319,25.504,84.72580645,0,1.513,0.561,kebun_jeruk
4/30/2024,70.84,28.349,25.521,84.66290323,2.106,1.52,0.535,kebun_jeruk
5/1/2024,67.47,28.379,25.538,84.6,2.507,1.526,0.51,kebun_jeruk
5/2/2024,73.2,28.815,25.576,82.7,0.171,1.714,0.555,kebun_jeruk
5/3/2024,92.6,28.49,25.173,82.3,0.171,1.275,0.301,kebun_jeruk
5/4/2024,90.95,28.366,24.265,78.5,0.857,0.959,0.332,kebun_jeruk
5/5/2024,89.3,28.838,24.655,78.2,0,1.097,0.289,kebun_jeruk
5/6/2024,87.64,28.549,24.153,77.1,0.514,1.098,0.496,kebun_jeruk
5/7/2024,106.89,28.995,24.049,74.7,0,1.283,0.274,kebun_jeruk
5/8/2024,106.11,28.782,24.013,75.5,0.1,1.296,0.299,kebun_jeruk
5/9/2024,110.38,28.766,24.773,79.1,0,1.722,0.325,kebun_jeruk
5/10/2024,84.2,29.146,25.1,78.9,0.026,2.189,0.35,kebun_jeruk
5/11/2024,81.15,28.568,25.007,81.1,1.508,1.563,0.332,kebun_jeruk
5/12/2024,88.06,29.275,24.859,77.2,0,2.319,0.302,kebun_jeruk
5/13/2024,72.74,28.69,25.004,80.5,1.714,1.175,0.273,kebun_jeruk
5/14/2024,96.82,27.652,24.925,85.1,14.424,1.149,0.244,kebun_jeruk
5/15/2024,95.35,28.855,24.653,78.1,1.122,1.879,0.215,kebun_jeruk
5/16/2024,99.7,28.649,24.819,79.8,0,1.171,0.186,kebun_jeruk
5/17/2024,92.11,28.604,24.263,77.4,1.893,1.268,0.156,kebun_jeruk
5/18/2024,100.05,28.772,24.479,77.7,0,1.37,0.127,kebun_jeruk
5/19/2024,95.74,29.042,24.372,76,0.171,1.232,0.098,kebun_jeruk
5/20/2024,93.71,29.198,23.918,73.3,0,1.561,0.069,kebun_jeruk
5/21/2024,101.68,29.175,24.339,75.2,0,1.004,0.071,kebun_jeruk
5/22/2024,108.48,28.657,24.837,79.9,0,1.043,0.096,kebun_jeruk
5/23/2024,75,27.825,24.921,84.3,0.073,1.769,0.12,kebun_jeruk
5/24/2024,82.15,27.799,25.074,85.1,2.213,1.724,0.144,kebun_jeruk
5/25/2024,58,26.585,24.395,87.8,12.124,1.412,0.168,kebun_jeruk
5/26/2024,88.75,28.49,24.927,81.1,0,1.784,0.192,kebun_jeruk
5/27/2024,94.79,29.134,24.969,78.3,0,1.436,0.216,kebun_jeruk
5/28/2024,109.46,29.012,24.852,78.3,0.109,1.608,0.24,kebun_jeruk
5/29/2024,91.95,29.061,24.821,77.9,0,1.548,0.264,kebun_jeruk
5/30/2024,86.83,28.926,24.873,78.8,0,1.17,0.289,kebun_jeruk
5/31/2024,81.7,28.782,25.074,80.4,0,1.221,0.313,kebun_jeruk
6/1/2024,76.58,27.883,24.899,83.9,0,1.008,0.337,kebun_jeruk
6/2/2024,71.46,28.23,24.952,82.4,0,1.103,0.361,kebun_jeruk
6/3/2024,66.33,27.342,25.013,87.1,8.116,1.008,0.385,kebun_jeruk
6/4/2024,95.55,27.847,24.683,83,4.543,1.453,0.409,kebun_jeruk
6/5/2024,127.06,28.456,24.434,78.9,0,0.916,0.433,kebun_jeruk
6/6/2024,85.3,28.392,24.13,77.7,0,1.786,0.457,kebun_jeruk
6/7/2024,99.28,28.178,24.012,78.2,4.296,1.436,0.481,kebun_jeruk
6/8/2024,110.05,28.499,24.334,78.2,0,1.585,0.506,kebun_jeruk
6/9/2024,100.83,27.471,24.394,83.3,1.372,1.267,0.53,kebun_jeruk
6/10/2024,102.12,28.479,24.828,80.7,0.429,1.21,0.491,kebun_jeruk
6/11/2024,89.62,27.064,24.606,86.4,12.495,1.464,0.199,kebun_jeruk
6/12/2024,92,27.201,24.29,84.1,0.017,1.444,0.236,kebun_jeruk
6/13/2024,71.11,27.376,24.562,84.7,0,1.641,0.259,kebun_jeruk
6/14/2024,67.61,27.833,24.442,81.8,0,0.999,0.282,kebun_jeruk
6/15/2024,56.05,27.964,24.491,81.5,0,1.215,0.021,kebun_jeruk
6/16/2024,75.16,27.578,24.719,84.5,73.471,1.189,0.192,kebun_jeruk
6/17/2024,76.05,28.065,24.252,79.8,0.171,1.573,0.291,kebun_jeruk
6/18/2024,117.06,27.346,24.349,83.7,1.543,1.179,0.389,kebun_jeruk
6/19/2024,116.72,28.092,23.959,78.3,0,2.332,0.305,kebun_jeruk
6/20/2024,89.28,27.865,22.834,74.1,0,1.968,0.19,kebun_jeruk
6/21/2024,106,28.215,23.254,74.5,0,1.234,0.117,kebun_jeruk
6/22/2024,105.24,27.333,23.204,78.2,0,1.173,0.136,kebun_jeruk
6/23/2024,99.35,28.061,22.392,71.4,0,1.684,0.452,kebun_jeruk
6/24/2024,101.71,28.157,23.801,77.3,0,1.331,0.284,kebun_jeruk
6/25/2024,88.25,26.438,23.894,85.9,15.52,1.583,0.08,kebun_jeruk
6/26/2024,88.19,28.118,24.457,80.6,0,2.478,0.078,kebun_jeruk
6/27/2024,76.44,27.921,24.845,83.4,1.8,2.164,0.464,kebun_jeruk
6/28/2024,69.78,27.46,25.062,86.8,1.823,1.672,0.232,kebun_jeruk
6/29/2024,84.22,26.733,23.992,85,14.773,1.261,0.398,kebun_jeruk
6/30/2024,67.76,27.96,23.935,78.8,0,1.109,0.401,kebun_jeruk
7/1/2024,89.05,27.266,24.504,84.9,0,1.462,0.295,kebun_jeruk
7/2/2024,78.9,27.177,24.055,83.1,0.581,1.511,0.313,kebun_jeruk
7/3/2024,117.14,27.626,23.826,79.8,4.293,1.255,0.16,kebun_jeruk
7/4/2024,89.78,26.482,23.941,86,15.002,1.536,0.321,kebun_jeruk
7/5/2024,76.05,26.074,23.669,86.6,5.025,2.835,0.215,kebun_jeruk
7/6/2024,49.05,25.039,23.245,89.8,57.513,2.84,0.296,kebun_jeruk
7/7/2024,37.83,26.931,23.736,82.7,3.584,2.002,0.376,kebun_jeruk
7/8/2024,44.7,27.314,24.16,82.9,15.58,1.378,0.403,kebun_jeruk
7/9/2024,51.56,27.439,24.021,81.7,16.242,2.285,0.43,kebun_jeruk
7/10/2024,58.42,27.279,23.602,80.4,0,1.724,0.152,kebun_jeruk
7/11/2024,65.28,27.872,23.183,75.7,0,1.146,0.201,kebun_jeruk
7/12/2024,72.14,26.898,21.583,72.7,0,1.523,0.187,kebun_jeruk
7/13/2024,79,26.704,21.07,71.3,0,1.341,0.173,kebun_jeruk
7/14/2024,85.87,26.404,20.479,69.9,0,1.568,0.159,kebun_jeruk
7/15/2024,92.73,26.915,20.222,66.8,0,1.309,0.235,kebun_jeruk
7/16/2024,97.11,27.239,21.568,71.2,0,1.542,0.312,kebun_jeruk
7/17/2024,98.32,27.737,22.927,75.1,0,1.733,0.339,kebun_jeruk
7/18/2024,88.83,27.848,23.408,76.8,0,1.642,0.17,kebun_jeruk
7/19/2024,91.22,27.553,22.82,75.4,0,1.971,0.028,kebun_jeruk
7/20/2024,92.61,28.009,22.246,70.9,0,1.35,0.019,kebun_jeruk
7/21/2024,54.5,28.239,22.888,72.8,0,1.547,0.033,kebun_jeruk
7/22/2024,64,28.018,22.453,71.8,0,1.319,0.047,kebun_jeruk
7/23/2024,86.82,27.581,21.932,71.4,0,1.621,0.062,kebun_jeruk
7/24/2024,95.05,27.811,22.355,72.2,0,1.118,0.076,kebun_jeruk
7/25/2024,84.44,27.382,22.555,75,0,1.156,0.09,kebun_jeruk
7/26/2024,87,27.802,22.752,74,0,1.636,0.098,kebun_jeruk
7/27/2024,92.58,28.253,22.885,72.7,0,1.988,0.095,kebun_jeruk
7/28/2024,99.94,28.412,22.582,70.7,0,1.362,0.092,kebun_jeruk
7/29/2024,97.11,28.01,22.512,72.1,0,1.788,0.089,kebun_jeruk
7/30/2024,101.17,28.03,21.913,69.4,0,1.551,0.086,kebun_jeruk
7/31/2024,110.61,28.236,22.719,72,0,1.868,0.039,kebun_jeruk
8/1/2024,105.88,27.697,23.098,76.1,0,1.31,0.044,kebun_jeruk
8/2/2024,96.15,27.286,23.527,80,4.035,1.174,0.12,kebun_jeruk
8/3/2024,70.89,26.969,23.731,82.5,9.085,1.313,0.195,kebun_jeruk
8/4/2024,81.56,27.709,23.648,78.6,0.733,0.997,0.271,kebun_jeruk
8/5/2024,41.83,26.906,23.168,80,19.502,1.162,0.27,kebun_jeruk
8/6/2024,78.16,27.918,22.75,73.5,0,1.582,0.218,kebun_jeruk
8/7/2024,96.39,27.636,22.748,74.8,0,1.62,0.166,kebun_jeruk
8/8/2024,115.41,28.039,23.242,75.2,0,1.558,0.115,kebun_jeruk
8/9/2024,101.48,28.25,23.394,75,0,1.877,0.11,kebun_jeruk
8/10/2024,87.42,28.352,23.475,74.9,0,1.472,0.254,kebun_jeruk
8/11/2024,87.14,28.152,22.962,73.5,0.079,1.27,0.245,kebun_jeruk
8/12/2024,86.05,27.176,21.56,71.4,0.2,1.571,0.235,kebun_jeruk
8/13/2024,106.36,27.482,21.082,68.1,0,1.751,0.226,kebun_jeruk
8/14/2024,109.47,28.147,21.927,69,0,1.695,0.216,kebun_jeruk
8/15/2024,102.47,28.426,22.229,69.2,0,1.812,0.207,kebun_jeruk
8/16/2024,103.24,28.563,22.12,68.2,0,1.355,0.197,kebun_jeruk
8/17/2024,106.94,28.164,22.704,72.3,0,1.772,0.188,kebun_jeruk
8/18/2024,104.63,28.424,23.089,72.9,0,1.549,0.179,kebun_jeruk
8/19/2024,95.7,28.263,22.785,72.2,0,1.678,0.169,kebun_jeruk
8/20/2024,110.7,28.151,22.798,72.8,0,1.781,0.16,kebun_jeruk
8/21/2024,118.62,28.176,22.853,72.9,0,2.037,0.15,kebun_jeruk
8/22/2024,91.61,28.728,23.11,71.7,0,2.226,0.141,kebun_jeruk
8/23/2024,80.38,27.905,23.282,76,0,1.573,0.132,kebun_jeruk
8/24/2024,97.25,28.187,22.778,72.5,1.015,1.615,0.122,kebun_jeruk
8/25/2024,96.06,28.125,21.602,67.7,0,1.62,0.113,kebun_jeruk
8/26/2024,99.85,28.483,21.973,67.9,0,1.45,0.242,kebun_jeruk
8/27/2024,115.25,28.896,22.49,68.4,0,1.332,0.161,kebun_jeruk
8/28/2024,89.62,29.003,22.4,67.6,0,1.496,0.07,kebun_jeruk
8/29/2024,107.53,28.557,21.516,65.7,0.429,1.249,0.121,kebun_jeruk
8/30/2024,120.16,28.567,22.01,67.7,0,1.303,0.173,kebun_jeruk
8/31/2024,80.5,28.516,21.904,67.5,0,1.783,0.24,kebun_jeruk
9/1/2024,91.2,29.205,22.94,69,0,1.982,0.307,kebun_jeruk
9/2/2024,84.53,28.744,23.48,73.2,1.374,1.323,0.456,kebun_jeruk
9/3/2024,90.38,28.552,23.461,74,0.103,1.375,0.202,kebun_jeruk
9/4/2024,84.24,28.987,22.121,66.5,0,1.579,0.718,kebun_jeruk
9/5/2024,81.95,29.043,22.798,69.1,0,1.371,0.815,kebun_jeruk
9/6/2024,86.24,29.188,23.462,71.3,0,2.069,0.58,kebun_jeruk
9/7/2024,79.7,29.545,22.25,64.9,0,2.17,0.76,kebun_jeruk
9/8/2024,79.3,29.68,22.97,67.3,0,1.975,0.359,kebun_jeruk
9/9/2024,66.5,27.585,23.466,78.3,7.337,1.425,0.256,kebun_jeruk
9/10/2024,77.39,27.252,23.626,80.6,6.014,1.615,0.209,kebun_jeruk
9/11/2024,67.71,28.164,22.87,73,0.145,1.794,0.174,kebun_jeruk
9/12/2024,95.33,27.826,23.339,76.6,6.916,1.261,0.146,kebun_jeruk
9/13/2024,86.7,27.827,22.816,74.2,3.17,1.321,0.475,kebun_jeruk
9/14/2024,88.33,28.373,21.563,66.6,0,1.474,0.477,kebun_jeruk
9/15/2024,84.78,28.461,21.559,66.3,0,1.474,0.479,kebun_jeruk
9/16/2024,92.78,28.524,21.276,64.9,0,1.365,0.072,kebun_jeruk
9/17/2024,86.58,28.417,21.252,65.2,0,1.916,0.747,kebun_jeruk
9/18/2024,79.57,28.155,20.015,61.3,0,1.763,0.783,kebun_jeruk
9/19/2024,83.62,28.61,20.558,61.8,0,1.635,0.327,kebun_jeruk
9/20/2024,87.67,28.852,21.352,64,0,1.64,0.844,kebun_jeruk
9/21/2024,93,29.152,22.615,67.9,0,1.748,0.479,kebun_jeruk
9/22/2024,92.2,29.6,23.764,70.9,0.043,1.622,0.433,kebun_jeruk
9/23/2024,91.4,29.329,24.024,73.2,3.731,2.191,0.546,kebun_jeruk
9/24/2024,87.92,27.758,23.452,77.4,1.756,1.411,0.787,kebun_jeruk
9/25/2024,104.76,27.351,23.045,77.4,36.672,1.613,0.546,kebun_jeruk
