datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
5/28/2022,70.15,26.281,23.098,82.7,16.576,1.377,0.601
5/29/2022,67.09,27.190,23.331,79.5,20.896,1.690,0.603
5/30/2022,48.92,26.650,23.447,82.6,0.033,1.335,0.604
5/31/2022,62,26.351,23.579,84.8,1.026,1.854,0.606
6/1/2022,52.75,27.533,23.616,79.3,0.632,1.572,0.608
6/2/2022,48.36,26.623,23.827,84.7,14.485,1.217,0.609
6/3/2022,51.87,27.209,23.388,79.7,2.467,1.171,0.611
6/4/2022,67.55,27.074,23.528,81,0.073,1.299,0.612
6/5/2022,64.65,26.610,23.248,81.8,0.268,1.380,0.614
6/6/2022,67.01,25.738,22.946,84.6,1.328,1.539,0.616
6/7/2022,61.35,26.582,23.441,82.9,1.527,2.372,0.503
6/8/2022,58.97,26.404,23.919,86.2,11.865,1.691,0.362
6/9/2022,57.82,25.507,23.485,88.6,6.255,1.148,0.304
6/10/2022,55.18,27.506,23.504,78.8,0.1,1.265,0.301
6/11/2022,55.06,26.588,23.713,84.3,2.243,1.373,0.297
6/12/2022,62.19,26.716,23.441,82.3,0.214,1.218,0.299
6/13/2022,63.61,26.625,23.677,83.9,0.05,1.089,0.303
6/14/2022,44.41,26.876,23.343,81,0.015,1.416,0.308
6/15/2022,53.98,25.764,23.364,86.6,6.97,1.838,0.083
6/16/2022,92.22,26.055,23.415,85.4,0,0.911,0.333
6/17/2022,76.63,25.519,23.359,87.9,0.138,1.299,0.339
6/18/2022,86.24,26.213,22.721,81.1,0.009,1.249,0.345
6/19/2022,81.08,26.973,23.137,79.6,0.004,1.506,0.306
6/20/2022,81.35,26.393,23.119,82.2,0.946,1.132,0.199
6/21/2022,83.22,26.943,23.537,81.7,0,1.876,0.247
6/22/2022,74.45,26.990,23.547,81.5,9.246,2.001,0.122
6/23/2022,84.88,27.140,22.780,77.1,0.006,1.479,0.101
6/24/2022,85.69,26.394,23.139,82.3,0.028,1.748,0.120
6/25/2022,96.3,26.433,23.506,84,1.678,1.015,0.139
6/26/2022,82.04,26.090,23.784,87.1,0.254,1.299,0.293
6/27/2022,75.16,26.558,23.813,84.9,11.875,0.979,0.391
6/28/2022,62.17,27.173,23.234,79.1,0.24,1.447,0.363
6/29/2022,49.18,26.977,22.171,75,0,1.499,0.448
6/30/2022,36.19,26.748,21.952,75,0,1.460,0.451
7/1/2022,23.2,27.048,21.928,73.6,0,1.759,0.332
7/2/2022,10.21,27.451,23.177,77.6,0.067,1.035,0.212
7/3/2022,9.79,27.332,24.138,82.7,24.796,1.688,0.093
7/4/2022,9.09,27.771,24.213,81,0.323,2.953,0.369
7/5/2022,7.97,27.430,24.082,82,0.047,1.483,0.394
7/6/2022,25.98,26.455,23.961,86.2,35.284,1.123,0.539
7/7/2022,41.23,27.642,23.944,80.3,0.061,1.229,0.524
7/8/2022,45.27,27.210,22.921,77.4,0,1.412,0.508
7/9/2022,55.72,26.702,22.222,76.5,0,1.184,0.493
7/10/2022,58.79,26.868,21.978,74.6,0,1.954,0.409
7/11/2022,62.96,27.609,22.817,75.2,0,1.940,0.308
7/12/2022,71.26,26.876,23.683,82.7,0.173,1.380,0.324
7/13/2022,69.64,25.966,23.647,87.1,1.999,2.137,0.339
7/14/2022,68.05,27.159,24.012,83,0.015,3.123,0.355
7/15/2022,57.85,26.333,23.597,84.9,12.039,1.329,0.371
7/16/2022,49.66,25.484,22.730,84.8,44.386,1.649,0.386
7/17/2022,51.69,26.455,23.760,85.2,0,2.094,0.402
7/18/2022,64.27,27.391,23.671,80.2,0.004,1.732,0.325
7/19/2022,75.16,27.651,23.872,79.9,0,1.742,0.225
7/20/2022,73.95,27.047,23.699,82,0,1.867,0.238
7/21/2022,82.01,27.454,23.203,77.7,0,1.449,0.230
7/22/2022,89.16,26.866,23.425,81.5,0.055,2.044,0.222
7/23/2022,80.46,27.141,23.621,81.1,0.048,1.562,0.214
7/24/2022,63.25,26.932,23.640,82.2,0.251,1.104,0.206
7/25/2022,64.76,27.060,23.151,79.2,1.162,1.172,0.198
